fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
3ff79416,5H420,ABR420,ABR,B738,EI-AZC,LIMC,LEBL,2026-06-01T00:23:11Z,2026-06-01T01:32:15Z
3ff79614,EI565,EIN56V,EIN,A320,EI-DVI,LEBL,EIDW,2026-06-01T00:24:45Z,2026-06-01T02:30:01Z
3ff79650,AA40,AAL40,AAL,B788,N879BH,KORD,LEBL,2026-06-01T00:35:15Z,2026-06-01T08:32:16Z
3ff796be,TW407,TWB407,KAL,A332,HL8276,RKSI,LEBL,2026-06-01T02:58:05Z,2026-06-01T17:03:36Z
3ff79d58,QY8030,BCS3LR,BCS,B752,D-ALEU,EDDP,LEBL,2026-06-01T00:36:41Z,2026-06-01T02:29:12Z
3ff7a2a8,5X242,UPS242,UPS,B763,N364UP,EDDK,LEBL,2026-06-01T00:45:12Z,2026-06-01T02:24:14Z
3ff7a2de,EK256,UAE256,UAE,B77L,A6-EWH,MMMX,LEBL,2026-06-01T00:54:33Z,2026-06-01T11:03:40Z
3ff7ae2e,UA672,UAL672,UAL,B772,N77019,KSFO,LEBL,2026-06-01T01:20:42Z,2026-06-01T12:10:34Z
3ff7b333,,,,GA5C,,,,2026-06-01T01:06:58Z,2026-06-01T09:21:03Z
3ff7b441,VY8105,VLG448P,VLG,A320,EC-NUP,LGAV,LEBL,2026-06-01T01:16:59Z,2026-06-01T03:42:48Z
3ff7bc8d,VY3073,VLG3073,VLG,A320,EC-MEQ,LTFM,LEBL,2026-06-01T01:37:47Z,2026-06-01T04:30:26Z
3ff7cce3,DL194,DAL194,DAL,A333,N820NW,KATL,LEBL,2026-06-01T02:07:29Z,2026-06-01T10:16:09Z
3ff7d296,WS66,WJA66,WJA,B38M,C-FCTK,CYHZ,LEBL,2026-06-01T02:17:45Z,2026-06-01T08:24:21Z
3ff7e051,IB2624,LVL247M,LVL,A332,EC-NRH,KLAX,LEBL,2026-06-01T03:05:45Z,2026-06-01T14:03:45Z
3ff7e2f3,UA769,UAL769,UAL,B788,N26910,KORD,LEBL,2026-06-01T03:09:08Z,2026-06-01T11:17:17Z
3ff7e3df,W43403,WMT46NC,WZZ,A320,HA-LWQ,LRCL,LEBL,2026-06-01T02:41:24Z,2026-06-01T05:16:20Z
