fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
3feff954,EK256,UAE256,UAE,B77L,A6-EWH,MMMX,LEBL,2026-05-30T00:58:53Z,2026-05-30T11:09:34Z
3ff0053b,UA672,UAL672,UAL,B772,N74007,KSFO,LEBL,2026-05-30T01:24:03Z,2026-05-30T12:34:08Z
3ff006f6,WS28,WJA28,WJA,B789,C-GMKS,CYYC,LEBL,2026-05-30T01:18:52Z,2026-05-30T10:44:26Z
3ff0149e,IB2630,LVL230K,LVL,A332,EC-NRG,KMIA,LEBL,2026-05-30T02:03:22Z,2026-05-30T10:17:26Z
3ff03491,QY8030,BCS3LR,BCS,A306,D-AEAN,EDDP,LEBL,2026-05-30T02:38:25Z,2026-05-30T04:30:32Z
3ff0378c,DL194,DAL194,DAL,A333,N824NW,KATL,LEBL,2026-05-30T02:48:45Z,2026-05-30T10:50:28Z
3ff03abd,UA769,UAL769,UAL,B788,N29907,KORD,LEBL,2026-05-30T03:29:46Z,2026-05-30T11:39:56Z
3ff03b3c,J245,AHY045,AHY,A20N,VP-BAK,UBBB,LEBL,2026-05-30T03:11:00Z,2026-05-30T08:43:53Z
3ff03ed2,IB2626,LVL269B,LVL,A332,EC-OHY,KBOS,LEBL,2026-05-30T02:54:06Z,2026-05-30T09:33:57Z
3ff04653,IB2624,LVL247M,LVL,A332,EC-ODA,KLAX,LEBL,2026-05-30T03:14:35Z,2026-05-30T14:25:46Z
3ff046e9,OZ511,AAR511,AAR,A359,HL8522,RKSI,LEBL,2026-05-30T03:14:46Z,2026-05-30T17:01:05Z
3ff04753,W43175,WMT3796,WMT,A321,9H-WZA,LROP,LEBL,2026-05-30T03:15:34Z,2026-05-30T06:00:26Z
3ff04db1,,ENT5AW,ENT,B738,SP-ENT,LEBL,EPWR,2026-05-30T03:27:13Z,2026-05-30T05:54:48Z
3ff04fe3,WT220,SWT220,SWT,AT72,EC-IYH,LEBL,LEPA,2026-05-30T03:28:14Z,2026-05-30T04:01:25Z
3ff05331,SN3708,BEL8DM,BEL,A319,OO-SSJ,LEBL,EBBR,2026-05-30T03:42:30Z,2026-05-30T05:44:52Z
3ff0543d,FR2834,RYR5UM,MAY,B738,9H-QAR,LEBL,EBCI,2026-05-30T03:58:37Z,2026-05-30T05:39:07Z
3ff054bb,W62047,WZZ194,WMT,A21N,9H-WNN,EPKK,LEBL,2026-05-30T03:36:13Z,2026-05-30T05:45:29Z
3ff05665,FR5753,RYR2YM,RYR,B38M,EI-ILT,LMML,LEBL,2026-05-30T03:41:06Z,2026-05-30T05:25:14Z
3ff056c3,FR9493,RYR9493,RYR,B738,EI-EGC,LEAL,LEBL,2026-05-30T03:45:29Z,2026-05-30T04:33:56Z
3ff0590f,TS260,TSC260,TSC,A332,C-GUBA,CYUL,LEBL,2026-05-30T03:49:15Z,2026-05-30T10:52:11Z
3ff073c8,UX7161,AEA27GB,OVA,B738,EC-MQP,LEMD,LEBB,2026-05-30T04:48:20Z,2026-05-30T05:26:26Z
3ff07736,VY3973,VLG3CW,VLG,A320,EC-LOB,LEVC,LEBB,2026-05-30T04:47:03Z,2026-05-30T05:38:06Z
3ff078cf,V73568,VOE8NW,VOE,A320,EC-NOS,LEBB,LECH,2026-05-30T04:47:24Z,2026-05-30T05:39:31Z
3ff07961,KL1522,KLM98T,KLC,E190,PH-EXE,LEBB,EHAM,2026-05-30T04:49:36Z,2026-05-30T06:29:38Z
3ff07a3c,TK1315,THY6ZN,THY,A21N,TC-LSJ,LTFM,LEBB,2026-05-30T05:31:19Z,2026-05-30T09:09:09Z
3ff07cf8,VY1470,VLG7QT,VLG,A320,EC-MKN,LEBB,EBBR,2026-05-30T04:56:05Z,2026-05-30T06:40:27Z
3ff0804d,VY1450,VLG9EH,VLG,A320,EC-OJG,LEBB,LEAL,2026-05-30T05:02:29Z,2026-05-30T06:02:11Z
3ff08327,LH1831,DLH99P,DLH,A320,D-AIUP,LEBB,EDDM,2026-05-30T05:09:34Z,2026-05-30T07:21:25Z
3ff08431,AF1377,AFR38JF,HOP,E190,F-HBLF,LEBB,LFPG,2026-05-30T05:13:52Z,2026-05-30T06:30:06Z
3ff08444,VY1420,VLG5PP,VLG,A320,EC-NUO,LEBL,LEBB,2026-05-30T05:16:29Z,2026-05-30T06:05:10Z
