fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
401871a4,FR4586,RYR12EV,RYR,B738,EI-EKP,LPPR,LEBL,2026-06-09T00:12:44Z,2026-06-09T01:25:22Z
40187394,A3713,AEE713,AEE,A21N,SX-NAR,LEBL,LGAV,2026-06-09T00:17:34Z,2026-06-09T02:37:33Z
4018788e,WT224,SWT224,SWT,AT72,EC-IYH,LEMD,LEBL,2026-06-09T00:31:24Z,2026-06-09T01:37:53Z
4018862c,VY2118,VLG8GN,VLG,A320,EC-MFK,LEMG,LEBL,2026-06-09T00:45:51Z,2026-06-09T01:51:11Z
4018875a,EK256,UAE256,UAE,B77L,A6-EWB,MMMX,LEBL,2026-06-09T01:03:17Z,2026-06-09T11:36:50Z
40188d97,QY460,BCS460,CGF,B734,LZ-CGT,LIMC,LEBL,2026-06-09T00:58:18Z,2026-06-09T02:10:49Z
40189332,UA672,UAL672,UAL,B772,N76010,KSFO,LEBL,2026-06-09T01:31:25Z,2026-06-09T11:59:54Z
4018940a,AA40,AAL40,AAL,B788,N879BH,KORD,LEBL,2026-06-09T01:51:52Z,2026-06-09T09:49:14Z
4018a5bd,WS66,WJA66,WJA,B38M,C-GZSG,CYHZ,LEBL,2026-06-09T01:46:33Z,2026-06-09T07:45:18Z
4018a686,QY8048,BCS1MU,DHA,B752,OE-LNG,EBBR,LEBL,2026-06-09T01:47:23Z,2026-06-09T03:26:24Z
4018ad3f,VJT495,VJT495,VJT,CL35,9H-VCQ,LEBL,LEGE,2026-06-09T01:53:31Z,2026-06-09T02:15:19Z
4018b1a3,5X242,UPS242,UPS,B763,N364UP,EDDK,LEBL,2026-06-09T01:59:33Z,2026-06-09T03:46:36Z
4018b607,DL194,DAL194,DAL,A333,N820NW,KATL,LEBL,2026-06-09T02:08:55Z,2026-06-09T10:39:01Z
4018b61e,QY8030,BCS3LR,BCS,A306,D-AEAA,EDDP,LEBL,2026-06-09T02:08:20Z,2026-06-09T04:08:45Z
4018bb5f,IB2630,LVL230K,LVL,A332,EC-OHY,KMIA,LEBL,2026-06-09T02:15:55Z,2026-06-09T10:37:02Z
4018bd54,MU250,CES250,CES,A359,B-32D0,LEBL,ZSPD,2026-06-09T02:30:30Z,2026-06-09T13:59:03Z
4018c651,J245,AHY045,AHY,A20N,VP-BBK,UBBB,LEBL,2026-06-09T03:12:31Z,2026-06-09T08:42:34Z
4018cc07,3V4272,TAY3BC,TAY,B738,OO-IWD,LFPG,LEBL,2026-06-09T03:00:59Z,2026-06-09T04:23:18Z
4018d0ae,LY393,ELY393,ELY,B738,4X-EKK,LLBG,LEBL,2026-06-09T03:01:58Z,2026-06-09T07:17:25Z
4018d489,UA769,UAL769,UAL,B788,N27908,KORD,LEBL,2026-06-09T03:11:32Z,2026-06-09T11:00:02Z
40190c64,UX7161,AEA27GB,AEA,B738,EC-LPQ,LEMD,LEBB,2026-06-09T04:47:49Z,2026-06-09T05:26:24Z
40190edf,V73568,VOE8NW,VOE,A320,EC-NOS,LEBB,LECH,2026-06-09T04:44:24Z,2026-06-09T05:41:05Z
