fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
3fcad26f,AC820,ACA820,ACA,B77W,C-FIUV,CYYZ,LEBL,2026-05-21T00:48:40Z,2026-05-21T07:47:00Z
3fcad3b7,AA66,AAL66,AAL,B788,N817AN,KJFK,LEBL,2026-05-21T01:56:58Z,2026-05-21T08:32:27Z
3fcad53e,WT224,SWT224,SWT,AT75,EC-MEC,LEMD,LEBL,2026-05-21T00:45:52Z,2026-05-21T01:54:36Z
3fcad8bd,UA672,UAL672,UAL,B772,N218UA,KSFO,LEBL,2026-05-21T00:56:19Z,2026-05-21T12:08:36Z
3fcadfde,QY460,BCS460,CGF,B734,LZ-CGW,LIMC,LEBL,2026-05-21T00:59:22Z,2026-05-21T02:04:56Z
3fcae7b0,EK256,UAE256,UAE,B77L,A6-EWB,MMMX,LEBL,2026-05-21T01:16:56Z,2026-05-21T11:38:42Z
3fcaef93,,MACOR,RYR,CL35,M-ACOR,LEBL,EGSS,2026-05-21T01:18:14Z,2026-05-21T03:06:56Z
3fcafb5a,QR8253,QTR8253,QTR,B77L,A7-BFY,OTHH,LEBL,,2026-05-21T07:43:23Z
3fcafe8f,QY460,BCS1MU,DHA,B752,OE-LNK,EBBR,LEBL,2026-05-21T01:43:57Z,2026-05-21T03:16:05Z
3fcb01b0,5X242,UPS242,UPS,B763,N364UP,EDDK,LEBL,2026-05-21T01:50:24Z,2026-05-21T03:29:22Z
3fcb0eda,QY8030,BCS3LR,BCS,A306,D-AEAO,EDDP,LEBL,2026-05-21T02:02:50Z,2026-05-21T03:48:56Z
3fcb12f9,WS66,WJA66,WJA,B38M,C-GSWJ,CYHZ,LEBL,2026-05-21T02:13:56Z,2026-05-21T08:22:16Z
3fcb1c2a,DL194,DAL194,DAL,A333,N831NW,KATL,LEBL,2026-05-21T02:34:21Z,2026-05-21T10:56:08Z
3fcb1c96,IB2630,LVL230K,LVL,A332,EC-NRG,KMIA,LEBL,2026-05-21T02:42:42Z,2026-05-21T11:27:07Z
3fcb25a9,3V4272,TAY3BC,TAY,B738,OE-IXP,LFPG,LEBL,2026-05-21T02:45:17Z,2026-05-21T04:03:15Z
3fcb278c,AA40,AAL40,AAL,B788,N808AN,KORD,LEBL,2026-05-21T03:12:05Z,2026-05-21T10:50:01Z
3fcb2800,UA769,UAL769,UAL,B788,N26910,KORD,LEBL,2026-05-21T03:08:50Z,2026-05-21T10:47:58Z
3fcb2c09,LY393,ELY393,ELY,B739,4X-EHB,LLBG,LEBL,2026-05-21T02:58:40Z,2026-05-21T07:13:35Z
3fcb2dba,QY8430,BCS3WP,RGN,B752,EC-NYM,LEBL,LEMD,2026-05-21T03:06:51Z,2026-05-21T03:56:31Z
3fcb2e58,J245,AHY045,AHY,A20N,VP-BBK,UBBB,LEBL,2026-05-21T03:00:40Z,2026-05-21T08:16:27Z
3fcb57f0,W62049,WZZ8DZ,WMT,A21N,9H-WBU,EPKK,LEBB,2026-05-21T04:16:49Z,2026-05-21T06:57:18Z
3fcb5f9c,V73534,VOE2GF,VOE,A320,EC-NOL,LEBB,LEAL,2026-05-21T04:49:01Z,2026-05-21T05:48:36Z
3fcb65d1,UX7161,AEA27GB,OVA,B738,EC-MVY,LEMD,LEBB,2026-05-21T04:46:10Z,2026-05-21T05:25:57Z
3fcb6aa5,VY1463,VLG883P,VLG,A320,EC-LOC,LFPO,LEBB,2026-05-21T04:51:16Z,2026-05-21T06:06:16Z
3fcb6d04,KL1522,KLM98T,KLC,E190,PH-EZO,LEBB,EHAM,2026-05-21T04:54:21Z,2026-05-21T06:36:27Z
