fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
40217704,AF1223,AFR88GX,HOP,E190,F-HBLQ,LEZL,LFPG,2026-06-11T04:53:19Z,2026-06-11T07:08:25Z
4021770f,WT1810,SWT1810,SWT,A321,EC-OPB,LEVT,LEZL,2026-06-11T04:41:56Z,2026-06-11T05:43:13Z
402177db,VY6369,VLG4UF,VLG,A320,EC-MKM,LEST,LEZL,2026-06-11T04:47:38Z,2026-06-11T05:51:09Z
40217824,IB2390,ANE74MW,ANE,CRJX,EC-LOV,LEVC,LEZL,2026-06-11T04:52:40Z,2026-06-11T05:46:33Z
40217841,FR9894,RYR9894,RYS,B738,SP-RSO,LHBP,LEZL,2026-06-11T04:54:39Z,2026-06-11T08:03:44Z
4021796d,VY8220,VLG8LH,VLG,A320,EC-ODM,LEZL,LFPO,2026-06-11T04:49:58Z,2026-06-11T06:59:55Z
40217981,FR5448,RYR5448,RYR,B738,EI-DPN,LEZL,LFRS,2026-06-11T04:55:51Z,2026-06-11T06:35:31Z
40217e0c,FR1193,RYR1193,RYR,B738,EI-EVV,LFBO,LEZL,2026-06-11T05:05:21Z,2026-06-11T06:25:11Z
40218100,U23789,EJU81EB,EJU,A21N,OE-IUA,LIMC,LEZL,2026-06-11T05:12:05Z,2026-06-11T07:17:44Z
4021818c,EW9568,EWG8PS,EWG,A320,D-ABNH,EDDL,LEZL,2026-06-11T05:13:23Z,2026-06-11T07:37:13Z
402183c1,VY2213,VLG2213,VLG,A320,EC-MVO,LEZL,LEBL,2026-06-11T05:06:13Z,2026-06-11T06:29:30Z
4021521a,HV6331,TRA17C,TRA,B738,PH-HBK,EHAM,LEVC,2026-06-11T04:11:29Z,2026-06-11T06:00:19Z
4021524b,FR8396,RYR4VT,MAY,B738,9H-QBB,LEVC,LEPA,2026-06-11T03:51:35Z,2026-06-11T04:22:23Z
40215253,TK1301,THY8CX,THY,A321,TC-JSI,LTFM,LEVC,2026-06-11T04:10:20Z,2026-06-11T07:32:32Z
40215279,FR1000,RYR71LM,RYR,B738,EI-ENE,LEVC,LIRF,2026-06-11T03:49:05Z,2026-06-11T05:26:23Z
402156c5,IB1086,ANE660K,ANE,CRJX,EC-MVC,LEVC,LEMD,2026-06-11T03:55:03Z,2026-06-11T04:28:04Z
4021574c,LH1165,DLH11A,DLH,A321,D-AISI,LEVC,EDDF,2026-06-11T04:03:22Z,2026-06-11T06:12:18Z
402158ea,FR2986,RYR76QZ,RYR,B738,EI-GSJ,LEVC,EBBR,2026-06-11T03:58:46Z,2026-06-11T06:12:04Z
40215af6,JU590,ASL69U,ASL,A320,YU-APT,LYBE,LEVC,2026-06-11T04:02:36Z,2026-06-11T06:39:04Z
40215b76,FR6837,RYR21XE,MAY,B738,9H-QDG,LEVC,LIRN,2026-06-11T04:06:56Z,2026-06-11T05:49:56Z
40215b9e,FR8712,RYR2MF,RYR,B738,EI-DWO,LIRP,LEVC,2026-06-11T04:08:20Z,2026-06-11T05:37:18Z
40215ce6,FR4307,RYR28GH,RYS,B738,SP-RST,EPWR,LEVC,2026-06-11T04:15:11Z,2026-06-11T06:51:34Z
40215cfa,TP1097,TAP1097,PGA,E190,CS-TPQ,LEVC,LPPT,2026-06-11T04:05:05Z,2026-06-11T05:16:05Z
40215d20,U28009,EZY39WY,EZY,A20N,G-UZLO,EGKK,LEVC,2026-06-11T05:34:26Z,2026-06-11T07:11:54Z
40215dbb,VY8161,VLG59SX,VLG,A20N,EC-NCS,LFPO,LEVC,2026-06-11T05:37:58Z,2026-06-11T07:03:11Z
40215f1c,LX2147,SWR3AP,SWR,A20N,HB-JDI,LEVC,LSZH,2026-06-11T04:11:29Z,2026-06-11T06:06:23Z
4021650c,5X242,UPS242,UPS,B763,N364UP,LEBL,LEVC,2026-06-11T04:28:33Z,2026-06-11T05:01:44Z
4021694f,IB1084,ANE1084,ANE,CRJX,EC-MUG,LEVC,LEMD,2026-06-11T04:26:51Z,2026-06-11T04:58:03Z
402169c2,FR1687,RYR76DW,MAY,B738,9H-QFB,EBCI,LEVC,2026-06-11T04:41:27Z,2026-06-11T06:17:47Z
40216b09,FR2301,RYR67TX,RYS,B38M,SP-RZV,LHBP,LEVC,2026-06-11T04:30:34Z,2026-06-11T07:05:04Z
