fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
3fe2e09a,DL194,DAL194,DAL,A333,N817NW,KATL,LEBL,2026-05-27T02:14:13Z,2026-05-27T10:34:59Z
3fe2e5aa,,MEECOAE,,BE20,EC-OAE,LEBL,LEPA,2026-05-27T00:23:52Z,2026-05-27T00:57:15Z
3fe2e6e2,E9804,EVE804,EVE,A359,EC-NBO,MHPR,LEBL,2026-05-27T02:24:12Z,2026-05-27T12:20:43Z
3fe2eaac,AA40,AAL40,AAL,B788,N886BR,KORD,LEBL,2026-05-27T00:47:30Z,2026-05-27T08:44:39Z
3fe2f62e,EK256,UAE256,UAE,B77L,A6-EWC,MMMX,LEBL,2026-05-27T01:07:25Z,2026-05-27T11:57:31Z
3fe2f7f1,QY460,BCS460,CGF,B734,LZ-CGT,LIMC,LEBL,2026-05-27T01:00:21Z,2026-05-27T02:04:45Z
3fe2ff42,WS28,WJA28,WJA,B789,C-GURP,CYYC,LEBL,2026-05-27T01:12:28Z,2026-05-27T10:23:54Z
3fe30033,UA672,UAL672,UAL,B772,N78013,KSFO,LEBL,2026-05-27T01:29:12Z,2026-05-27T12:30:35Z
3fe3160b,D08048,BCS1MU,DHA,B752,OE-LNB,EBBR,LEBL,2026-05-27T01:48:07Z,2026-05-27T03:22:15Z
3fe318b3,5X242,UPS242,UPS,B763,N364UP,EDDK,LEBL,2026-05-27T01:52:41Z,2026-05-27T03:32:03Z
3fe322b8,QY8030,BCS3LR,BCS,A306,D-AEAA,EDDP,LEBL,2026-05-27T01:59:19Z,2026-05-27T03:51:57Z
3fe334a1,IB2628,LVL285J,LVL,A332,EC-NRG,KJFK,LEBL,2026-05-27T04:30:28Z,2026-05-27T11:43:52Z
3fe3394f,UA769,UAL769,UAL,B788,N27908,KORD,LEBL,2026-05-27T03:13:31Z,2026-05-27T11:11:11Z
3fe33a3f,TW407,TWB407,KAL,A332,HL8276,RKSI,LEBL,2026-05-27T02:40:51Z,2026-05-27T16:47:33Z
3fe33b20,3V4272,TAY3BC,TAY,B738,OE-IXR,LFPG,LEBL,2026-05-27T02:55:31Z,2026-05-27T04:20:33Z
3fe33e29,QY8430,BCS3WP,RGN,B752,EC-FTR,LEBL,LEMD,2026-05-27T03:01:57Z,2026-05-27T03:48:38Z
3fe33ed9,,LAV953P,LAV,B738,EC-NAB,LEBL,LEMD,2026-05-27T03:04:29Z,2026-05-27T03:56:36Z
3fe33eb2,,VLG101P,VLG,A321,EC-MHA,LEBL,GCXO,2026-05-27T03:06:21Z,2026-05-27T06:59:21Z
3fe34222,LY393,ELY393,ELY,B739,4X-EHF,LLBG,LEBL,2026-05-27T02:58:16Z,2026-05-27T06:47:11Z
3fe342b2,W43175,WMT3796,WZZ,A321,HA-LXH,LROP,LEBL,2026-05-27T03:07:33Z,2026-05-27T05:47:48Z
3fe371fb,VY3937,VLG5QN,VLG,A320,EC-KDX,LEPA,LEBB,2026-05-27T04:31:35Z,2026-05-27T05:36:41Z
3fe372e5,OS439,AUA439,AUA,A320,OE-LZD,LOWW,LEBB,2026-05-27T04:31:14Z,2026-05-27T06:58:26Z
3fe376f5,UX7161,AEA27GB,OVA,B738,EC-MUZ,LEMD,LEBB,2026-05-27T04:46:40Z,2026-05-27T05:25:23Z
