fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
3fe799ab,TB1331,JAF50K,JAF,E295,OO-ETC,EBBR,LEIB,2026-05-28T04:12:30Z,2026-05-28T06:23:41Z
3fe79ced,FR6616,RYR6616,RYR,B38M,EI-IJI,LEAL,LEIB,2026-05-28T04:18:46Z,2026-05-28T04:40:47Z
3fe79ec0,OR1535,TFL5EJ,JAF,B38M,OO-TMT,EHAM,LEIB,2026-05-28T04:28:38Z,2026-05-28T06:46:37Z
3fe7a211,FR3028,RYR3028,MAY,B738,9H-QAR,LEBL,LEIB,2026-05-28T04:31:00Z,2026-05-28T05:05:24Z
3fe7a231,U23735,EJU18WZ,EJU,A320,OE-IJA,LIMC,LEIB,2026-05-28T04:31:56Z,2026-05-28T05:54:17Z
3fe7a413,FR8873,RYR9ZH,MAY,B38M,9H-VUG,LEIB,LIBD,2026-05-28T04:28:40Z,2026-05-28T06:17:51Z
3fe7ab9b,X32914,TUI4DN,TUI,B738,D-ATUK,EDDL,LEIB,2026-05-28T04:44:54Z,2026-05-28T06:55:23Z
3fe7b1b5,WT103,SWT103,SWT,AT75,EC-LYJ,LEPA,LEIB,2026-05-28T04:53:41Z,2026-05-28T05:20:06Z
3fe7b2e4,FR1263,RYR2MV,RYR,B38M,EI-IJK,EGCC,LEIB,2026-05-28T05:05:39Z,2026-05-28T07:33:36Z
3fe7b383,HV5689,TRA19V,TRA,B738,PH-HXN,EHRD,LEIB,2026-05-28T05:12:10Z,2026-05-28T07:20:59Z
3fe7b396,U24203,EJU41LU,EJU,A320,OE-INL,LIRN,LEIB,2026-05-28T04:57:05Z,2026-05-28T06:32:13Z
3fe7b4c3,U22027,EZY28YX,EZY,A320,G-EZOP,EGCC,LEIB,2026-05-28T05:03:17Z,2026-05-28T07:26:52Z
3fe7d939,NT305,RSC50BC,RSC,AT76,EC-NGF,GCLA,GCLP,2026-05-28T06:05:38Z,2026-05-28T06:49:09Z
3fe7d949,NT603,RSC33MY,RSC,AT76,EC-NJK,GCLA,GCXO,2026-05-28T06:03:08Z,2026-05-28T06:29:56Z
3fe7dad0,NT600,NAY600,NAY,AT76,EC-OCL,GCXO,GCLA,2026-05-28T06:12:48Z,2026-05-28T06:38:00Z
3fe7e453,NT300,NAY18ZJ,NAY,AT76,EC-NSG,GCLP,GCLA,2026-05-28T06:26:27Z,2026-05-28T07:11:57Z
3fe7eb5f,NT602,RSC8ZZ,RSC,AT76,EC-NDD,GCXO,GCLA,2026-05-28T06:42:38Z,2026-05-28T07:06:14Z
3fe7f16c,PM412,CNF412S,CNF,AT75,EC-MUJ,GCXO,GCLA,2026-05-28T06:51:31Z,2026-05-28T07:17:45Z
3fe7f683,NT604,NAY2SY,NAY,AT76,EC-OAN,GCXO,GCLA,2026-05-28T06:56:06Z,2026-05-28T07:21:41Z
3fe7ff41,NT605,NAY2YB,NAY,AT76,EC-OCL,GCLA,GCXO,2026-05-28T07:08:19Z,2026-05-28T07:41:33Z
3fe810ce,NT607,RSC73MZ,RSC,AT76,EC-NDD,GCLA,GCXO,2026-05-28T07:35:22Z,2026-05-28T08:00:59Z
3fe81456,NT307,NAY53MK,NAY,AT76,EC-NSG,GCLA,GCLP,2026-05-28T07:40:54Z,2026-05-28T08:23:34Z
3fe816a7,PM413,CNF413S,CNF,AT75,EC-MUJ,GCLA,GCXO,2026-05-28T07:45:36Z,2026-05-28T08:15:40Z
3fe81f8e,NT609,NAY609,NAY,AT76,EC-OAN,GCLA,GCXO,2026-05-28T07:58:26Z,2026-05-28T08:24:38Z
3fe8265c,NT610,RSC74ZZ,RSC,AT76,EC-MOL,GCXO,GCLA,2026-05-28T08:12:33Z,2026-05-28T08:36:55Z
3fe83e67,NT760,RSC760,RSC,AT76,EC-MTQ,GCTS,GCLA,2026-05-28T08:40:00Z,2026-05-28T09:07:56Z
3fe84019,PM418,CNF418S,CNF,AT75,EC-MUJ,GCXO,GCLA,2026-05-28T08:47:38Z,2026-05-28T09:15:14Z
3fe84b9b,NT308,NAY83XR,NAY,AT76,EC-NSF,GCLP,GCLA,2026-05-28T09:10:39Z,2026-05-28T09:53:24Z
3fe84f3b,,EXECNUF,,AS50,EC-NUF,GCLA,GCGM,2026-05-28T09:05:33Z,2026-05-28T10:53:11Z
3fe84f3d,,EXECNZT,,AS50,EC-NZT,GCLA,GCGM,2026-05-28T09:05:30Z,2026-05-28T10:50:26Z
3fe8520a,NT617,RSC32VP,RSC,AT76,EC-MOL,GCLA,GCXO,2026-05-28T09:11:19Z,2026-05-28T09:40:20Z
3fe8599a,NT616,RSC31XL,RSC,AT76,EC-MMM,GCXO,GCLA,2026-05-28T09:24:58Z,2026-05-28T09:48:19Z
3fe711b0,IB264,IBE0264,IBE,A333,EC-LUX,MDSD,LEMD,2026-05-28T01:27:52Z,2026-05-28T09:08:30Z
3fe71722,ES895,ETR895,EVE,A333,EC-MII,SVMI,LEMD,2026-05-28T00:26:31Z,2026-05-28T08:22:55Z
3fe71773,QY8342,BCS4EP,SWT,B734,EC-NMK,EDDK,LEMD,2026-05-28T00:29:16Z,2026-05-28T02:33:55Z
3fe717fd,AV47,AVA047,AVA,B788,N791AV,LEMD,SKBO,2026-05-28T00:29:43Z,2026-05-28T10:07:28Z
3fe7190e,DL126,DAL126,DAL,A333,N818NW,KJFK,LEMD,2026-05-28T00:49:21Z,2026-05-28T07:11:01Z
3fe71ad8,IB274,IBE0274,IBE,A332,EC-MNL,MDSD,LEMD,2026-05-28T00:49:08Z,2026-05-28T08:43:11Z
3fe71f14,IB170,IBE0170,IBE,A332,EC-MKI,SUMU,LEMD,2026-05-28T00:37:48Z,2026-05-28T12:01:19Z
3fe72410,IB326,IBE03KE,IBE,A359,EC-MYX,KJFK,LEMD,2026-05-28T01:26:14Z,2026-05-28T07:40:17Z
3fe72527,AEG472,AEG472,AEG,SF34,ES-LSH,LEMD,EDSB,2026-05-28T00:48:17Z,2026-05-28T04:01:49Z
3fe72634,QY8340,BCS7CK,RGN,B752,EC-NFN,LIMC,LEMD,2026-05-28T00:56:26Z,2026-05-28T02:39:16Z
3fe727ba,2W2094,WFL2094,WFL,A359,EC-NTB,SKCL,LEMD,2026-05-28T01:00:55Z,2026-05-28T10:18:01Z
3fe727ee,IB108,IBE0108,IBE,A359,EC-NBE,SAEZ,LEMD,2026-05-28T00:51:18Z,2026-05-28T11:56:16Z
3fe72a9b,UX56,AEA056,AEA,B789,EC-OEM,MPTO,LEMD,2026-05-28T01:37:32Z,2026-05-28T10:43:19Z
3fe73cd5,KE913,KAL913,KAL,B789,HL8085,RKSI,LEMD,2026-05-28T01:21:59Z,2026-05-28T15:52:01Z
3fe73e42,UA260,UAL260,UAL,B764,N66051,KIAD,LEMD,2026-05-28T01:24:14Z,2026-05-28T08:17:06Z
3fe73ec0,UX194,AEA194,AEA,B788,EC-MMX,SKBO,LEMD,2026-05-28T01:41:02Z,2026-05-28T10:33:11Z
3fe74013,IB126,IBE0126,IBE,A359,EC-NDR,SPJC,LEMD,2026-05-28T01:40:58Z,2026-05-28T12:21:07Z
3fe74046,IB346,IBE03ZD,IBE,A21N,EC-OIL,KBOS,LEMD,2026-05-28T01:37:48Z,2026-05-28T07:50:37Z
3fe7415f,QY8288,BCS41E,BCS,A306,D-AEAT,EBBR,LEMD,2026-05-28T01:33:41Z,2026-05-28T03:25:14Z
3fe75181,EW6815,EWG53L,EWL,A320,9H-EUS,EDDN,LEPA,2026-05-28T01:58:11Z,2026-05-28T03:47:13Z
3fe7564f,WT101,SWT101,SWT,AT75,EC-LYJ,LEMD,LEPA,2026-05-28T02:09:00Z,2026-05-28T03:32:52Z
3fe76514,EW6863,EWG31G,EWL,A320,9H-EUQ,EDDE,LEPA,2026-05-28T02:31:39Z,2026-05-28T04:36:33Z
3fe767d6,IB1653,IBS1653,IBS,A320,EC-KOH,LEMD,LEPA,2026-05-28T02:36:00Z,2026-05-28T03:28:40Z
3fe76817,DE1602,CFG7HW,HST,A320,LY-NRU,EDDG,LEPA,2026-05-28T02:40:31Z,2026-05-28T04:45:57Z
3fe775a7,EW6809,EWG42M,EWL,A320,9H-EUT,EDLP,LEPA,2026-05-28T03:02:33Z,2026-05-28T04:58:34Z
3fe778d7,EW3590,EWG77PM,EWL,A320,9H-EUN,EDDV,LEPA,2026-05-28T03:07:39Z,2026-05-28T05:18:08Z
3fe77ad3,DE1516,CFG8XZ,CFG,A21N,D-ANLA,EDDL,LEPA,2026-05-28T04:11:00Z,2026-05-28T06:09:48Z
3fe77b98,DI6526,MBU7MX,MBU,A20N,ES-MBA,EDDP,LEPA,2026-05-28T03:37:04Z,2026-05-28T05:46:26Z
3fe77c8e,EW6823,EWG9TZ,EWL,A320,9H-EWD,EDDG,LEPA,2026-05-28T03:14:15Z,2026-05-28T05:15:56Z
3fe77ce7,DE1502,CFG1CD,CFG,A21N,D-ANMX,EDDF,LEPA,2026-05-28T04:05:10Z,2026-05-28T05:49:27Z
3fe77cef,EW580,EWG4LQ,EWL,A320,9H-EUC,EDDK,LEPA,2026-05-28T03:20:43Z,2026-05-28T05:14:32Z
3fe77def,WT220,SWT220,SWT,AT72,EC-IYH,LEBL,LEPA,2026-05-28T03:19:51Z,2026-05-28T03:54:26Z
3fe7801c,DI6034,MBU5AW,MBU,A20N,ES-MBH,EDDN,LEPA,2026-05-28T03:23:45Z,2026-05-28T05:12:52Z
3fe781c0,EW582,EWG22FU,EWG,A320,D-AEWS,EDDK,LEPA,2026-05-28T03:33:52Z,2026-05-28T05:26:41Z
3fe7885a,X32128,TUI3WL,TUI,B738,D-ABKN,EDDF,LEPA,2026-05-28T03:42:17Z,2026-05-28T05:24:47Z
3fe78c6e,HV5623,TRA23U,TRA,B738,PH-HZI,EHAM,LEPA,2026-05-28T04:30:10Z,2026-05-28T06:30:25Z
3fe78cd7,FR8396,RYR4VT,MAY,B738,9H-QAP,LEVC,LEPA,2026-05-28T03:48:52Z,2026-05-28T04:27:05Z
3fe78dc5,FR8662,RYR4K,RYR,B738,EI-EFE,EDDK,LEPA,2026-05-28T03:55:41Z,2026-05-28T05:47:47Z
3fe78e46,FR26,RYR6SF,LDA,A320,9H-LOS,LEPA,EGSS,2026-05-28T03:51:30Z,2026-05-28T05:59:20Z
3fe77c48,W43195,WMT5BE,WZZ,A21N,HA-LDJ,LROP,LEZL,2026-05-28T03:20:19Z,2026-05-28T07:10:27Z
3fe795c7,W46039,WMT3303,WMT,A21N,9H-WMW,LIRF,LEZL,2026-05-28T04:09:40Z,2026-05-28T06:27:12Z
3fe796da,W46309,WMT8151,WMT,A21N,9H-WNK,LIMC,LEZL,2026-05-28T04:12:14Z,2026-05-28T06:30:17Z
3fe797ce,TO4854,TVF64UH,TVF,B738,F-GZHM,LFMT,LEZL,2026-05-28T03:59:31Z,2026-05-28T05:38:55Z
3fe79b53,,VLG505P,VLG,A320,EC-KHN,LEBL,LEZL,2026-05-28T04:20:33Z,2026-05-28T05:29:08Z
3fe7a1f2,VY2228,VLG3VT,VLG,A320,EC-KDG,LEBL,LEZL,2026-05-28T04:27:50Z,2026-05-28T05:37:21Z
3fe7a361,HV6727,TRA29N,TRA,A21N,PH-YHR,EHAM,LEZL,2026-05-28T04:36:40Z,2026-05-28T07:12:58Z
3fe7a854,VY3948,VLG3948,VLG,A320,EC-KDX,LEPA,LEZL,2026-05-28T04:41:16Z,2026-05-28T05:49:24Z
3fe7a93c,FR2206,RYR3VU,MAY,B38M,9H-VUJ,LEZL,LEVC,2026-05-28T04:42:04Z,2026-05-28T05:36:10Z
3fe7a98f,TP1107,TAP11VP,PGA,E190,CS-TPS,LEZL,LPPT,2026-05-28T04:44:01Z,2026-05-28T05:26:00Z
3fe7ab6b,WK220,EDW220M,EDW,A320,HB-JJK,LSZH,LEZL,2026-05-28T04:45:32Z,2026-05-28T07:07:44Z
3fe7aca3,WT1810,SWT1810,SWT,A321,EC-OPB,LEVT,LEZL,2026-05-28T04:43:40Z,2026-05-28T05:46:16Z
3fe7ad1d,FR1246,RYR1246,RYR,B738,EI-EFX,LEZL,LFOB,2026-05-28T04:47:02Z,2026-05-28T06:51:57Z
3fe7b05e,FR5448,RYR5448,MAY,B738,9H-QBK,LEZL,LFRS,2026-05-28T04:53:48Z,2026-05-28T06:28:46Z
3fe7b1fb,FR9894,RYR9894,RYS,B738,SP-RSZ,LHBP,LEZL,2026-05-28T04:57:55Z,2026-05-28T08:10:25Z
3fe7b0d7,V72686,VOE2686,VOE,A320,EC-NON,LFQQ,LEZL,2026-05-28T04:53:36Z,2026-05-28T07:15:41Z
3fe7b2fc,VY8220,VLG8LH,VLG,A320,EC-MOG,LEZL,LFPO,2026-05-28T04:58:08Z,2026-05-28T06:54:47Z
3fe7b373,AF1223,AFR88GX,HOP,E190,F-HBLX,LEZL,LFPG,2026-05-28T05:04:48Z,2026-05-28T07:21:17Z
3fe7b40c,VY2213,VLG2213,VLG,A320,EC-MYC,LEZL,LEBL,2026-05-28T05:00:13Z,2026-05-28T06:21:08Z
3fe7b412,,EC406,AED,A400,EC-406,LEZL,LEZL,2026-05-28T05:01:58Z,2026-05-28T08:00:51Z
3fe78ccd,FR1000,RYR71LM,RYR,B738,EI-EMO,LEVC,LIRF,2026-05-28T03:46:41Z,2026-05-28T05:26:59Z
3fe790c0,FR2986,RYR76QZ,MAY,B738,9H-QEF,LEVC,EBBR,2026-05-28T03:53:55Z,2026-05-28T05:46:24Z
3fe791af,VJT792,VJT792,VJT,GL7T,9H-VIJ,LEVC,KBOS,2026-05-28T05:11:51Z,2026-05-28T12:02:43Z
3fe79214,IB1086,ANE660K,ANE,CRJX,EC-MPA,LEVC,LEMD,2026-05-28T03:58:52Z,2026-05-28T04:33:20Z
3fe7969d,FR6837,RYR21XE,RYR,B738,EI-DPI,LEVC,LIRN,2026-05-28T04:09:50Z,2026-05-28T05:58:02Z
3fe79693,FR4307,RYR28GH,RYS,B38M,SP-RZA,EPWR,LEVC,2026-05-28T04:11:23Z,2026-05-28T06:52:28Z
3fe79717,LX2147,SWR3AP,SWR,A321,HB-IOF,LEVC,LSZH,2026-05-28T04:08:11Z,2026-05-28T05:54:28Z
3fe79736,TP1097,TAP1097,PGA,E190,CS-TPQ,LEVC,LPPT,2026-05-28T04:06:21Z,2026-05-28T05:17:47Z
3fe79762,LH1165,DLH11A,DLH,A321,D-AISZ,LEVC,EDDF,2026-05-28T04:11:41Z,2026-05-28T06:21:24Z
3fe7983f,HV6331,TRA17C,TRA,B738,PH-HZG,EHAM,LEVC,2026-05-28T04:18:11Z,2026-05-28T06:22:25Z
3fe79a3e,JU590,ASL69U,ASL,A320,YU-APS,LYBE,LEVC,2026-05-28T04:12:37Z,2026-05-28T06:43:06Z
3fe7a03a,W61337,WZZ43VE,WZZ,A21N,HA-LVK,EPWA,LEVC,2026-05-28T04:27:56Z,2026-05-28T07:28:02Z
3fe7a216,FR619,RYR78LL,RYR,B738,EI-EFF,LEVC,LIPE,2026-05-28T04:25:16Z,2026-05-28T05:58:39Z
3fe7a2fc,FR2228,RYR71TT,MAY,B738,9H-QAT,LEVC,EPKK,2026-05-28T04:27:40Z,2026-05-28T07:07:20Z
3fe7a422,KL1530,KLM86H,KLC,E295,PH-NXO,LEVC,EHAM,2026-05-28T04:49:28Z,2026-05-28T06:57:16Z
3fe7a430,FR1687,RYR76DW,RYR,B738,EI-EMH,EBCI,LEVC,2026-05-28T04:42:19Z,2026-05-28T06:29:11Z
3fe7a455,TK1301,THY8CX,THY,A21N,TC-LSS,LTFM,LEVC,2026-05-28T04:46:48Z,2026-05-28T07:58:13Z
3fe7a5bb,IB1084,ANE1084,ANE,CRJX,EC-MNR,LEVC,LEMD,2026-05-28T04:35:59Z,2026-05-28T05:07:05Z
