fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
3fcf3295,TW407,TWB407,KAL,A332,HL8276,RKSI,LEBL,2026-05-22T02:46:29Z,2026-05-22T16:24:19Z
3fcf3ce3,WT224,SWT224,SWT,AT75,EC-MEC,LEMD,LEBL,2026-05-22T00:38:09Z,2026-05-22T01:45:53Z
3fcf44b2,AA40,AAL40,AAL,B788,N882BL,KORD,LEBL,2026-05-22T01:08:21Z,2026-05-22T08:45:52Z
3fcf4b77,EK256,UAE256,UAE,B77L,A6-EWA,MMMX,LEBL,2026-05-22T01:02:08Z,2026-05-22T11:16:06Z
3fcf4c33,QY460,BCS460,CGF,B734,LZ-CGW,LIMC,LEBL,2026-05-22T00:56:37Z,2026-05-22T02:04:57Z
3fcf58cb,UA672,UAL672,UAL,B772,N78008,KSFO,LEBL,2026-05-22T01:43:12Z,2026-05-22T12:53:43Z
3fcf5ba6,VY8105,VLG448P,VLG,A320,EC-MBE,LGAV,LEBL,2026-05-22T01:15:21Z,2026-05-22T03:45:24Z
3fcf6ec7,QY8048,BCS1MU,DHA,B752,OE-LNK,EBBR,LEBL,2026-05-22T01:49:55Z,2026-05-22T03:26:53Z
3fcf70c5,5X242,UPS242,UPS,B763,N364UP,EDDK,LEBL,2026-05-22T01:44:41Z,2026-05-22T03:21:26Z
3fcf7b1d,DL194,DAL194,DAL,A333,N819NW,KATL,LEBL,2026-05-22T02:24:27Z,2026-05-22T10:25:40Z
3fcf7c86,QY8030,BCS3LR,BCS,A306,D-AEAE,EDDP,LEBL,2026-05-22T02:10:36Z,2026-05-22T04:00:33Z
3fcf7f9c,3V4272,TAY3BC,TAY,B738,OE-IXJ,LFPG,LEBL,2026-05-22T02:39:39Z,2026-05-22T03:57:52Z
3fcf8ac0,IB2626,LVL269B,LVL,A332,EC-NRG,KBOS,LEBL,2026-05-22T03:12:07Z,2026-05-22T09:44:06Z
3fcf91d4,W43403,WMT46NC,WMT,A320,9H-WAU,LRCL,LEBL,2026-05-22T02:42:47Z,2026-05-22T05:10:23Z
3fcf9260,FR1787,RYR200F,RYS,B738,SP-RKT,EYVI,LEBL,2026-05-22T02:42:11Z,2026-05-22T05:45:19Z
3fcf9ac3,QY8430,BCS3WP,RGN,B752,EC-FTR,LEBL,LEMD,2026-05-22T03:01:26Z,2026-05-22T03:48:44Z
3fcf9ce8,W43175,WMT3796,WZZ,A321,HA-LXM,LROP,LEBL,2026-05-22T03:07:06Z,2026-05-22T05:46:59Z
3fcfa7d9,WT220,SWT220,SWT,AT75,EC-MEC,LEBL,LEPA,2026-05-22T03:19:31Z,2026-05-22T03:53:25Z
3fcfa964,QY236,BCS236P,CGF,B734,LZ-CGW,LEBL,LIMC,2026-05-22T03:24:35Z,2026-05-22T04:43:04Z
3fcfaac6,OZ511,AAR511,AAR,A359,HL8361,RKSI,LEBL,2026-05-22T03:34:43Z,2026-05-22T16:59:36Z
3fcfb7cc,W61455,WZZ65GB,WMT,A21N,9H-WDS,EPWA,LEBB,2026-05-22T03:54:18Z,2026-05-22T06:54:04Z
3fcfc959,WK226,EDW721D,EDW,A320,HB-IHZ,LSZH,LEBB,2026-05-22T04:16:57Z,2026-05-22T05:47:54Z
3fcfcc89,U21367,EZS59QK,EZS,A320,HB-JXQ,LSGG,LEBB,2026-05-22T04:36:09Z,2026-05-22T06:00:45Z
3fcfcdf9,VY1420,VLG5PP,VLG,A321,EC-NLV,LEBL,LEBB,2026-05-22T05:18:40Z,2026-05-22T06:11:29Z
3fcfd21c,VY1463,VLG883P,VLG,A320,EC-LOC,LFPO,LEBB,2026-05-22T04:39:33Z,2026-05-22T05:57:12Z
3fcfd62d,KL1522,KLM98T,KLC,E190,PH-EZN,LEBB,EHAM,2026-05-22T04:43:24Z,2026-05-22T06:20:59Z
3fcfd622,UX7161,AEA27GB,OVA,B738,EC-MUZ,LEMD,LEBB,2026-05-22T04:51:30Z,2026-05-22T05:26:50Z
3fcfd81f,LH1147,DLH85N,DLH,A321,D-AIDK,LEBB,EDDF,2026-05-22T04:50:03Z,2026-05-22T06:27:04Z
3fcfd913,VY3272,VLG1JR,VLG,A320,EC-MBF,LEBB,GCLP,2026-05-22T04:52:05Z,2026-05-22T07:42:33Z
3fcfd935,IB442,IBE0442,IBE,A20N,EC-MXU,LEBB,LEMD,2026-05-22T05:01:14Z,2026-05-22T05:48:45Z
3fcfd95e,VY2512,VLG7CX,VLG,A320,EC-MNZ,LEBB,LEZL,2026-05-22T04:57:34Z,2026-05-22T06:07:27Z
3fcfda5d,V73534,VOE2GF,VOE,A320,EC-NNY,LEBB,LEAL,2026-05-22T04:54:33Z,2026-05-22T05:52:15Z
3fcfdd22,TK1315,THY6ZN,THY,B38M,TC-LCC,LTFM,LEBB,2026-05-22T05:35:17Z,2026-05-22T09:09:12Z
3fcfdd38,HV5275,TRA275T,TRA,B738,PH-HSM,EHEH,LEBB,2026-05-22T05:02:52Z,2026-05-22T06:45:29Z
3fcfe36f,A3706,AEE706,AEE,A20N,SX-NEU,LGAV,LEBB,2026-05-22T05:52:08Z,2026-05-22T09:05:34Z
3fcfe3ba,VY1423,VLG32LC,VLG,A320,EC-KHN,LEBB,LEBL,2026-05-22T05:10:25Z,2026-05-22T06:00:00Z
3fcfe3f8,U23721,EJU3721,EJU,A320,OE-IJQ,LIMC,LEBB,2026-05-22T05:15:20Z,2026-05-22T06:51:38Z
3fcfe539,LH1831,DLH99P,DLH,A321,D-AIDF,LEBB,EDDM,2026-05-22T05:15:07Z,2026-05-22T07:05:08Z
3fcfe66a,VY3280,VLG15FH,VLG,A320,EC-KRH,LEBB,GCRR,2026-05-22T05:16:56Z,2026-05-22T07:59:29Z
3fcfebe6,AF1377,AFR38JF,HOP,E190,F-HBQD,LEBB,LFPG,2026-05-22T05:30:17Z,2026-05-22T06:40:27Z
3fcf329b,,,,GLEX,,,,2026-05-22T00:06:54Z,2026-05-22T06:58:28Z
3fcf8d9b,,,,GLF4,,,,2026-05-22T02:26:00Z,2026-05-22T02:52:54Z
3fcfa78a,,,,FA7X,,,,2026-05-22T03:35:06Z,2026-05-22T10:06:44Z
3fcfa961,W46235,WMT8812,WMT,A21N,9H-WNY,LIRF,LEIB,2026-05-22T03:30:17Z,2026-05-22T04:56:54Z
