fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
3fc26654,UA992,UAL992,UAL,B763,N642UA,KIAD,LEBL,2026-05-19T00:22:42Z,2026-05-19T07:46:18Z
3fc26db0,AC820,ACA820,ACA,B77W,C-FIVR,CYYZ,LEBL,2026-05-19T00:31:02Z,2026-05-19T07:35:32Z
3fc26df6,AA40,AAL40,AAL,B788,N809AA,KORD,LEBL,2026-05-19T00:32:19Z,2026-05-19T08:09:43Z
3fc27490,WT224,SWT224,SWT,AT75,EC-MIY,LEMD,LEBL,2026-05-19T00:39:06Z,2026-05-19T01:42:29Z
3fc27b62,UA672,UAL672,UAL,B772,N78013,KSFO,LEBL,2026-05-19T01:00:51Z,2026-05-19T11:51:49Z
3fc28037,QY460,BCS460,CGF,B734,LZ-CGW,LIMC,LEBL,2026-05-19T01:00:39Z,2026-05-19T02:10:07Z
3fc283b1,EK256,UAE256,UAE,B77L,A6-EWE,MMMX,LEBL,2026-05-19T01:25:37Z,2026-05-19T11:57:02Z
3fc29e7e,5X242,UPS242,UPS,B763,N327UP,EDDK,LEBL,2026-05-19T01:48:48Z,2026-05-19T03:28:44Z
3fc2a3e3,QY8048,BCS1MU,DHA,B752,OE-LNB,EBBR,LEBL,2026-05-19T02:04:26Z,2026-05-19T03:42:27Z
3fc2a74d,3V4272,TAY3BC,TAY,B738,OE-IXP,LFPG,LEBL,2026-05-19T02:43:20Z,2026-05-19T04:04:19Z
3fc2a92b,QY8030,BCS3LR,BCS,B752,D-ALEU,EDDP,LEBL,2026-05-19T02:05:21Z,2026-05-19T03:59:37Z
3fc2aad7,WS66,WJA66,WJA,B38M,C-FIBA,CYHZ,LEBL,2026-05-19T02:18:29Z,2026-05-19T08:22:05Z
3fc2ab43,DL194,DAL194,DAL,A333,N829NW,KATL,LEBL,2026-05-19T02:09:49Z,2026-05-19T10:29:52Z
3fc2af2d,J245,AHY045,AHY,A20N,VP-BBK,UBBB,LEBL,2026-05-19T03:08:01Z,2026-05-19T08:29:23Z
3fc2b066,IB2630,LVL230K,LVL,A332,EC-NEN,KMIA,LEBL,2026-05-19T02:33:25Z,2026-05-19T10:56:56Z
3fc2c498,LY393,ELY393,ELY,B739,4X-EHD,LLBG,LEBL,2026-05-19T03:00:22Z,2026-05-19T07:41:39Z
3fc2c68d,QY8430,BCS3WP,RGN,B752,EC-NFN,LEBL,LEMD,2026-05-19T03:08:25Z,2026-05-19T04:05:06Z
3fc2d291,W43175,WMT3796,WZZ,A321,HA-LXC,LROP,LEBL,2026-05-19T03:20:05Z,2026-05-19T06:08:44Z
3fc2d77d,WT220,SWT220,SWT,AT75,EC-MIY,LEBL,LEPA,2026-05-19T03:29:27Z,2026-05-19T04:04:50Z
3fc2d9fa,,BCS236P,CGF,B734,LZ-CGW,LEBL,EDDM,2026-05-19T03:31:20Z,2026-05-19T05:17:17Z
3fc2f808,V73562,VOE5CM,VOE,A320,EC-NNY,LEBB,GMMX,2026-05-19T04:54:01Z,2026-05-19T06:55:22Z
3fc2fde2,UX7161,AEA27GB,OVA,B738,EC-MPG,LEMD,LEBB,2026-05-19T04:44:54Z,2026-05-19T05:22:07Z
3fc2ff61,TK1315,THY6ZN,THY,B738,TC-JVD,LTFM,LEBB,2026-05-19T04:59:41Z,2026-05-19T08:48:26Z
3fc30396,IB442,IBE0442,IBE,A20N,EC-NZP,LEBB,LEMD,2026-05-19T04:48:32Z,2026-05-19T05:31:08Z
3fc305a7,VY3937,VLG5QN,VLG,A320,EC-KCU,LEPA,LEBB,2026-05-19T04:55:18Z,2026-05-19T06:02:08Z
3fc306d2,LH1147,DLH85N,DLH,A321,D-AISQ,LEBB,EDDF,2026-05-19T05:03:01Z,2026-05-19T06:47:14Z
3fc306de,U22005,EZY51XB,EZY,A320,G-EZTH,EGCC,LEBB,2026-05-19T05:21:24Z,2026-05-19T06:59:36Z
3fc30a21,VY3280,VLG15FH,VLG,A320,EC-MAN,LEBB,GCRR,2026-05-19T05:00:24Z,2026-05-19T07:37:22Z
3fc30e37,VY2512,VLG7CX,VLG,A320,EC-MXG,LEBB,LEZL,2026-05-19T04:57:57Z,2026-05-19T06:04:07Z
3fc30e4b,KL1522,KLM98T,KLC,E190,PH-EZL,LEBB,EHAM,2026-05-19T05:07:30Z,2026-05-19T06:49:29Z
3fc30fe1,VY1423,VLG32LC,VLG,A320,EC-MNZ,LEBB,LEBL,2026-05-19T05:09:56Z,2026-05-19T05:55:23Z
3fc314b5,AF1377,AFR38JF,HOP,E190,F-HBLO,LEBB,LFPG,2026-05-19T05:18:02Z,2026-05-19T06:35:52Z
3fc31624,LH1831,DLH99P,DLH,A20N,D-AIND,LEBB,EDDM,2026-05-19T05:22:42Z,2026-05-19T07:13:01Z
3fc3169c,VY1420,VLG5PP,VLG,A320,EC-MFK,LEBL,LEBB,2026-05-19T05:30:37Z,2026-05-19T06:28:08Z
3fc31eaf,V73310,VOE96GZ,VOE,A320,EC-NOL,LEBB,LICJ,2026-05-19T05:36:10Z,2026-05-19T07:33:49Z
3fc31fad,IB429,IBE04RD,IBE,A321,EC-ILP,LEMD,LEBB,2026-05-19T05:45:23Z,2026-05-19T06:23:58Z
3fc32442,VY1454,VLG4MA,VLG,A320,EC-MFL,LEBB,LIMC,2026-05-19T05:47:10Z,2026-05-19T07:12:05Z
