fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
400cf07a,LA8076,TAM8076,LAN,B789,CC-BGZ,SBGR,LEMD,2026-06-06T00:28:13Z,2026-06-06T09:38:10Z
400cf242,IB148,IBE0148,IBE,A21N,EC-ORZ,SBFZ,LEMD,2026-06-06T00:16:43Z,2026-06-06T07:33:23Z
400cf3a5,AA740,AAL740,AAL,B788,N879BH,KPHL,LEMD,2026-06-06T00:34:40Z,2026-06-06T06:58:53Z
400cf4c9,AV47,AVA047,AVA,B788,N794AV,LEMD,SKBO,2026-06-06T00:36:48Z,2026-06-06T10:03:33Z
400cf538,UX84,AEA084,AEA,B788,EC-NZG,SBSV,LEMD,2026-06-06T00:35:11Z,2026-06-06T08:36:25Z
400cfa84,CA898,CCA898,CCA,B789,B-1591,LEMD,ZBAA,2026-06-06T00:48:20Z,2026-06-06T11:15:50Z
400cfa9f,AA36,AAL36,AAL,B772,N786AN,KDFW,LEMD,2026-06-06T00:49:05Z,2026-06-06T09:14:38Z
400cfdc9,IB380,IBE03PB,IBE,A332,EC-MOY,TJSJ,LEMD,2026-06-06T00:48:39Z,2026-06-06T08:17:27Z
400cfeb6,AEG472,AEG472,AEG,SF34,ES-LSG,LEMD,EDSB,2026-06-06T00:44:44Z,2026-06-06T03:59:39Z
400cff1c,,SWT955T,SWT,AT43,EC-ISX,LEMD,,,
400cffd2,B62261,JBU2261,JBU,A21N,N4022J,KBOS,LEMD,2026-06-06T02:55:09Z,2026-06-06T09:07:10Z
400d01ed,IB108,IBE0108,IBE,A359,EC-NCX,SAEZ,LEMD,2026-06-06T00:57:47Z,2026-06-06T11:49:28Z
400d04c1,IB306,IBE0306,IBE,A332,EC-MLB,MMMY,LEMD,2026-06-06T01:02:32Z,2026-06-06T10:36:04Z
400d0513,2W2502,WFL2502,WFL,A359,EC-NTB,MMUN,LEMD,2026-06-06T01:04:08Z,2026-06-06T09:35:18Z
400d0692,IB170,IBE0170,IBE,A332,EC-MKI,SUMU,LEMD,2026-06-06T01:02:56Z,2026-06-06T12:16:29Z
400d080b,UX25,AEA025,AEA,B788,EC-NXA,LEMD,SLVR,2026-06-06T01:05:51Z,2026-06-06T11:53:56Z
400d0848,IB346,IBE03ZD,IBE,A332,EC-MKJ,KBOS,LEMD,2026-06-06T01:07:25Z,2026-06-06T07:04:30Z
400d0aef,IB352,IBE0352,IBE,A359,EC-OES,KLAX,LEMD,2026-06-06T01:15:20Z,2026-06-06T11:26:46Z
400d234e,EW6815,EWG53L,EWL,A320,9H-EUO,EDDN,LEPA,2026-06-06T01:51:15Z,2026-06-06T03:48:03Z
400d27bb,EW6863,EWG31G,EWL,A320,9H-EUM,EDDE,LEPA,2026-06-06T01:51:09Z,2026-06-06T03:57:05Z
400d2aba,X32735,TUI5GA,TUI,B738,D-ATUF,LEPA,EDDS,2026-06-06T02:25:25Z,2026-06-06T04:00:56Z
400d2ede,DE1772,CFG8DM,CFG,A321,D-AIAF,EDDF,LEPA,2026-06-06T03:02:21Z,2026-06-06T04:54:06Z
400d3710,WT101,SWT101,SWT,AT75,EC-MEC,LEMD,LEPA,2026-06-06T02:29:55Z,2026-06-06T03:52:09Z
400d3b51,DE1602,CFG4YW,HST,A320,LY-NRU,EDDG,LEPA,2026-06-06T02:33:42Z,2026-06-06T04:38:30Z
400d3cc2,QS2066,TVS2066,TVS,B38M,OK-SWN,LKPR,LEPA,2026-06-06T02:39:10Z,2026-06-06T04:51:48Z
400d3d7f,IB1653,IBS16SG,IBS,A320,EC-LUS,LEMD,LEPA,2026-06-06T02:39:56Z,2026-06-06T03:29:15Z
400d3e62,DI6034,MBU5AW,MBU,A20N,ES-MBU,EDDN,LEPA,2026-06-06T02:40:19Z,2026-06-06T04:35:24Z
400d3eec,DE1774,CFG7NH,CFG,A20N,D-ANCK,EDDL,LEPA,2026-06-06T04:23:38Z,2026-06-06T06:26:07Z
400d4402,EW580,EWG4LQ,TVS,B738,OK-TVT,EDDK,LEPA,2026-06-06T02:53:14Z,2026-06-06T04:49:40Z
400d45f2,EW6809,EWG42M,EWL,A320,9H-EUV,EDLP,LEPA,2026-06-06T02:52:24Z,2026-06-06T04:58:24Z
400d48d4,BT891,BTI6FU,BTI,BCS3,YL-AAR,EETN,LEPA,2026-06-06T02:59:10Z,2026-06-06T06:53:11Z
400d4d57,D82890,NSZ2890,NSZ,B38M,SE-RTD,EFHK,LEPA,2026-06-06T03:12:25Z,2026-06-06T07:07:19Z
400d4d56,DE1502,CFG2LV,CFG,A21N,D-ANMW,EDDF,LEPA,2026-06-06T03:14:25Z,2026-06-06T05:04:12Z
400d5260,EW3590,EWG77PM,EWL,A320,9H-EUS,EDDV,LEPA,2026-06-06T03:18:25Z,2026-06-06T05:35:26Z
400d533f,X32314,TUI3NG,TUI,B38M,D-AMAZ,EDDV,LEPA,2026-06-06T03:12:44Z,2026-06-06T05:27:36Z
400d599b,EW582,EWG22FU,TVS,B738,OK-TVL,EDDK,LEPA,2026-06-06T03:37:41Z,2026-06-06T05:33:48Z
400cf0d4,,N650BL,,GLF6,N650BL,SABE,LEZL,2026-06-06T00:21:28Z,2026-06-06T10:26:34Z
400d5eec,FR1205,RYR74RR,MAY,B738,9H-QAC,LIMC,LEZL,2026-06-06T03:48:30Z,2026-06-06T06:07:13Z
400d5fca,TK1297,THY1297,THY,B738,TC-JZG,LTFM,LEZL,2026-06-06T04:10:52Z,2026-06-06T08:22:10Z
400d642d,W46039,WMT3303,WMT,A21N,9H-WDQ,LIRF,LEZL,2026-06-06T04:01:56Z,2026-06-06T06:27:10Z
400d6734,W43195,WMT5BE,WMT,A321,9H-WZD,LROP,LEZL,2026-06-06T04:06:52Z,2026-06-06T08:07:26Z
400d7481,VY3050,VLG35XX,VLG,A320,EC-OQC,LEZL,GCLP,2026-06-06T04:54:32Z,2026-06-06T06:50:35Z
400d7602,HV6727,TRA29N,TRA,A21N,PH-YHB,EHAM,LEZL,2026-06-06T04:30:32Z,2026-06-06T07:16:55Z
400d7aec,FR8654,RYR966P,MAY,B738,9H-QAL,LEZL,LKPR,2026-06-06T04:40:09Z,2026-06-06T07:20:11Z
400d7b0e,VY3940,VLG2VZ,VLG,A320,EC-LUO,LEPA,LEZL,2026-06-06T04:43:38Z,2026-06-06T06:01:13Z
400d7b2c,TO4771,TVF76SG,TVF,A20N,F-HXSG,LEZL,LFPO,2026-06-06T04:44:37Z,2026-06-06T06:39:19Z
400d7b36,TP1107,TAP11VP,PGA,E190,CS-TPV,LEZL,LPPT,2026-06-06T04:42:17Z,2026-06-06T05:27:02Z
400d7dae,FR77,RYR7ZN,MAY,B738,9H-QCZ,LEZL,LIME,2026-06-06T04:47:34Z,2026-06-06T06:49:00Z
400d7e2f,VY8220,VLG8LH,VLG,A320,EC-MOG,LEZL,LFPO,2026-06-06T04:49:49Z,2026-06-06T06:48:42Z
400d7f84,VY2213,VLG2213,VLG,A320,EC-ODL,LEZL,LEBL,2026-06-06T04:52:05Z,2026-06-06T06:08:44Z
400d83f1,AF1223,AFR88GX,HOP,E190,F-HBLY,LEZL,LFPG,2026-06-06T05:05:01Z,2026-06-06T07:06:03Z
400d8768,FR5374,RYR9PJ,MAY,B738,9H-QCA,EGSS,LEZL,2026-06-06T05:10:48Z,2026-06-06T07:41:05Z
400d8988,W95369,WUK1PG,WUK,A21N,G-WUKX,EGGW,LEZL,2026-06-06T05:15:38Z,2026-06-06T07:44:19Z
400d8e96,VY6015,VLG1ZJ,VLG,A320,EC-OFZ,LEZL,EGKK,2026-06-06T05:19:39Z,2026-06-06T07:31:45Z
400d8f98,U28005,EZY29QE,EZY,A320,G-EJCM,EGKK,LEZL,2026-06-06T05:30:19Z,2026-06-06T07:53:50Z
400d9122,VY2210,VLG78AY,VLG,A21N,EC-NYF,LEBL,LEZL,2026-06-06T05:25:23Z,2026-06-06T06:44:53Z
400ce80e,FR640,RYR70WZ,MAY,B38M,9H-VUL,LEVC,EGCC,2026-06-06T00:16:00Z,2026-06-06T02:24:35Z
400d5863,W62079,WZZ8Z,WMT,A21N,9H-WDN,EPKK,LEVC,2026-06-06T03:31:09Z,2026-06-06T06:28:55Z
400d5cda,FR2301,RYR67TX,RYS,B738,SP-RSQ,LHBP,LEVC,2026-06-06T03:41:45Z,2026-06-06T06:23:57Z
400d5d0d,AY1703,FIN1703,FIN,A320,OH-LXF,EFHK,LEVC,2026-06-06T03:42:24Z,2026-06-06T07:43:44Z
400d6067,FR139,RYR63WX,MAY,B738,9H-QEF,LEVC,EDDB,2026-06-06T03:50:41Z,2026-06-06T06:10:12Z
400d63e6,FR1004,RYR97BL,RYR,B738,EI-EVP,LEVC,LIRF,2026-06-06T03:58:38Z,2026-06-06T05:36:55Z
400d64ab,FR9820,RYR1LV,RYR,B738,EI-EFX,LEVC,LEMH,2026-06-06T04:03:18Z,2026-06-06T04:54:54Z
400d6530,TK1301,THY8CX,THY,A321,TC-JRM,LTFM,LEVC,2026-06-06T04:12:39Z,2026-06-06T07:37:47Z
400d665f,FR6322,RYR7EY,RYS,B738,SP-RSW,EPMO,LEVC,2026-06-06T03:59:39Z,2026-06-06T07:14:44Z
400d693d,TP1097,TAP1097,PGA,E190,CS-TPQ,LEVC,LPPT,2026-06-06T04:06:43Z,2026-06-06T05:23:51Z
400d6abc,LX2147,SWR3AP,SWR,A320,HB-IJR,LEVC,LSZH,2026-06-06T04:09:06Z,2026-06-06T05:54:21Z
400d6b0a,BT697,BTI9QM,BTI,BCS3,YL-CSL,EVRA,LEVC,2026-06-06T04:14:23Z,2026-06-06T08:04:31Z
400d6c1a,VY8161,VLG59SX,VLG,A320,EC-ODJ,LFPO,LEVC,2026-06-06T04:10:25Z,2026-06-06T05:47:43Z
400d6f0f,EW2530,EWG2HA,MLH,A320,9H-GKK,EDDS,LEVC,2026-06-06T04:17:31Z,2026-06-06T06:21:25Z
400d7198,EW7530,EWG5PD,EWG,A319,D-AGWU,EDDH,LEVC,2026-06-06T04:24:13Z,2026-06-06T07:04:35Z
400d71d8,LH1165,DLH11A,DLH,A21N,D-AIEM,LEVC,EDDF,2026-06-06T04:22:15Z,2026-06-06T06:18:35Z
400d7473,FR1717,RYR611A,MAY,B738,9H-QCY,LEVC,EHEH,2026-06-06T04:29:28Z,2026-06-06T06:27:52Z
