fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
3fec16f9,LH1147,DLH85N,DLH,A321,D-AISO,LEBB,EDDF,2026-05-29T04:55:09Z,2026-05-29T06:37:14Z
3fec18c9,KL1522,KLM98T,KLC,E75L,PH-EXR,LEBB,EHAM,2026-05-29T04:57:00Z,2026-05-29T06:40:55Z
3fec18c1,IB442,IBE0442,IBE,A20N,EC-NJY,LEBB,LEMD,2026-05-29T04:53:05Z,2026-05-29T05:41:17Z
3fec2214,VY3272,VLG1JR,VLG,A20N,EC-NDA,LEBB,GCLP,2026-05-29T05:07:21Z,2026-05-29T07:47:25Z
3fec22a0,VY2512,VLG7CX,VLG,A320,EC-KRH,LEBB,LEZL,2026-05-29T05:01:43Z,2026-05-29T06:07:16Z
3fec2576,VY1423,VLG32LC,VLG,A320,EC-LVS,LEBB,LEBL,2026-05-29T05:13:05Z,2026-05-29T06:00:56Z
3fec2611,VY1420,VLG5PP,VLG,A320,EC-MQE,LEBL,LEBB,2026-05-29T05:17:54Z,2026-05-29T06:04:48Z
3fec26dc,W61455,WZZ65GB,WMT,A21N,9H-WAJ,EPWA,LEBB,2026-05-29T05:16:50Z,2026-05-29T08:02:16Z
3fec2712,LH1831,DLH99P,DLH,A320,D-AIUK,LEBB,EDDM,2026-05-29T05:18:08Z,2026-05-29T07:10:59Z
3fec29c6,U23721,EJU3721,EJU,A20N,OE-LSR,LIMC,LEBB,2026-05-29T05:27:38Z,2026-05-29T06:55:49Z
3fec29fb,VY3280,VLG15FH,VLG,A320,EC-OJG,LEBB,GCRR,2026-05-29T05:20:44Z,2026-05-29T07:44:13Z
3fec2a14,BOH211,BOH211,BOH,C680,OK-VNA,LEBB,LFPB,2026-05-29T06:06:52Z,2026-05-29T07:19:33Z
3fec2c9a,VY3939,VLG3939,VLG,A320,EC-MXP,LEPA,LEBB,2026-05-29T05:29:44Z,2026-05-29T06:28:56Z
3febe808,HV5671,TRA79H,TRA,B738,PH-HSC,EHAM,LEIB,2026-05-29T03:28:31Z,2026-05-29T05:31:40Z
3febeb88,W46235,WMT8812,WZZ,A21N,HA-LVQ,LIRF,LEIB,2026-05-29T03:40:20Z,2026-05-29T05:06:08Z
3febed79,,ANE7015,ANE,AT76,EC-LQV,LEVC,LEIB,2026-05-29T03:31:58Z,2026-05-29T04:05:04Z
3febf4ab,FR615,RYR615,MAY,B738,9H-QAT,LEVC,LEIB,2026-05-29T03:49:31Z,2026-05-29T04:17:39Z
3febf610,FR6616,RYR6616,MAY,B738,9H-QEJ,LEAL,LEIB,2026-05-29T03:53:03Z,2026-05-29T04:21:10Z
3febfd6a,TB1331,JAF50K,JAF,B738,OO-TUK,EBBR,LEIB,2026-05-29T04:12:50Z,2026-05-29T06:08:00Z
3febff0f,U23735,EJU18WZ,EJU,A320,OE-IJQ,LIMC,LEIB,2026-05-29T04:09:58Z,2026-05-29T05:35:30Z
3febff3d,FR8017,RYR86EK,RYR,B738,EI-DYD,LEMG,LEIB,2026-05-29T04:10:46Z,2026-05-29T05:10:14Z
3febffb0,WK254,EDW24ZX,EDW,A320,HB-JJK,LSZH,LEIB,2026-05-29T04:08:23Z,2026-05-29T05:44:15Z
3fec04b8,IB1693,IBS1693,IBS,A320,EC-LAA,LEMD,LEIB,2026-05-29T04:20:41Z,2026-05-29T05:13:03Z
3fec055e,EW9500,EWG59H,MLH,A320,9H-MLU,EDDL,LEIB,2026-05-29T04:21:40Z,2026-05-29T06:22:59Z
3fec0854,FR3028,RYR3028,RYR,B738,EI-EVL,LEBL,LEIB,2026-05-29T04:30:52Z,2026-05-29T05:02:05Z
3fec0c67,TB1345,JAF1PJ,JAF,B38M,OO-TMZ,EBOS,LEIB,2026-05-29T04:34:09Z,2026-05-29T06:34:41Z
3fec0da5,FR5232,RYR26NK,RYR,B38M,EI-HGG,LEZL,LEIB,2026-05-29T04:36:02Z,2026-05-29T05:38:20Z
3fec1119,4Y440,OCN5JU,OCN,A320,D-AIWB,EDDM,LEIB,2026-05-29T04:45:56Z,2026-05-29T06:42:01Z
3fec1416,DE1868,CFG5FL,CFG,A321,D-ATCC,LSZH,LEIB,2026-05-29T04:51:11Z,2026-05-29T06:29:26Z
3fec1656,VY6936,VLG6936,VLG,A20N,EC-NDB,LFPO,LEIB,2026-05-29T04:51:53Z,2026-05-29T06:31:47Z
3fec1dc4,HV5691,TRA91Y,TRA,B738,PH-HZG,EHRD,LEIB,2026-05-29T05:07:01Z,2026-05-29T07:09:01Z
3fec1e71,,PTN77X,PTN,PC24,D-COPS,LEIB,LIRQ,2026-05-29T05:08:05Z,2026-05-29T06:50:32Z
3fec2029,U28101,EZY48NM,EZY,A21N,G-UZMC,EGKK,LEIB,2026-05-29T05:06:21Z,2026-05-29T07:00:34Z
3fec429d,NT305,RSC50BC,RSC,AT76,EC-NJK,GCLA,GCLP,2026-05-29T06:02:32Z,2026-05-29T06:41:16Z
3fec44a0,NT603,RSC33MY,RSC,AT76,EC-MMM,GCLA,GCXO,2026-05-29T06:06:33Z,2026-05-29T06:33:57Z
3fec45d1,NT600,NAY600,NAY,AT76,EC-NGG,GCXO,GCLA,2026-05-29T06:15:13Z,2026-05-29T06:38:15Z
3fec5022,NT300,RSC18ZJ,RSC,AT76,EC-MPI,GCLP,GCLA,2026-05-29T06:29:43Z,2026-05-29T07:11:39Z
3fec50f3,NT602,RSC8ZZ,RSC,AT76,EC-MSK,GCXO,GCLA,2026-05-29T06:31:03Z,2026-05-29T06:54:59Z
3fec5b92,PM412,CNF412S,CNF,AT75,EC-MHJ,GCXO,GCLA,2026-05-29T06:48:55Z,2026-05-29T07:17:06Z
3fec635e,NT604,RSC2SY,RSC,AT76,EC-NDD,GCXO,GCLA,2026-05-29T06:59:21Z,2026-05-29T07:22:39Z
3fec66fa,PAV551,PAV551,PAV,C25M,D-IOVA,GCLP,GCLA,2026-05-29T07:14:54Z,2026-05-29T07:53:19Z
3fec6bfc,NT605,NAY2YB,NAY,AT76,EC-NGG,GCLA,GCXO,2026-05-29T07:13:39Z,2026-05-29T07:41:16Z
3fec746b,NT607,RSC73MZ,RSC,AT76,EC-MSK,GCLA,GCXO,2026-05-29T07:25:10Z,2026-05-29T07:52:17Z
3fec7e78,NT307,RSC53MK,RSC,AT76,EC-MPI,GCLA,GCLP,2026-05-29T07:42:43Z,2026-05-29T08:27:53Z
3fec7f98,PM413,CNF413S,CNF,AT75,EC-MHJ,GCLA,GCXO,2026-05-29T07:45:42Z,2026-05-29T08:19:11Z
3fec8a94,NT609,RSC609,RSC,AT76,EC-NDD,GCLA,GCXO,2026-05-29T07:59:39Z,2026-05-29T08:27:02Z
3fec9a5e,NT610,NAY74ZZ,NAY,AT76,EC-NGG,GCXO,GCLA,2026-05-29T08:25:22Z,2026-05-29T08:49:17Z
3fecb052,PM418,CNF418S,CNF,AT75,EC-MHJ,GCXO,GCLA,2026-05-29T09:00:42Z,2026-05-29T09:24:48Z
3fecb432,NT616,NAY31XL,NAY,AT76,EC-OCL,GCXO,GCLA,2026-05-29T09:04:22Z,2026-05-29T09:27:47Z
3fecb616,NT760,NAY760,IBB,AT76,EC-NVD,GCTS,GCLA,2026-05-29T09:02:33Z,2026-05-29T09:32:37Z
3fecb9d0,NT308,NAY83XR,NAY,AT76,EC-OAN,GCLP,GCLA,2026-05-29T09:10:53Z,2026-05-29T09:52:18Z
3fecc33f,NT617,NAY32VP,NAY,AT76,EC-NGG,GCLA,GCXO,2026-05-29T09:20:43Z,2026-05-29T09:48:39Z
3fecd939,PM419,CNF419S,CNF,AT75,EC-MHJ,GCLA,GCXO,2026-05-29T09:55:16Z,2026-05-29T10:23:36Z
3feb77c8,,TCARK,,CL35,TC-ARK,LBSF,LEMD,2026-05-29T00:25:52Z,2026-05-29T03:25:30Z
3feb77d3,QY8342,BCS4EP,SWT,B734,EC-NMK,EDDK,LEMD,2026-05-29T00:30:29Z,2026-05-29T02:31:23Z
3feb794a,DL126,DAL126,DAL,A333,N810NW,KJFK,LEMD,2026-05-29T01:07:58Z,2026-05-29T07:31:20Z
3feb796b,AV47,AVA047,AVA,B788,N791AV,LEMD,SKBO,2026-05-29T00:31:16Z,2026-05-29T09:59:03Z
3feb80e0,AA740,AAL740,AAL,B788,N874AN,KPHL,LEMD,2026-05-29T00:46:59Z,2026-05-29T07:12:13Z
3feb815c,,MACOR,RYR,CL35,M-ACOR,LEMD,EDDK,2026-05-29T00:43:51Z,2026-05-29T02:38:39Z
3feb8293,IB3275,IBE3275,IBE,A333,EC-LUX,LEMD,SBGR,2026-05-29T00:45:55Z,2026-05-29T10:52:11Z
3feb832c,IB346,IBE03ZD,IBE,A21N,EC-ORE,KBOS,LEMD,2026-05-29T01:48:00Z,2026-05-29T08:18:58Z
3feb849d,IB380,IBE03PB,IBE,A332,EC-MKI,TJSJ,LEMD,2026-05-29T00:52:06Z,2026-05-29T08:14:41Z
3feb8665,UX1424,AEA1424,OVA,B738,EC-NZN,GMMX,LEMD,2026-05-29T00:43:44Z,2026-05-29T02:16:24Z
3feb8741,IB264,IBE0264,IBE,A332,EC-MYA,MDSD,LEMD,2026-05-29T01:33:16Z,2026-05-29T09:08:04Z
3feb874b,IB326,IBE03KE,IBE,A359,EC-OCR,KJFK,LEMD,2026-05-29T01:28:29Z,2026-05-29T08:00:22Z
3feb8a6d,IB108,IBE0108,IBE,A359,EC-NXD,SAEZ,LEMD,2026-05-29T01:00:27Z,2026-05-29T12:19:08Z
3feb8c44,IB170,IBE0170,IBE,A332,EC-MOY,SUMU,LEMD,2026-05-29T01:14:05Z,2026-05-29T12:48:10Z
3feb8c5f,QY8340,BCS7CK,RGN,B752,EC-KLD,LIMC,LEMD,2026-05-29T00:54:45Z,2026-05-29T02:34:18Z
3feb9071,AEG472,AEG472,AEG,SF34,ES-LSH,LEMD,EDSB,2026-05-29T01:03:42Z,2026-05-29T04:14:22Z
3feb9a86,IB308,IBE0308,IBE,A359,EC-NXC,MMMX,LEMD,2026-05-29T01:27:47Z,2026-05-29T11:16:52Z
3feb9de0,IB1554,IBS1554,IBS,A320,EC-MUK,GCTS,LEMD,2026-05-29T01:24:16Z,2026-05-29T03:57:58Z
3feb9c50,KE913,KAL913,KAL,B789,HL8393,RKSI,LEMD,2026-05-29T01:23:01Z,2026-05-29T15:40:23Z
3feb8097,3O382,MAC382,MAC,A320,CN-NMQ,LEPA,GMMW,2026-05-29T00:38:50Z,2026-05-29T01:52:33Z
3feb92c9,EW6853,EWG40C,EWL,A320,9H-EUT,EDDV,LEPA,2026-05-29T01:10:52Z,2026-05-29T03:14:02Z
3febac69,IB1653,IBS1653,IBS,A21N,EC-OAU,LEMD,LEPA,2026-05-29T02:31:37Z,2026-05-29T03:26:02Z
3febb5fd,EW6863,EWG31G,EWL,A320,9H-EUP,EDDE,LEPA,2026-05-29T01:58:47Z,2026-05-29T04:01:41Z
3febb88e,WT101,SWT101,SWT,AT75,EC-LYJ,LEMD,LEPA,2026-05-29T02:10:56Z,2026-05-29T03:35:33Z
3febcd5a,DE1602,CFG7YK,HST,A320,LY-VUT,EDDG,LEPA,2026-05-29T02:38:48Z,2026-05-29T04:33:10Z
3febd08a,EW6815,EWG53L,EWL,A320,9H-EUM,EDDN,LEPA,2026-05-29T02:59:58Z,2026-05-29T04:49:46Z
3febd5e7,EW580,EWG4LQ,TVS,B738,OK-TVV,EDDK,LEPA,2026-05-29T02:58:07Z,2026-05-29T04:42:53Z
3febdb0d,DE1514,CFG5VF,CFG,A20N,D-ANCK,EDDL,LEPA,2026-05-29T04:12:45Z,2026-05-29T06:06:56Z
3febdd17,DE1502,CFG2VZ,CFG,A21N,D-ANLD,EDDF,LEPA,2026-05-29T03:09:25Z,2026-05-29T04:48:30Z
3febdec6,EW6823,EWG9TZ,EWL,A320,9H-EUS,EDDG,LEPA,2026-05-29T02:59:54Z,2026-05-29T04:58:26Z
3febe2c0,EW6809,EWG42M,EWL,A320,9H-EUQ,EDLP,LEPA,2026-05-29T03:15:01Z,2026-05-29T05:09:04Z
3febe404,EW3590,EWG77PM,EWL,A320,9H-EUL,EDDV,LEPA,2026-05-29T03:17:33Z,2026-05-29T05:21:00Z
3febe74b,X32128,TUI3WL,TUI,B38M,D-AMAX,EDDF,LEPA,2026-05-29T03:33:19Z,2026-05-29T05:10:25Z
3febe773,EW582,EWG22FU,EWG,A320,D-AEWO,EDDK,LEPA,2026-05-29T03:23:21Z,2026-05-29T05:06:33Z
3febe92f,DI6526,MBU7MX,MBU,A20N,ES-MBD,EDDP,LEPA,2026-05-29T03:32:02Z,2026-05-29T05:34:10Z
3febece6,FR6361,RYR6361,MAY,B738,9H-QFE,LEPA,LEBL,2026-05-29T04:33:14Z,2026-05-29T05:03:49Z
3febf1fb,FR404,RYR1YU,RYR,B738,EI-EGA,LEMD,LEPA,2026-05-29T03:48:15Z,2026-05-29T04:46:10Z
3febf229,EW584,EWG87Q,TVS,B738,OK-TVL,EDDK,LEPA,2026-05-29T03:40:13Z,2026-05-29T05:23:41Z
3febf22e,X32314,TUI3NG,PVG,A321,EC-NLJ,EDDV,LEPA,2026-05-29T03:45:11Z,2026-05-29T05:47:12Z
3febfd5d,U25015,EJU5015,EJU,A320,OE-INI,EDDB,LEZL,2026-05-29T04:06:05Z,2026-05-29T07:04:51Z
3fec016f,FR4348,RYR13VP,RYR,B738,EI-EVJ,LIPE,LEZL,2026-05-29T04:13:06Z,2026-05-29T06:27:24Z
3fec0a49,TO4600,TVF68JY,TVF,B738,F-GZHA,LFPO,LEZL,2026-05-29T04:27:36Z,2026-05-29T06:25:03Z
3fec0ce4,U21009,EJU51HF,EZS,A320,HB-JXN,LFSB,LEZL,2026-05-29T04:35:36Z,2026-05-29T06:45:56Z
3fec104f,TP1107,TAP11VP,PGA,E190,CS-TPZ,LEZL,LPPT,2026-05-29T04:48:56Z,2026-05-29T05:31:56Z
3fec11ed,VY2213,VLG2213,VLG,A320,EC-MXG,LEZL,LEBL,2026-05-29T04:46:11Z,2026-05-29T06:02:20Z
3fec12aa,FR5436,RYR5436,RYR,B738,EI-EFD,LEZL,ELLX,2026-05-29T04:44:11Z,2026-05-29T07:06:30Z
3fec143b,VY8220,VLG8LH,VLG,A320,EC-LOC,LEZL,LFPO,2026-05-29T04:56:48Z,2026-05-29T07:07:28Z
3fec166d,AF1223,AFR88GX,HOP,E190,F-HBLN,LEZL,LFPG,2026-05-29T04:51:22Z,2026-05-29T06:56:43Z
3fec173e,VY3965,VLG247T,VLG,A320,EC-LOB,LEVC,LEZL,2026-05-29T04:51:18Z,2026-05-29T05:44:05Z
3fec1771,VY3250,VLG4UD,VLG,A320,EC-JYX,LEZL,GCXO,2026-05-29T04:53:18Z,2026-05-29T06:44:56Z
3fec1824,WK220,EDW220M,EDW,A320,HB-IJU,LSZH,LEZL,2026-05-29T04:55:10Z,2026-05-29T07:07:06Z
3fec19da,VY3940,VLG2VZ,VLG,A320,EC-MGE,LEPA,LEZL,2026-05-29T04:57:01Z,2026-05-29T06:05:15Z
3fec1af4,HV6727,TRA29N,TRA,B738,PH-HXD,EHAM,LEZL,2026-05-29T04:58:02Z,2026-05-29T07:23:56Z
3fec1dc8,U27809,EJU53PB,EJU,A319,OE-LQJ,EHAM,LEZL,2026-05-29T05:07:00Z,2026-05-29T07:35:23Z
3fec1e1e,FR9666,RYR3SB,MAY,B738,9H-QBK,LEZL,EGCC,2026-05-29T05:05:05Z,2026-05-29T07:38:50Z
3fec2191,V73861,VOE3861,VOE,A320,EC-KMI,LEAS,LEZL,2026-05-29T05:07:21Z,2026-05-29T06:14:42Z
3fec222e,FR5467,RYR44JG,RYR,B738,EI-GSI,LPPR,LEZL,2026-05-29T05:13:52Z,2026-05-29T06:09:14Z
3febef6b,W62079,WZZ8Z,WMT,A21N,9H-WNN,EPKK,LEVC,2026-05-29T03:42:49Z,2026-05-29T06:25:35Z
3febf1f6,FR8110,RYR29DU,RYR,B738,EI-DPI,LEVC,EICK,2026-05-29T03:44:49Z,2026-05-29T05:56:37Z
3febf2e7,TK1301,THY8CX,THY,A332,TC-LOM,LTFM,LEVC,2026-05-29T04:10:51Z,2026-05-29T07:34:19Z
3febf3a0,FR1445,RYR5TA,RYR,B738,EI-EFX,LEVC,LIMC,2026-05-29T03:47:13Z,2026-05-29T05:17:06Z
3febf5ce,FR7215,RYR1MG,MAY,B738,9H-QBG,LEPA,LEVC,2026-05-29T03:55:18Z,2026-05-29T04:25:54Z
3febf7e5,FR9238,RYR69BQ,MAY,B38M,9H-VUX,LEVC,LBSF,2026-05-29T03:55:40Z,2026-05-29T06:36:14Z
3febf8c0,FR3489,RYR2974,RYR,B738,EI-EBF,LEVC,GCRR,2026-05-29T03:59:07Z,2026-05-29T06:11:08Z
3febfa4a,FR620,RYR91KF,RYR,B738,EI-DCO,LIPE,LEVC,2026-05-29T04:05:30Z,2026-05-29T05:41:36Z
3febfacb,HV6335,TRA33P,TRA,B738,PH-HZI,EHAM,LEVC,2026-05-29T04:07:38Z,2026-05-29T06:05:25Z
3febfbd8,FR8607,RYR8607,RYR,B738,EI-EMO,LEVC,EDFH,2026-05-29T04:04:16Z,2026-05-29T06:11:39Z
3febfca8,TP1097,TAP1097,PGA,E190,CS-TPT,LEVC,LPPT,2026-05-29T04:06:17Z,2026-05-29T05:20:53Z
3febfd78,LX2147,SWR3AP,SWR,A320,HB-IJQ,LEVC,LSZH,2026-05-29T04:08:49Z,2026-05-29T06:05:03Z
3febfdaf,W46745,WMT2JG,WMT,A21N,9H-WMG,LIPZ,LEVC,2026-05-29T04:06:33Z,2026-05-29T05:58:24Z
3febfe23,LH1165,DLH11A,DLH,A321,D-AISL,LEVC,EDDF,2026-05-29T04:11:25Z,2026-05-29T06:21:47Z
3fec027b,FR1717,RYR611A,MAY,B738,9H-QEF,LEVC,EHEH,2026-05-29T04:15:07Z,2026-05-29T06:24:08Z
3fec02db,FR2301,RYR67TX,RYS,B38M,SP-RZB,LHBP,LEVC,2026-05-29T04:16:40Z,2026-05-29T06:50:13Z
3fec030b,FR952,RYR46CU,RYR,B738,EI-EBC,LIRP,LEVC,2026-05-29T04:16:40Z,2026-05-29T05:45:05Z
3fec04cd,FR4307,RYR28GH,RYS,B738,SP-RKL,EPWR,LEVC,2026-05-29T04:23:38Z,2026-05-29T07:01:49Z
