fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
4029b5bc,QS2066,TVS2066,TVS,B38M,OK-SWN,LKPR,LEPA,2026-06-13T02:39:13Z,2026-06-13T04:47:13Z
4029b748,IB1653,IBS16SG,IBS,A320,EC-LUS,LEMD,LEPA,2026-06-13T02:45:47Z,2026-06-13T03:35:58Z
4029b8b0,DE1602,CFG4YW,HST,A320,LY-VUT,EDDG,LEPA,2026-06-13T02:44:07Z,2026-06-13T04:42:02Z
4029b8c5,LXJ483,LXJ483,LXJ,GLF4,N483FX,KTEB,LEPA,2026-06-13T02:36:27Z,2026-06-13T10:02:24Z
4029bcc4,DI6034,MBU5AW,MBU,A20N,ES-MBU,EDDN,LEPA,2026-06-13T02:53:02Z,2026-06-13T04:44:53Z
4029bd31,YW3000,ANE3000,ANE,CRJX,EC-LJX,LEMD,LEPA,2026-06-13T02:57:25Z,2026-06-13T03:49:41Z
4029be76,EW6809,EWG42M,EWL,A320,9H-EWI,EDLP,LEPA,2026-06-13T02:49:54Z,2026-06-13T04:50:06Z
4029bec8,EW580,EWG4LQ,TVS,B738,OK-TVV,EDDK,LEPA,2026-06-13T02:58:20Z,2026-06-13T04:52:07Z
4029c076,DE1772,CFG8DM,CFG,A21N,D-ANMZ,EDDF,LEPA,2026-06-13T03:06:20Z,2026-06-13T04:54:11Z
4029c54b,X32314,TUI3NG,TUI,B738,D-ABKI,EDDV,LEPA,2026-06-13T03:06:47Z,2026-06-13T05:11:59Z
4029c634,D82890,NSZ2890,NSZ,B38M,SE-RTJ,EFHK,LEPA,2026-06-13T03:10:38Z,2026-06-13T06:53:45Z
4029c67f,EW3590,EWG77PM,EWL,A320,9H-EUT,EDDV,LEPA,2026-06-13T03:13:12Z,2026-06-13T05:20:40Z
4029c680,BT891,BTI6FU,BTI,BCS3,YL-AAU,EETN,LEPA,2026-06-13T03:07:49Z,2026-06-13T06:58:49Z
4029ce1c,DE1502,CFG2LV,CFG,A21N,D-ANMW,EDDF,LEPA,2026-06-13T03:27:07Z,2026-06-13T05:10:18Z
4029c528,,MACOR,RYR,CL35,M-ACOR,EGSS,LEZL,2026-06-13T03:07:14Z,2026-06-13T05:30:34Z
4029d780,FR1205,RYR74RR,MAY,B738,9H-QCN,LIMC,LEZL,2026-06-13T03:53:59Z,2026-06-13T06:03:56Z
4029dbd8,TK1297,THY1297,THY,B738,TC-JVA,LTFM,LEZL,2026-06-13T04:13:35Z,2026-06-13T08:15:35Z
4029df56,W46039,WMT3303,WZZ,A321,HA-LTH,LIRF,LEZL,2026-06-13T04:05:28Z,2026-06-13T06:20:42Z
4029e049,W43195,WMT5BE,WZZ,A321,HA-LXI,LROP,LEZL,2026-06-13T04:03:50Z,2026-06-13T07:47:00Z
4029e4c0,FR5374,RYR9PJ,RYR,B738,EI-EFX,EGSS,LEZL,2026-06-13T05:15:08Z,2026-06-13T07:42:49Z
4029ef62,HV6727,TRA29N,TRA,A21N,PH-YHU,EHAM,LEZL,2026-06-13T04:27:00Z,2026-06-13T07:00:16Z
4029f1b9,W46309,WMT8151,WZZ,A21N,HA-LGT,LIMC,LEZL,2026-06-13T04:37:42Z,2026-06-13T06:49:06Z
4029f533,FR8654,RYR966P,RYR,B738,EI-EGB,LEZL,LKPR,2026-06-13T04:38:02Z,2026-06-13T07:29:30Z
4029f614,TO4771,TVF76SG,TVF,A20N,F-HXSB,LEZL,LFPO,2026-06-13T04:41:08Z,2026-06-13T06:41:02Z
4029f660,,NJE259P,NJE,C68A,CS-LTK,LEZL,LEMD,2026-06-13T05:27:56Z,2026-06-13T06:10:50Z
4029f841,FR77,RYR7ZN,RYR,B738,EI-EME,LEZL,LIME,2026-06-13T04:46:20Z,2026-06-13T06:59:00Z
4029f87a,VY3940,VLG2VZ,VLG,A320,EC-JTR,LEPA,LEZL,2026-06-13T04:44:41Z,2026-06-13T05:59:27Z
4029faa7,VY3050,VLG35XX,VLG,A320,EC-ODL,LEZL,GCLP,2026-06-13T04:44:09Z,2026-06-13T06:53:44Z
4029fae9,VY8220,VLG8LH,VLG,A320,EC-MBF,LEZL,LFPO,2026-06-13T04:50:23Z,2026-06-13T06:52:08Z
4029fd99,VY6015,VLG1ZJ,VLG,A320,EC-MBD,LEZL,EGKK,2026-06-13T05:10:52Z,2026-06-13T07:23:15Z
4029fde4,VY2213,VLG2213,VLG,A320,EC-LUN,LEZL,LEBL,2026-06-13T04:52:29Z,2026-06-13T06:11:24Z
402a00a0,AF1223,AFR88GX,HOP,E190,F-HBLK,LEZL,LFPG,2026-06-13T05:04:10Z,2026-06-13T07:14:10Z
402a087c,W95369,WUK1PG,WUK,A21N,G-WUKW,EGGW,LEZL,2026-06-13T05:19:34Z,2026-06-13T07:41:25Z
402a0a80,U28005,EZY29QE,EZY,A319,G-EZGH,EGKK,LEZL,2026-06-13T05:23:41Z,2026-06-13T07:53:05Z
4029c691,PAV641,PAV641,PAV,C25A,D-IBEA,LEVC,LPPR,2026-06-13T04:15:52Z,2026-06-13T05:29:30Z
4029d31e,W62079,WZZ8Z,WMT,A21N,9H-WAJ,EPKK,LEVC,2026-06-13T03:32:40Z,2026-06-13T06:12:17Z
4029d3e7,AY1703,FIN1703,FIN,A319,OH-LVI,EFHK,LEVC,2026-06-13T03:33:30Z,2026-06-13T07:32:40Z
4029da58,TK1301,THY8CX,THY,A21N,TC-LSV,LTFM,LEVC,2026-06-13T04:17:32Z,2026-06-13T07:36:23Z
4029dcfc,FR139,RYR63WX,MAY,B738,9H-QCB,LEVC,EDDB,2026-06-13T03:53:12Z,2026-06-13T06:26:21Z
4029dd06,FR1004,RYR97BL,RYR,B738,EI-DLX,LEVC,LIRF,2026-06-13T03:54:54Z,2026-06-13T05:32:10Z
4029dee1,FR2301,RYR67TX,RYS,B738,SP-RKM,LHBP,LEVC,2026-06-13T03:58:48Z,2026-06-13T06:28:52Z
4029e0a3,FR9820,RYR1LV,MAY,B738,9H-QCY,LEVC,LEMH,2026-06-13T04:01:50Z,2026-06-13T04:53:50Z
4029e197,FR6322,RYR7EY,RYS,B738,SP-RKG,EPMO,LEVC,2026-06-13T04:01:28Z,2026-06-13T07:00:28Z
4029e1c7,TP1097,TAP1097,PGA,E190,CS-TPT,LEVC,LPPT,2026-06-13T04:03:45Z,2026-06-13T05:14:37Z
4029e23d,LX2147,SWR3AP,SWR,A20N,HB-JDH,LEVC,LSZH,2026-06-13T04:05:28Z,2026-06-13T05:59:02Z
4029ea9c,FR2147,RYR2147,RYR,B738,EI-EFH,EBCI,LEVC,2026-06-13T04:41:18Z,2026-06-13T06:33:01Z
4029eac8,LH1165,DLH11A,DLH,A321,D-AIDL,LEVC,EDDF,2026-06-13T04:18:03Z,2026-06-13T06:26:21Z
4029ec6b,BT697,BTI9QM,BTI,BCS3,YL-AAS,EVRA,LEVC,2026-06-13T04:25:11Z,2026-06-13T08:02:43Z
4029ed16,VY8353,VLG6TP,VLG,A320,EC-ODN,LEVC,EHAM,2026-06-13T04:56:02Z,2026-06-13T07:04:16Z
4029ee84,VY8161,VLG59SX,VLG,A320,EC-MAN,LFPO,LEVC,2026-06-13T04:25:07Z,2026-06-13T05:56:28Z
4029ef3c,FR8712,RYR2MF,RYR,B738,EI-DCN,LIRP,LEVC,2026-06-13T04:25:35Z,2026-06-13T05:51:16Z
4029f1e0,FR1717,RYR611A,MAY,B738,9H-QBB,LEVC,EHEH,2026-06-13T04:31:04Z,2026-06-13T06:31:42Z
