fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
3fdecd90,AA40,AAL40,AAL,B788,N871AY,KORD,LEBL,2026-05-26T00:32:42Z,2026-05-26T08:26:07Z
3fded5d2,WT224,SWT224,SWT,AT72,EC-IYH,LEMD,LEBL,2026-05-26T00:33:20Z,2026-05-26T01:45:07Z
3fdee094,EK256,UAE256,UAE,B77L,A6-EWI,MMMX,LEBL,2026-05-26T01:17:42Z,2026-05-26T11:52:23Z
3fdee2df,QY460,BCS460,CGF,B734,LZ-CGT,LIMC,LEBL,2026-05-26T01:00:22Z,2026-05-26T02:08:10Z
3fdeecf1,VY8105,VLG448P,VLG,A321,EC-MQB,LGAV,LEBL,2026-05-26T01:13:03Z,2026-05-26T03:29:40Z
3fdeee1e,UA672,UAL672,UAL,B772,N76010,KSFO,LEBL,2026-05-26T01:20:27Z,2026-05-26T12:14:42Z
3fdef99c,5X242,UPS242,UPS,B763,N316UP,EDDK,LEBL,2026-05-26T01:31:06Z,2026-05-26T03:16:58Z
3fdefeda,QY8048,BCS1MU,DHA,B752,OE-LNB,EBBR,LEBL,2026-05-26T01:47:09Z,2026-05-26T03:23:58Z
3fdf0078,IB2630,LVL230K,LVL,A332,EC-NRG,KMIA,LEBL,2026-05-26T02:06:01Z,2026-05-26T11:08:12Z
3fdf01ef,WS66,WJA66,WJA,B38M,C-GWLK,CYHZ,LEBL,2026-05-26T01:49:10Z,2026-05-26T08:15:53Z
3fdf03b3,QY8030,BCS3LR,BCS,A306,D-AEAS,EDDP,LEBL,2026-05-26T01:53:20Z,2026-05-26T03:50:31Z
3fdf08e7,DL194,DAL194,DAL,A333,N827NW,KATL,LEBL,2026-05-26T02:24:07Z,2026-05-26T10:55:44Z
3fdf1663,J245,AHY045,AHY,A20N,VP-BAK,UBBB,LEBL,2026-05-26T03:11:30Z,2026-05-26T08:00:29Z
3fdf1a89,3V4272,TAY3BC,TAY,B738,OE-IWE,LFPG,LEBL,2026-05-26T02:42:37Z,2026-05-26T04:04:21Z
3fdf2359,LY393,ELY393,ELY,B739,4X-EHE,LLBG,LEBL,2026-05-26T03:03:32Z,2026-05-26T06:50:08Z
3fdf27b8,UA769,UAL769,UAL,B788,N26906,KORD,LEBL,2026-05-26T03:47:11Z,2026-05-26T11:40:38Z
3fdf2847,IB401,IBE04MM,IBE,A321,EC-JDM,LEMD,LEBL,2026-05-26T04:53:49Z,2026-05-26T05:48:24Z
3fdf2861,QY8430,BCS3WP,RGN,B752,EC-KLD,LEBL,LEMD,2026-05-26T03:09:48Z,2026-05-26T03:56:39Z
3fdf2922,W43175,WMT3796,WZZ,A321,HA-LXM,LROP,LEBL,2026-05-26T03:05:00Z,2026-05-26T05:38:11Z
3fdf2f39,,BCS236P,CGF,B734,LZ-CGT,LEBL,EDDM,2026-05-26T03:24:20Z,2026-05-26T05:04:23Z
3fdf5604,U22005,EZY51XB,EZY,A20N,G-UZLS,EGCC,LEBB,2026-05-26T05:23:01Z,2026-05-26T07:03:52Z
3fdf584d,UX7161,AEA27GB,OVA,B738,EC-MPG,LEMD,LEBB,2026-05-26T04:40:42Z,2026-05-26T05:16:50Z
3fdf59a3,TK1315,THY6ZN,THY,B38M,TC-LCI,LTFM,LEBB,2026-05-26T05:07:16Z,2026-05-26T08:28:31Z
3fdf5c61,VY2512,VLG7CX,VLG,A320,EC-MYB,LEBB,LEZL,2026-05-26T05:00:47Z,2026-05-26T06:11:03Z
3fdf5d11,KL1522,KLM98T,KLC,E190,PH-EXV,LEBB,EHAM,2026-05-26T04:46:58Z,2026-05-26T06:27:40Z
3fdf6054,IB442,IBE0442,IBE,A20N,EC-NZP,LEBB,LEMD,2026-05-26T04:53:12Z,2026-05-26T05:40:26Z
3fdf607a,VY3937,VLG5QN,VLG,A320,EC-KDX,LEPA,LEBB,2026-05-26T04:50:53Z,2026-05-26T05:50:53Z
3fdf6128,VY3280,VLG15FH,VLG,A320,EC-LVP,LEBB,GCRR,2026-05-26T04:58:39Z,2026-05-26T07:33:58Z
3fdf61d6,V73562,VOE5CM,VOE,A320,EC-NNY,LEBB,GMMX,2026-05-26T04:56:08Z,2026-05-26T06:56:45Z
3fdf6743,LH1147,DLH85N,DLH,A321,D-AISQ,LEBB,EDDF,2026-05-26T05:07:49Z,2026-05-26T06:45:53Z
3fdf67cd,VY2611,VLG7EB,VLG,A320,EC-OJH,LEBB,LEMG,2026-05-26T05:05:45Z,2026-05-26T06:17:30Z
3fdf68e4,VY1423,VLG32LC,VLG,A320,EC-LVV,LEBB,LEBL,2026-05-26T05:11:57Z,2026-05-26T06:03:28Z
3fdf69c4,U21065,EZS1065,EZS,A320,HB-JZR,LFSB,LEBB,2026-05-26T05:11:15Z,2026-05-26T06:41:51Z
3fdf6c2f,LH1831,DLH99P,DLH,A320,D-AIUF,LEBB,EDDM,2026-05-26T05:18:54Z,2026-05-26T07:13:14Z
3fdf6e55,IB429,IBE04RD,IBE,A321,EC-JDR,LEMD,LEBB,2026-05-26T05:41:13Z,2026-05-26T06:18:15Z
3fdf70bc,VY1420,VLG5PP,VLG,A321,EC-NLX,LEBL,LEBB,2026-05-26T05:31:43Z,2026-05-26T06:21:52Z
3fdf74e6,AF1377,AFR38JF,HOP,E190,F-HBLI,LEBB,LFPG,2026-05-26T05:34:58Z,2026-05-26T06:46:17Z
3fdf791b,V73310,VOE96GZ,VOE,A320,EC-NOS,LEBB,LICJ,2026-05-26T05:38:27Z,2026-05-26T07:54:54Z
3fdf7a6f,VY1454,VLG4MA,VLG,A320,EC-KDT,LEBB,LIMC,2026-05-26T05:42:21Z,2026-05-26T07:11:58Z
3fdf7c07,A3706,AEE706,AEE,A21N,SX-NAB,LGAV,LEBB,2026-05-26T05:50:00Z,2026-05-26T08:47:08Z
3fdf3536,,MCNZI,,GLEX,M-CNZI,LEIB,KTEB,2026-05-26T03:19:28Z,2026-05-26T11:28:13Z
3fdf3904,,ANE7015,ANE,CRJX,EC-MRI,LEVC,LEIB,2026-05-26T03:36:04Z,2026-05-26T04:04:06Z
3fdf3d58,FR394,RYR7DU,RYR,B738,EI-EVR,LEMD,LEIB,2026-05-26T03:51:17Z,2026-05-26T04:41:44Z
3fdf3dea,FR615,RYR615,RYR,B738,EI-EMO,LEVC,LEIB,2026-05-26T03:48:20Z,2026-05-26T04:13:33Z
3fdf4216,FR8334,RYR8334,RYR,B38M,EI-HGN,LIME,LEIB,2026-05-26T03:56:49Z,2026-05-26T05:18:11Z
3fdf425c,AAN131,AAN131,AAN,E55P,OK-PHO,LEIB,LGAV,2026-05-26T04:25:34Z,2026-05-26T07:28:40Z
3fdf4283,FR3028,RYR3028,RYR,B738,EI-DHO,LEBL,LEIB,2026-05-26T04:07:56Z,2026-05-26T04:45:27Z
3fdf431d,EW7514,EWG7SV,GJT,A320,LY-FAS,EDDH,LEIB,2026-05-26T04:01:11Z,2026-05-26T06:26:16Z
3fdf464b,FR2627,RYR61UR,RYR,B38M,EI-IJV,LEIB,EGCC,2026-05-26T04:06:03Z,2026-05-26T06:14:35Z
3fdf468b,HV5675,TRA75K,TRA,B738,PH-HBM,EHAM,LEIB,2026-05-26T03:59:06Z,2026-05-26T06:17:50Z
3fdf48c5,DE1576,CFG1YE,BUC,A320,LZ-LAH,EDDM,LEIB,2026-05-26T04:13:30Z,2026-05-26T06:06:48Z
3fdf513f,DE1868,CFG9AP,CFG,A321,D-ATCA,LSZH,LEIB,2026-05-26T04:29:07Z,2026-05-26T06:04:18Z
3fdf56e1,,,,GL5T,,,,2026-05-26T05:57:47Z,2026-05-26T07:56:26Z
3fdf5704,U28099,EZY52LD,EZY,A20N,G-UZHO,EGKK,LEIB,2026-05-26T04:43:35Z,2026-05-26T06:41:41Z
3fdf5ac0,FR5232,RYR26NK,RYR,B738,EI-EFX,LEZL,LEIB,2026-05-26T04:48:45Z,2026-05-26T05:56:27Z
3fdf60fe,FR4879,RYR470D,RYR,B738,EI-GXI,EGGP,LEIB,2026-05-26T04:56:52Z,2026-05-26T07:25:15Z
3fdf6247,,BEJ16S,BEJ,E55P,F-HLRS,LEMG,LEIB,2026-05-26T04:56:17Z,2026-05-26T05:59:42Z
3fdf6679,,GAC679F,GAC,C510,OE-FOE,LEIB,LFBD,2026-05-26T05:20:21Z,2026-05-26T06:40:46Z
3fdf66ae,HV6513,TRA6513,TRA,B738,PH-HBN,EHEH,LEIB,2026-05-26T05:07:12Z,2026-05-26T07:10:36Z
3fdf6891,IB2511,ANE24TA,ANE,CRJX,EC-MRI,LEIB,LEPA,2026-05-26T05:08:12Z,2026-05-26T05:28:44Z
3fdf866e,NT600,NAY600,NAY,AT76,EC-OAN,GCXO,GCLA,2026-05-26T06:11:57Z,2026-05-26T06:37:30Z
3fdf876e,NT305,RSC50BC,RSC,AT76,EC-MSK,GCLA,GCLP,2026-05-26T06:06:44Z,2026-05-26T06:52:48Z
3fdf87f7,NT603,RSC33MY,RSC,AT76,EC-MPI,GCLA,GCXO,2026-05-26T06:03:09Z,2026-05-26T06:30:51Z
3fdf951c,NT602,RSC8ZZ,RSC,AT76,EC-NDD,GCXO,GCLA,2026-05-26T06:33:04Z,2026-05-26T06:57:43Z
