fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
401c9a37,TW407,TWB407,KAL,A332,HL8211,RKSI,LEBL,2026-06-10T02:24:52Z,2026-06-10T16:25:14Z
401ca252,AA40,AAL40,AAL,B788,N807AA,KORD,LEBL,2026-06-10T01:05:19Z,2026-06-10T09:21:29Z
401caa81,WT224,SWT224,SWT,AT72,EC-IYH,LEMD,LEBL,2026-06-10T00:44:33Z,2026-06-10T01:49:43Z
401cba59,WS28,WJA28,WJA,B789,C-GKKN,CYYC,LEBL,2026-06-10T01:09:47Z,2026-06-10T09:52:02Z
401cba67,UA672,UAL672,UAL,B772,N76021,KSFO,LEBL,2026-06-10T01:18:42Z,2026-06-10T12:05:54Z
401cc518,QY460,BCS460,CGF,B738,LZ-CGB,LIMC,LEBL,2026-06-10T01:26:32Z,2026-06-10T02:39:52Z
401cc6ca,VY3927,VLG80FA,VLG,A320,EC-MAO,LEPA,LEBL,2026-06-10T01:24:26Z,2026-06-10T01:51:54Z
401cd181,QY8048,BCS1MU,DHA,B752,OE-LNG,EBBR,LEBL,2026-06-10T01:47:43Z,2026-06-10T03:26:45Z
401cd314,EK256,UAE256,UAE,B77L,A6-EWE,MMMX,LEBL,2026-06-10T01:55:15Z,2026-06-10T12:33:18Z
401cd60d,AV180,AVA180,AVA,B788,N791AV,SKBO,LEBL,2026-06-10T01:55:40Z,2026-06-10T11:33:05Z
401cd669,5X242,UPS242,UPS,B763,N364UP,EDDK,LEBL,2026-06-10T01:47:36Z,2026-06-10T03:32:33Z
401cda7a,DL194,DAL194,DAL,A333,N807NW,KATL,LEBL,2026-06-10T02:16:05Z,2026-06-10T10:52:29Z
401cdc6d,QY8030,BCS3LR,BCS,A306,D-AEAA,EDDP,LEBL,2026-06-10T02:00:30Z,2026-06-10T04:07:48Z
401cf2c4,UA769,UAL769,UAL,B788,N45905,KORD,LEBL,2026-06-10T03:06:24Z,2026-06-10T10:55:53Z
401cf90b,3V4272,TAY3BC,TAY,B738,OE-IXB,LFPG,LEBL,2026-06-10T02:58:30Z,2026-06-10T04:17:14Z
401cfa11,LY393,ELY393,ELY,B738,4X-EKP,LLBG,LEBL,2026-06-10T02:56:07Z,2026-06-10T07:12:04Z
401d0118,QY8430,BCS3WP,DHA,B752,OE-LNA,LEBL,LEMD,2026-06-10T03:07:10Z,2026-06-10T04:00:21Z
401d0279,W43175,WMT3796,WZZ,A321,HA-LXW,LROP,LEBL,2026-06-10T03:04:27Z,2026-06-10T05:56:28Z
401d068a,FR334,RYR3HF,RYS,B738,SP-RKI,EPGD,LEBL,2026-06-10T03:50:16Z,2026-06-10T06:41:20Z
401d096a,CY322,CYP322,CYP,BCS3,5B-DEB,LCLK,LEBL,2026-06-10T04:02:27Z,2026-06-10T08:10:09Z
401cc7d4,UA633,UAL633,UAL,B752,N12109,KEWR,LEBB,2026-06-10T01:30:36Z,2026-06-10T08:23:36Z
