fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
402526c9,,MASBA,RYR,CL35,M-ASBA,EGSS,LEBL,2026-06-12T00:12:02Z,2026-06-12T01:50:39Z
4025289d,WT224,SWT224,SWT,AT75,EC-MEC,LEMD,LEBL,2026-06-12T00:36:10Z,2026-06-12T01:47:06Z
40253985,TW407,TWB407,KAL,A332,HL8211,RKSI,LEBL,2026-06-12T03:07:06Z,2026-06-12T16:56:25Z
40253bd5,EK256,UAE256,UAE,B77L,A6-EWC,MMMX,LEBL,2026-06-12T00:48:47Z,2026-06-12T11:38:16Z
4025435a,QY460,BCS460,CGF,B734,LZ-CGW,LIMC,LEBL,2026-06-12T01:02:53Z,2026-06-12T02:09:48Z
40254bfd,VY8105,VLG448P,VLG,A320,EC-NUO,LGAV,LEBL,2026-06-12T01:06:19Z,2026-06-12T03:40:27Z
40254c8b,A3713,AEE713,AEE,A21N,SX-NAM,LEBL,LGAV,2026-06-12T01:07:38Z,2026-06-12T03:32:06Z
4025510d,UA672,UAL672,UAL,B772,N57016,KSFO,LEBL,2026-06-12T01:40:37Z,2026-06-12T12:38:52Z
40255205,B6345,JBU345,JBU,A21N,N4064J,KBOS,LEBL,2026-06-12T01:51:23Z,2026-06-12T08:55:47Z
4025644f,5X242,UPS242,UPS,B763,N364UP,EDDK,LEBL,2026-06-12T01:42:53Z,2026-06-12T03:25:01Z
40256509,QY8048,BCS1MU,DHA,B752,OE-LNG,EBBR,LEBL,2026-06-12T01:49:09Z,2026-06-12T03:22:16Z
40256b93,QY8030,BCS3LR,BCS,A306,D-AEAA,EDDP,LEBL,2026-06-12T02:04:28Z,2026-06-12T03:56:52Z
40256f4b,DL194,DAL194,DAL,A333,N806NW,KATL,LEBL,2026-06-12T02:12:30Z,2026-06-12T10:49:25Z
402572cc,LXJ653,LXJ653,LXJ,GLF6,N653FX,KSFO,LEBL,2026-06-12T02:11:34Z,2026-06-12T12:35:54Z
40258936,3V4272,TAY3BC,ABR,B738,EI-HRB,LFPG,LEBL,2026-06-12T02:50:47Z,2026-06-12T04:08:28Z
4025895b,W43403,WMT46NC,WMT,A20N,9H-WAN,LRCL,LEBL,2026-06-12T02:42:23Z,2026-06-12T05:13:28Z
40258f1d,LY393,ELY393,ELY,B738,4X-EKA,LLBG,LEBL,2026-06-12T03:01:23Z,2026-06-12T07:12:16Z
40258f62,FR1787,RYR200F,RYS,B738,SP-RNT,EYVI,LEBL,2026-06-12T02:48:45Z,2026-06-12T05:45:05Z
402591b3,AV180,AVA180,AVA,B788,N786AV,SKBO,LEBL,2026-06-12T03:13:09Z,2026-06-12T12:44:35Z
402591aa,AA40,AAL40,AAL,B788,N873BB,KORD,LEBL,2026-06-12T03:14:27Z,2026-06-12T11:30:37Z
402571eb,UA633,UAL633,UAL,B752,N14118,KEWR,LEBB,2026-06-12T02:34:08Z,2026-06-12T09:22:08Z
4025c760,U21367,EZS59QK,EZS,A20N,HB-AYN,LSGG,LEBB,2026-06-12T04:33:37Z,2026-06-12T05:47:28Z
4025cc76,HV5275,TRA275T,TRA,B738,PH-HSM,EHEH,LEBB,2026-06-12T05:03:48Z,2026-06-12T06:39:15Z
4025d272,TK1315,THY6ZN,THY,B738,TC-JVG,LTFM,LEBB,2026-06-12T05:10:33Z,2026-06-12T08:58:13Z
4025d43c,VY1463,VLG883P,VLG,A320,EC-OFH,LFPO,LEBB,2026-06-12T04:38:44Z,2026-06-12T05:51:37Z
4025d44d,UX7161,AEA27GB,OVA,B738,EC-NUZ,LEMD,LEBB,2026-06-12T04:53:11Z,2026-06-12T05:32:42Z
4025d4c7,LH1147,DLH85N,DLH,A320,D-AIZB,LEBB,EDDF,2026-06-12T04:48:36Z,2026-06-12T06:32:19Z
4025d533,V73534,VOE2GF,VOE,A320,EC-NQM,LEBB,LEAL,2026-06-12T04:51:02Z,2026-06-12T05:46:30Z
4025d7a8,KL1522,KLM98T,KLC,E190,PH-EZN,LEBB,EHAM,2026-06-12T04:54:17Z,2026-06-12T06:38:09Z
4025d5ec,WK226,EDW721D,EDW,A320,HB-JLS,LSZH,LEBB,2026-06-12T04:54:09Z,2026-06-12T06:23:50Z
4025da77,VY1420,VLG5PP,VLG,A321,EC-MOO,LEBL,LEBB,2026-06-12T05:06:15Z,2026-06-12T05:59:09Z
4025db8a,VY2512,VLG7CX,VLG,A320,EC-KCU,LEBB,LEZL,2026-06-12T04:59:46Z,2026-06-12T06:03:48Z
4025dfa1,VY3272,VLG1JR,VLG,A320,EC-LVT,LEBB,GCLP,2026-06-12T05:06:06Z,2026-06-12T08:04:05Z
4025e099,VY1423,VLG32LC,VLG,A320,EC-KLB,LEBB,LEBL,2026-06-12T05:11:46Z,2026-06-12T05:59:27Z
4025e411,W61455,WZZ65GB,WMT,A21N,9H-WBF,EPWA,LEBB,2026-06-12T05:16:13Z,2026-06-12T08:19:31Z
4025e5db,U23721,EJU3721,EJU,A320,OE-IVI,LIMC,LEBB,2026-06-12T05:18:15Z,2026-06-12T06:51:06Z
4025e6bb,AF1377,AFR38JF,HOP,E190,F-HBLA,LEBB,LFPG,2026-06-12T05:22:53Z,2026-06-12T06:45:56Z
4025ec62,LH1831,DLH99P,DLH,A20N,D-AINT,LEBB,EDDM,2026-06-12T05:29:37Z,2026-06-12T07:22:09Z
4025edb1,IB442,IBE0442,IBE,A20N,EC-NAY,LEBB,LEMD,2026-06-12T05:27:09Z,2026-06-12T06:07:20Z
4025ee27,VY3280,VLG15FH,VLG,A320,EC-MVE,LEBB,GCRR,2026-06-12T05:25:00Z,2026-06-12T08:00:32Z
40255309,,N114QS,EJA,GL5T,N114QS,KHPN,LEIB,2026-06-12T02:32:22Z,2026-06-12T09:34:59Z
4025632c,TB1331,JAF50K,JAF,B738,OO-JAF,EBBR,LEIB,2026-06-12T04:10:37Z,2026-06-12T06:11:26Z
4025a4c5,W46235,WMT8812,WMT,A21N,9H-WDW,LIRF,LEIB,2026-06-12T03:42:32Z,2026-06-12T05:16:00Z
4025aa00,HV5671,TRA79H,TRA,B738,PH-HXB,EHAM,LEIB,2026-06-12T03:37:12Z,2026-06-12T05:46:06Z
4025b115,KPO181,KPO181,KPO,GLF4,N181PR,LEPA,LEIB,2026-06-12T03:46:43Z,2026-06-12T04:14:06Z
4025b13f,FR615,RYR615,MAY,B738,9H-QCY,LEVC,LEIB,2026-06-12T03:53:06Z,2026-06-12T04:19:53Z
4025b2e8,FR6616,RYR6616,RYR,B38M,EI-ILO,LEAL,LEIB,2026-06-12T03:55:47Z,2026-06-12T04:17:12Z
4025b1e1,DE1868,CFG5FL,CFG,A321,D-ATCA,LSZH,LEIB,2026-06-12T05:03:19Z,2026-06-12T06:43:55Z
4025b456,,ANE001,ANE,AT76,EC-LSQ,LEPA,LEIB,2026-06-12T03:57:28Z,2026-06-12T04:23:57Z
4025b45c,FR8017,RYR86EK,RYR,B738,EI-EBD,LEMG,LEIB,2026-06-12T03:58:41Z,2026-06-12T04:52:58Z
4025b7a5,U23735,EJU18WZ,EJU,A21N,OE-IUD,LIMC,LEIB,2026-06-12T04:07:17Z,2026-06-12T05:37:35Z
4025bf76,STQ555,STQ555,STQ,PC24,D-CFGT,LEIB,LEMD,2026-06-12T04:28:30Z,2026-06-12T05:19:24Z
4025c2b1,EW9500,EWG59H,MLH,A320,9H-SWE,EDDL,LEIB,2026-06-12T04:20:27Z,2026-06-12T06:23:04Z
4025c378,WK254,EDW24ZX,EDW,A320,HB-JJN,LSZH,LEIB,2026-06-12T04:23:47Z,2026-06-12T06:01:58Z
4025c597,FR3028,RYR3028,MAY,B738,9H-QAL,LEBL,LEIB,2026-06-12T04:33:25Z,2026-06-12T05:12:44Z
4025c979,,AXY309M,AXY,CRJ2,9H-CLG,LCLK,LEIB,2026-06-12T04:25:47Z,2026-06-12T08:33:23Z
4025cbb4,FR5232,RYR26NK,RYR,B738,EI-EFK,LEZL,LEIB,2026-06-12T04:34:30Z,2026-06-12T05:34:29Z
4025cbf5,TB1345,JAF1PJ,JAF,B38M,OO-TME,EBOS,LEIB,2026-06-12T04:35:29Z,2026-06-12T06:38:03Z
4025d1bb,4Y440,OCN5JU,OCN,A320,D-AIWF,EDDM,LEIB,2026-06-12T04:48:53Z,2026-06-12T06:49:46Z
4025d7d3,,,,E35L,,,,2026-06-12T04:54:07Z,2026-06-12T07:13:40Z
402600a3,NT600,IBB600,RSC,AT76,EC-MOL,GCXO,GCLA,2026-06-12T06:07:17Z,2026-06-12T06:32:51Z
40260197,NT305,RSC50BC,IBB,AT76,EC-MYT,GCLA,GCLP,2026-06-12T06:02:34Z,2026-06-12T06:45:36Z
40260393,NT603,RSC33MY,RSC,AT76,EC-NDD,GCLA,GCXO,2026-06-12T06:05:46Z,2026-06-12T06:34:12Z
40260da7,NT300,RSC18ZJ,RSC,AT76,EC-MIF,GCLP,GCLA,2026-06-12T06:26:04Z,2026-06-12T07:10:27Z
40260dd9,NT602,IBB8ZZ,IBB,AT76,EC-NVD,GCXO,GCLA,2026-06-12T06:30:44Z,2026-06-12T06:54:52Z
40261803,NT6151,IBB6151,IBB,E295,EC-OEA,GCLA,GCXO,2026-06-12T06:48:42Z,2026-06-12T07:15:00Z
402619db,PM412,CNF412S,CNF,AT75,EC-MUJ,GCXO,GCLA,2026-06-12T06:50:46Z,2026-06-12T07:15:31Z
40261cc0,IB1531,IBS15HV,IBS,A320,EC-ILQ,LEMD,GCLA,2026-06-12T07:10:59Z,2026-06-12T09:44:51Z
402629e2,NT605,IBB2YB,RSC,AT76,EC-MOL,GCLA,GCXO,2026-06-12T07:13:21Z,2026-06-12T07:46:02Z
40262a94,NT604,RSC2SY,RSC,AT76,EC-MPI,GCXO,GCLA,2026-06-12T07:18:17Z,2026-06-12T07:43:08Z
402630de,NT605,IBB73MZ,IBB,AT76,EC-NVD,GCLA,GCXO,2026-06-12T07:23:55Z,2026-06-12T08:01:57Z
40263bce,NT307,RSC53MK,RSC,AT76,EC-MIF,GCLA,GCLP,2026-06-12T07:45:23Z,2026-06-12T08:25:51Z
40263c77,NT6061,NAY6061,NAY,AT76,EC-MVI,GCXO,GCLA,2026-06-12T07:57:14Z,2026-06-12T08:22:59Z
40263d7a,PM413,CNF413S,CNF,AT75,EC-MUJ,GCLA,GCXO,2026-06-12T07:48:07Z,2026-06-12T08:25:58Z
40265126,NT610,RSC74ZZ,RSC,AT76,EC-MTQ,GCXO,GCLA,2026-06-12T08:35:56Z,2026-06-12T09:00:39Z
40265172,NT609,RSC609,RSC,AT76,EC-MPI,GCLA,GCXO,2026-06-12T08:16:11Z,2026-06-12T08:44:13Z
4026657b,NT6131,NAY6131,NAY,AT76,EC-MVI,GCLA,GCXO,2026-06-12T08:48:52Z,2026-06-12T09:17:44Z
40266b17,NT308,RSC83XR,RSC,AT76,EC-MSJ,GCLP,GCLA,2026-06-12T09:05:24Z,2026-06-12T09:56:00Z
40266b60,PM418,CNF418S,CNF,AT75,EC-MUJ,GCXO,GCLA,2026-06-12T09:10:27Z,2026-06-12T09:35:36Z
40267023,NT616,NAY31XL,NAY,AT76,EC-OAM,GCXO,GCLA,2026-06-12T09:23:35Z,2026-06-12T09:49:34Z
40252373,AM1,AMX001,AMX,B789,N446AM,MMMX,LEMD,2026-06-12T00:24:30Z,2026-06-12T10:51:30Z
40252c5a,AV47,AVA047,AVA,B788,N796AV,LEMD,SKBO,2026-06-12T00:24:31Z,2026-06-12T10:02:49Z
4025325d,AA740,AAL740,AAL,B788,N886BR,KPHL,LEMD,2026-06-12T00:42:33Z,2026-06-12T07:35:40Z
402533c2,IB142,IBE0142,IBE,A21N,EC-ORE,SBRF,LEMD,2026-06-12T00:36:24Z,2026-06-12T08:08:41Z
40253525,IB1554,IBS1554,IBS,A320,EC-LUS,GCTS,LEMD,2026-06-12T01:18:49Z,2026-06-12T03:35:32Z
40253522,QY8342,BCS4EP,SWT,B734,EC-NMK,EDDK,LEMD,2026-06-12T00:31:43Z,2026-06-12T02:36:35Z
4025359d,IB334,IBE03TH,IBE,A333,EC-LZX,KMIA,LEMD,2026-06-12T00:34:08Z,2026-06-12T08:51:24Z
40253703,IB380,IBE03PB,IBE,A332,EC-MNL,TJSJ,LEMD,2026-06-12T01:42:56Z,2026-06-12T08:59:16Z
40253b26,QY8340,BCS7CK,RGN,B752,EC-NYM,LIMC,LEMD,2026-06-12T00:53:05Z,2026-06-12T02:32:59Z
40253f00,IB108,IBE0108,IBE,A359,EC-OOL,SAEZ,LEMD,2026-06-12T00:50:32Z,2026-06-12T12:03:15Z
40254206,AEG472,AEG472,AEG,SF34,ES-LSG,LEMD,EDSB,2026-06-12T00:41:36Z,2026-06-12T04:04:52Z
40254695,OB776,BOV776,BOV,A332,CP-3214,SLVR,LEMD,2026-06-12T01:07:18Z,2026-06-12T11:44:31Z
402548e7,UX1424,AEA1424,OVA,B738,EC-OBP,GMMX,LEMD,2026-06-12T01:00:56Z,2026-06-12T02:31:19Z
