fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
404d7693,EW582,EWG22FU,EWG,A320,D-AEWK,EDDK,LEPA,2026-06-22T03:28:54Z,2026-06-22T05:20:15Z
404d76f3,SK1805,SAS72U,SZS,A20N,EI-SCF,ESSA,LEPA,2026-06-22T04:21:28Z,2026-06-22T07:39:32Z
404d77a7,DE1772,CFG8PR,CFG,A21N,D-ANMX,EDDF,LEPA,2026-06-22T03:37:56Z,2026-06-22T05:24:36Z
404d651f,HV6727,TRA29N,TRA,A21N,PH-YHW,EHAM,LEZL,2026-06-22T04:36:40Z,2026-06-22T07:07:11Z
404d7cf8,TK1297,THY1297,THY,B38M,TC-LCU,LTFM,LEZL,2026-06-22T03:57:02Z,2026-06-22T07:44:12Z
404d8080,FR1165,RYR304P,RYR,B738,EI-DWK,LEBL,LEZL,2026-06-22T03:50:40Z,2026-06-22T05:01:14Z
404d8161,FR1140,RYR3PE,RYR,B738,EI-ENG,EDDK,LEZL,2026-06-22T03:53:32Z,2026-06-22T06:17:26Z
404d8aa9,FR352,RYR352,MAY,B38M,9H-VVM,LEPA,LEZL,2026-06-22T04:09:18Z,2026-06-22T05:18:56Z
404d9557,,BCS5WE,BCS,A306,D-AZMN,LEVT,LEZL,2026-06-22T04:28:41Z,2026-06-22T05:28:06Z
404d96c1,WT1810,SWT1810,SWT,A321,EC-OPB,LEVT,LEZL,2026-06-22T04:36:35Z,2026-06-22T05:38:36Z
404d9ab0,VY3050,VLG35XX,VLG,A320,EC-LUN,LEZL,GCLP,2026-06-22T04:36:46Z,2026-06-22T06:51:31Z
404d9ad3,FR2702,RYR891M,RYR,B738,EI-DYL,LEZL,EIDW,2026-06-22T04:40:25Z,2026-06-22T07:07:06Z
404d9ece,AF1223,AFR88GX,HOP,E190,F-HBLV,LEZL,LFPG,2026-06-22T04:42:44Z,2026-06-22T06:44:17Z
404da0f9,VY8220,VLG8LH,VLG,A320,EC-LOP,LEZL,LFPO,2026-06-22T04:45:15Z,2026-06-22T06:50:00Z
404da13f,U28005,EZY29QE,EZY,A319,G-EZDV,EGKK,LEZL,2026-06-22T04:51:56Z,2026-06-22T07:12:08Z
404da1ef,VY6367,VLG285R,VLG,A320,EC-OFY,LEST,LEZL,2026-06-22T04:46:58Z,2026-06-22T05:54:20Z
404da217,V73861,VOE3861,VOE,A320,EC-NOQ,LEAS,LEZL,2026-06-22T04:44:59Z,2026-06-22T05:57:21Z
404da23d,VY3940,VLG2VZ,VLG,A320,EC-MES,LEPA,LEZL,2026-06-22T04:50:37Z,2026-06-22T06:02:30Z
404da55e,FR1210,RYR83JA,RYR,B738,EI-EMJ,LEZL,LIBD,2026-06-22T05:00:00Z,2026-06-22T07:39:36Z
404dab7a,VY2213,VLG2213,VLG,A320,EC-MBD,LEZL,LEBL,2026-06-22T05:05:00Z,2026-06-22T06:26:47Z
404daf1d,VY3160,VLG1XG,VLG,A320,EC-LLJ,LEZL,GCRR,2026-06-22T05:12:41Z,2026-06-22T06:58:18Z
404db32d,FR5436,RYR5436,RYR,B738,EI-DCM,LEZL,ELLX,2026-06-22T05:21:00Z,2026-06-22T07:36:27Z
404d0dda,A3717,AEE7VH,AEE,A20N,SX-NEB,LEVC,LGAV,2026-06-22T00:13:26Z,2026-06-22T03:04:46Z
404d7884,5X242,UPS242,UPS,B763,N391UP,LEBL,LEVC,2026-06-22T03:32:24Z,2026-06-22T04:04:31Z
404d7a6b,YW7055,ANE7055,ANE,CRJX,EC-OSN,LEVC,LEMD,2026-06-22T03:36:28Z,2026-06-22T04:14:52Z
404d7cb0,TK1301,THY8CX,THY,A333,TC-JOG,LTFM,LEVC,2026-06-22T04:06:00Z,2026-06-22T07:19:07Z
404d7e39,FR7219,RYR18TH,RYR,B38M,EI-IHX,LMML,LEVC,2026-06-22T03:42:05Z,2026-06-22T05:33:22Z
404d7eb2,FR645,RYR7RA,RYR,B738,EI-DHO,LEMG,LEVC,2026-06-22T03:44:38Z,2026-06-22T04:32:09Z
404d83dd,FR1000,RYR71LM,RYR,B738,EI-GSJ,LEVC,LIRF,2026-06-22T03:56:10Z,2026-06-22T05:34:44Z
404d83f2,FR2986,RYR76QZ,MAY,B738,9H-QCG,LEVC,EBBR,2026-06-22T03:54:19Z,2026-06-22T05:48:35Z
404d848a,,BCS6WK,SWN,B738,SE-RLJ,LEVT,LEVC,2026-06-22T03:54:56Z,2026-06-22T04:39:13Z
404d8867,EW4284,EWG4284,EWL,A320,9H-EUT,LKPR,LEVC,2026-06-22T04:01:33Z,2026-06-22T06:18:50Z
404d89a1,W46745,WMT2JG,WMT,A21N,9H-WMR,LIPZ,LEVC,2026-06-22T04:06:36Z,2026-06-22T05:52:08Z
404d8a54,FR7215,RYR1MG,MAY,B738,9H-QDN,LEPA,LEVC,2026-06-22T04:06:37Z,2026-06-22T04:41:36Z
404d8acc,FR7401,RYR7401,MAY,B738,9H-QDV,LEVC,LEMH,2026-06-22T04:06:29Z,2026-06-22T04:58:45Z
404d8b2c,FR5035,RYR5035,RYR,B738,EI-DPF,LEVC,GMMX,2026-06-22T04:08:40Z,2026-06-22T05:43:58Z
404d8c12,FR618,RYR33EL,RYR,B738,EI-EVA,LIPQ,LEVC,2026-06-22T04:08:47Z,2026-06-22T05:54:17Z
404d91b7,LX2147,SWR3AP,SWR,A21N,HB-JPE,LEVC,LSZH,2026-06-22T04:20:20Z,2026-06-22T06:07:03Z
404d91a1,FR1756,RYR26TE,RYR,B738,EI-DPI,EGNX,LEVC,2026-06-22T05:14:29Z,2026-06-22T07:16:02Z
404d937d,TP1097,TAP1097,PGA,E190,CS-TPP,LEVC,LPPT,2026-06-22T04:25:03Z,2026-06-22T05:49:29Z
