fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
4049a1ac,J245,AHY045,AHY,A20N,VP-BAK,UBBB,LEBL,2026-06-21T03:08:25Z,2026-06-21T08:29:55Z
4049a6d3,FR6301,RYR8AA,RYS,B738,SP-RNL,LBSF,LEBL,2026-06-21T03:14:35Z,2026-06-21T05:39:50Z
40496d30,UA633,UAL633,UAL,B752,N14102,KEWR,LEBB,2026-06-21T01:38:56Z,2026-06-21T08:18:52Z
4049c80d,U23731,EJU56NB,EJU,A20N,OE-LST,LIMC,LEBB,2026-06-21T06:47:48Z,2026-06-21T08:14:02Z
4049d333,V73522,VOE59KE,VOE,A320,EC-NTL,LEBB,GCTS,2026-06-21T04:45:40Z,2026-06-21T07:42:24Z
4049d476,UX7161,AEA27GB,OVA,B738,EC-OBP,LEMD,LEBB,2026-06-21T04:54:17Z,2026-06-21T05:30:32Z
4049d56f,VY3280,VLG15FH,VLG,A320,EC-MQE,LEBB,GCRR,2026-06-21T04:48:51Z,2026-06-21T07:24:38Z
4049d8c7,VY3937,VLG5QN,VLG,A320,EC-MNZ,LEPA,LEBB,2026-06-21T05:01:27Z,2026-06-21T06:02:13Z
4049d9d6,VY1446,VLG1446,VLG,A320,EC-OJH,LEAL,LEBB,2026-06-21T04:55:17Z,2026-06-21T05:54:29Z
4049db08,KL1522,KLM98T,KLC,E75L,PH-EXZ,LEBB,EHAM,2026-06-21T05:00:42Z,2026-06-21T06:35:50Z
4049dda6,LH1147,DLH85N,DLH,A320,D-AIZB,LEBB,EDDF,2026-06-21T05:05:39Z,2026-06-21T06:51:17Z
4049de5e,VY3956,VLG6XQ,VLG,A320,EC-JZI,LEBB,LIRF,2026-06-21T05:07:21Z,2026-06-21T06:56:18Z
4049df9c,HV5275,TRA275T,TRA,B738,PH-HZW,EHEH,LEBB,2026-06-21T05:09:55Z,2026-06-21T06:51:54Z
4049e06a,D83708,NSZ3708,NSZ,B38M,SE-NAA,EKCH,LEBB,2026-06-21T05:15:38Z,2026-06-21T07:49:40Z
4049e0a2,VY3272,VLG1JR,VLG,A320,EC-KCU,LEBB,GCLP,2026-06-21T05:12:08Z,2026-06-21T08:11:17Z
4049e1de,VY8354,VLG8354,VLG,A320,EC-LUO,LEBB,EHAM,2026-06-21T05:14:01Z,2026-06-21T06:54:10Z
4049e27d,VY1420,VLG5PP,VLG,A320,EC-MYC,LEBL,LEBB,2026-06-21T05:17:51Z,2026-06-21T06:04:26Z
4049e477,V73534,VOE2GF,VOE,A320,EC-KMI,LEBB,LEAL,2026-06-21T05:16:00Z,2026-06-21T06:18:55Z
4049e61f,VY2620,VLG8HR,VLG,A320,EC-LVT,LEBB,LEJR,2026-06-21T05:20:50Z,2026-06-21T06:33:05Z
4049e690,AF1377,AFR38JF,HOP,E190,F-HBLX,LEBB,LFPG,2026-06-21T05:22:42Z,2026-06-21T06:36:38Z
4049e915,VY2708,VLG2708,VLG,A320,EC-KDX,LEBB,LPFR,2026-06-21T05:32:11Z,2026-06-21T06:49:55Z
4049e9bf,IB429,IBE04RD,IBE,A320,EC-LRG,LEMD,LEBB,2026-06-21T05:32:42Z,2026-06-21T06:09:14Z
40495f80,LXJ651,LXJ651,LXJ,GLF6,N651FX,KTEB,LEIB,2026-06-21T00:53:05Z,2026-06-21T07:52:58Z
404982b3,A2630,AWG630X,AWG,BCS3,YR-GUN,LROP,LEIB,2026-06-21T02:10:39Z,2026-06-21T05:04:05Z
40498bd8,IB1693,IBS1693,IBS,A21N,EC-NIA,LEMD,LEIB,2026-06-21T04:22:59Z,2026-06-21T05:11:27Z
40499439,,PTN79T,PTN,PC24,D-CAMO,LEST,LEIB,2026-06-21T02:47:55Z,2026-06-21T04:15:54Z
4049b1ea,IB7015,ANE7015,ANE,AT76,EC-LRR,LEPA,LEIB,2026-06-21T03:38:44Z,2026-06-21T04:08:19Z
4049b5b9,W46235,WMT8812,WMT,A21N,9H-WMB,LIRF,LEIB,2026-06-21T03:49:23Z,2026-06-21T05:16:35Z
4049b5d3,FR3028,RYR3028,MAY,B738,9H-QFO,LEBL,LEIB,2026-06-21T03:58:02Z,2026-06-21T04:34:45Z
4049b753,HV5689,TRA19V,TRA,B738,PH-HXD,EHRD,LEIB,2026-06-21T05:05:32Z,2026-06-21T07:14:25Z
4049b798,FR6616,RYR6616,RYR,B38M,EI-IJP,LEAL,LEIB,2026-06-21T03:54:50Z,2026-06-21T04:18:55Z
4049bcbb,U23735,EJU18WZ,EJU,A320,OE-IVX,LIMC,LEIB,2026-06-21T04:13:05Z,2026-06-21T05:44:35Z
4049bdfe,NO7142,NOS46RP,NOS,B789,EI-NEU,LIPX,LEIB,2026-06-21T04:06:44Z,2026-06-21T05:41:10Z
4049befc,FR3811,RYR520K,MAY,B738,9H-QBG,LIPE,LEIB,2026-06-21T04:05:33Z,2026-06-21T05:50:59Z
4049bf52,FR8334,RYR8334,RYR,B38M,EI-HGH,LIME,LEIB,2026-06-21T04:14:22Z,2026-06-21T05:47:51Z
4049bf99,SN3777,BEL6JW,BEL,A320,OO-SNJ,EBBR,LEIB,2026-06-21T04:07:28Z,2026-06-21T06:12:14Z
4049c2a5,HV5675,TRA75K,TRA,B738,PH-HXL,EHAM,LEIB,2026-06-21T04:20:42Z,2026-06-21T06:38:01Z
4049c8e8,EW9500,EWG59H,EWG,A319,D-AGWV,EDDL,LEIB,2026-06-21T04:29:23Z,2026-06-21T06:43:53Z
4049d0bc,FR8873,RYR9ZH,RYR,B38M,EI-HMZ,LEIB,LIBD,2026-06-21T04:39:44Z,2026-06-21T06:29:05Z
4049d3a1,IB2516,ANE2516,ANE,CRJX,EC-LPN,LEPA,LEIB,2026-06-21T04:58:21Z,2026-06-21T05:23:51Z
4049d4e9,U28099,EZY52LD,EZY,A320,G-EZTJ,EGKK,LEIB,2026-06-21T04:53:41Z,2026-06-21T06:53:19Z
4049d668,FR8264,RYR25WC,RYR,B38M,EI-IGG,EGGD,LEIB,2026-06-21T04:52:09Z,2026-06-21T06:56:05Z
4049c147,VY3248,VLG7AT,VLG,A320,EC-MGE,LEBL,GCLA,2026-06-21T04:11:01Z,2026-06-21T07:28:57Z
4049fe92,NT305,RSC50BC,RSC,AT76,EC-MTQ,GCLA,GCLP,2026-06-21T06:07:43Z,2026-06-21T06:51:13Z
4049fe8e,NT600,NAY600,NAY,AT76,EC-OAN,GCXO,GCLA,2026-06-21T06:12:57Z,2026-06-21T06:35:28Z
4049fffe,NT603,RSC33MY,IBB,AT76,EC-MYT,GCLA,GCXO,2026-06-21T06:10:43Z,2026-06-21T06:41:30Z
404a04cb,NT300,NAY18ZJ,NAY,AT76,EC-NSG,GCLP,GCLA,2026-06-21T06:21:46Z,2026-06-21T07:03:25Z
404a0bff,NT602,RSC8ZZ,RSC,AT76,EC-NDD,GCXO,GCLA,2026-06-21T06:35:55Z,2026-06-21T06:58:00Z
404a0dfa,PM412,CNF412S,CNF,AT75,EC-MHJ,GCXO,GCLA,2026-06-21T06:42:21Z,2026-06-21T07:07:08Z
404a1912,NT604,RSC2SY,RSC,AT76,EC-MIF,GCXO,GCLA,2026-06-21T07:05:53Z,2026-06-21T07:33:40Z
404a197d,NT605,NAY2YB,NAY,AT76,EC-OAN,GCLA,GCXO,2026-06-21T07:01:16Z,2026-06-21T07:33:33Z
404a2ae8,NT607,RSC73MZ,RSC,AT76,EC-NDD,GCLA,GCXO,2026-06-21T07:35:39Z,2026-06-21T08:01:19Z
404a2fdb,NT307,NAY53MK,NAY,AT76,EC-NSG,GCLA,GCLP,2026-06-21T07:41:36Z,2026-06-21T08:23:36Z
404a30a9,PM413,CNF413S,CNF,AT75,EC-MHJ,GCLA,GCXO,2026-06-21T07:44:42Z,2026-06-21T08:14:23Z
404a3b50,NT609,RSC609,RSC,AT76,EC-MIF,GCLA,GCXO,2026-06-21T08:00:33Z,2026-06-21T08:26:51Z
404a3ff2,NT610,NAY74ZZ,NAY,AT76,EC-OAN,GCXO,GCLA,2026-06-21T08:12:14Z,2026-06-21T08:33:53Z
404a4cfc,VY3249,VLG90XC,VLG,A320,EC-MGE,GCLA,LEBL,2026-06-21T08:36:28Z,2026-06-21T11:36:21Z
404a570c,PM418,CNF418S,CNF,AT75,EC-MHJ,GCXO,GCLA,2026-06-21T08:47:35Z,2026-06-21T09:11:01Z
404a5ac2,NT760,NAY760,NAY,AT76,EC-NMF,GCTS,GCLA,2026-06-21T08:51:08Z,2026-06-21T09:20:02Z
404a6139,NT617,NAY32VP,NAY,AT76,EC-OAN,GCLA,GCXO,2026-06-21T09:01:23Z,2026-06-21T09:28:43Z
404a6702,NT308,RSC83XR,RSC,AT76,EC-NGF,GCLP,GCLA,2026-06-21T09:17:37Z,2026-06-21T09:57:14Z
404a6d66,NT616,NAY31XL,IBB,AT76,EC-NVC,GCXO,GCLA,2026-06-21T09:20:48Z,2026-06-21T09:43:16Z
404949a1,LA8076,TAM8076,LAN,B789,CC-BGT,SBGR,LEMD,2026-06-21T00:25:49Z,2026-06-21T10:12:31Z
40494cf2,IB108,IBE5108,IBE,A332,EC-MMG,SAEZ,LEMD,2026-06-21T02:46:41Z,2026-06-21T14:25:55Z
40494e1a,AV47,AVA047,AVA,B788,N791AV,LEMD,SKBO,2026-06-21T00:23:15Z,2026-06-21T09:51:04Z
40494fb7,AA740,AAL740,AAL,B788,N814AA,KPHL,LEMD,2026-06-21T00:32:24Z,2026-06-21T07:11:53Z
40494fc1,DL126,DAL126,DAL,A333,N815NW,KJFK,LEMD,2026-06-21T00:51:28Z,2026-06-21T07:14:01Z
404952e9,AC824,ACA824,ACA,A333,C-GEGI,CYYZ,LEMD,2026-06-21T00:38:05Z,2026-06-21T07:41:58Z
40495489,OB776,BOV776,BOV,A332,CP-3214,SLVR,LEMD,2026-06-21T00:36:03Z,2026-06-21T11:11:08Z
404955b7,ET3785,ETH3785,ETH,B77L,ET-BAB,OOMS,LEMD,2026-06-21T00:30:02Z,2026-06-21T07:45:55Z
404957ed,LY395,ELY395,ELY,B739,4X-EHD,LLBG,LEMD,2026-06-21T02:40:13Z,2026-06-21T07:15:56Z
4049581a,IB264,IBE0264,IBE,A332,EC-MKJ,MDSD,LEMD,2026-06-21T01:11:05Z,2026-06-21T08:52:46Z
40495850,IB356,IBE0356,IBE,A332,EC-MOU,KSFO,LEMD,2026-06-21T01:20:16Z,2026-06-21T12:19:56Z
40495a2a,UX1116,AEA1116,AEA,B38M,EC-OPX,DTTA,LEMD,2026-06-21T00:45:11Z,2026-06-21T02:28:19Z
40495d21,,ECNXA,AEA,B788,EC-NXA,LEMD,,,
40495d52,IB380,IBE03PB,IBE,A332,EC-MSY,TJSJ,LEMD,2026-06-21T00:48:56Z,2026-06-21T08:19:13Z
40495f7b,UX1088,AEA35SY,OVA,B738,EC-MQP,LGAV,LEMD,2026-06-21T00:53:06Z,2026-06-21T03:56:44Z
40495f95,IB1926,IBS1926,IBS,A21N,EC-NST,BIKF,LEMD,2026-06-21T00:55:31Z,2026-06-21T04:50:42Z
404960c7,IB1634,IBS1634,IBS,A320,EC-JFN,GCLP,LEMD,2026-06-21T01:47:26Z,2026-06-21T03:59:43Z
40496317,IB306,IBE0306,IBE,A332,EC-MNL,MMMY,LEMD,2026-06-21T00:56:27Z,2026-06-21T10:23:23Z
40496522,,CAO1005,CAO,B77L,B-2098,EBLG,LEMD,2026-06-21T03:08:15Z,2026-06-21T04:58:05Z
404965e9,IB170,IBE0170,IBE,A332,EC-MKI,SUMU,LEMD,2026-06-21T01:08:13Z,2026-06-21T13:03:56Z
40495023,E41375,ENT4LT,ENT,B738,SP-ESK,EPKT,LEPA,2026-06-21T00:27:04Z,2026-06-21T02:57:45Z
40495a79,RR7237,RYS7237,RYS,B738,SP-RNS,EPPO,LEPA,2026-06-21T00:44:45Z,2026-06-21T03:14:06Z
40495e36,BY2673,TOM8LG,TOM,B738,G-TUKR,LEPA,EGCC,2026-06-21T00:51:35Z,2026-06-21T03:05:01Z
40495ed2,FR7208,RYR159M,LDA,A320,9H-IHH,EDDK,LEPA,2026-06-21T01:30:50Z,2026-06-21T03:23:48Z
4049689b,EW3592,EWG55DU,EWL,A320,9H-EWI,EDDV,LEPA,2026-06-21T01:09:48Z,2026-06-21T03:12:58Z
40496ac5,E45905,ENT8LM,ENT,B738,SP-ESQ,EPWR,LEPA,2026-06-21T01:16:18Z,2026-06-21T03:43:03Z
404977a8,,RYS78R,RYS,B738,SP-RNR,LEPA,EPKK,2026-06-21T01:46:27Z,2026-06-21T04:24:14Z
404979e1,EW6815,EWG53L,EWL,A320,9H-EUS,EDDN,LEPA,2026-06-21T01:42:08Z,2026-06-21T03:33:13Z
4049926d,IB1653,IBS16SG,IBS,A320,EC-JFG,LEMD,LEPA,2026-06-21T02:33:49Z,2026-06-21T03:29:04Z
404995d8,DI6034,MBU5AW,MBU,A20N,ES-MBE,EDDN,LEPA,2026-06-21T02:42:39Z,2026-06-21T04:33:44Z
40499643,DE1602,CFG3UF,HST,A320,LY-VUT,EDDG,LEPA,2026-06-21T02:42:45Z,2026-06-21T04:45:17Z
40499cfe,DE1772,CFG8WK,CFG,A21N,D-ANMY,EDDF,LEPA,2026-06-21T03:03:17Z,2026-06-21T04:47:38Z
40499e2d,X32128,TUI3WL,TUI,B38M,D-AMAB,EDDF,LEPA,2026-06-21T03:08:14Z,2026-06-21T04:52:04Z
4049a1a4,DE1502,CFG1YZ,CFG,A21N,D-ANLB,EDDF,LEPA,2026-06-21T03:12:47Z,2026-06-21T04:57:29Z
4049a1dc,EW580,EWG4LQ,TVS,B738,OK-TVV,EDDK,LEPA,2026-06-21T03:04:47Z,2026-06-21T05:00:45Z
4049a22a,EW6823,EWG9TZ,EWL,A320,9H-EUN,EDDG,LEPA,2026-06-21T03:04:46Z,2026-06-21T05:09:12Z
4049a53f,EW3590,EWG77PM,EWL,A320,9H-EUC,EDDV,LEPA,2026-06-21T03:10:14Z,2026-06-21T05:22:55Z
4049a9e7,A24310,AWG4310,AWG,A320,YR-AGC,LROP,LEPA,2026-06-21T03:22:04Z,2026-06-21T06:02:30Z
4049ab5b,,RYS7726,RYS,B738,SP-RSM,LEPA,EPWR,2026-06-21T03:59:55Z,2026-06-21T06:16:31Z
4049acb3,EW582,EWG22FU,EWG,A320,D-ABZE,EDDK,LEPA,2026-06-21T03:33:44Z,2026-06-21T05:28:03Z
4049b1c6,U21301,EJU91PC,EZS,A20N,HB-AYO,LSGG,LEZL,2026-06-21T04:14:17Z,2026-06-21T06:14:18Z
4049b5b3,FR9894,RYR9894,RYS,B38M,SP-RZQ,LHBP,LEZL,2026-06-21T03:47:18Z,2026-06-21T06:54:24Z
4049bb10,FR2205,RYR7WV,RYR,B738,EI-GSJ,LEVC,LEZL,2026-06-21T04:01:00Z,2026-06-21T04:53:54Z
4049bc69,W46039,WMT3303,WMT,A21N,9H-WDY,LIRF,LEZL,2026-06-21T04:03:58Z,2026-06-21T06:20:35Z
4049c878,FR9775,RYR9775,RYS,B738,SP-RSF,EPWR,LEZL,2026-06-21T04:50:55Z,2026-06-21T07:56:51Z
4049c951,VY3940,VLG2VZ,VLG,A320,EC-OKI,LEPA,LEZL,2026-06-21T04:25:34Z,2026-06-21T05:41:35Z
4049d0a8,TP1107,TAP11VP,PGA,E190,CS-TPY,LEZL,LPPT,2026-06-21T04:45:29Z,2026-06-21T05:32:39Z
4049d0e1,FR3629,RYR9PX,RYR,B738,EI-ESV,LEZL,LPPT,2026-06-21T04:42:53Z,2026-06-21T05:29:25Z
4049d0e6,FR6761,RYR9CK,RYR,B738,EI-DYL,LEZL,EGPH,2026-06-21T04:47:47Z,2026-06-21T07:33:05Z
4049d0f8,VY8220,VLG8LH,VLG,A320,EC-LUN,LEZL,LFPO,2026-06-21T04:40:39Z,2026-06-21T06:35:59Z
4049d265,TO4854,TVF64UH,TVF,B738,F-HTVM,LFMT,LEZL,2026-06-21T05:38:15Z,2026-06-21T07:20:30Z
4049d2b7,FR1246,RYR1246,RYR,B738,EI-EMJ,LEZL,LFOB,2026-06-21T04:55:12Z,2026-06-21T06:59:12Z
4049d38d,V72686,VOE2686,VOE,A320,EC-ISI,LFQQ,LEZL,2026-06-21T04:46:13Z,2026-06-21T07:06:38Z
4049d547,FR2035,RYR56DW,RYR,B738,EI-DYV,LEZL,LEVT,2026-06-21T04:51:06Z,2026-06-21T05:50:03Z
4049d6cc,VY3164,VLG862K,VLG,A320,EC-OGC,LEZL,GCFV,2026-06-21T04:57:13Z,2026-06-21T06:44:18Z
4049d854,FR9379,RYR32FV,RYR,B738,EI-DCM,LEZL,EGBB,,
4049da83,AF1223,AFR88GX,HOP,E170,F-HBXG,LEZL,LFPG,2026-06-21T05:02:21Z,2026-06-21T07:00:52Z
4049ddc0,FR1313,RYR7FF,RYS,B38M,SP-RZC,EPKK,LEZL,2026-06-21T05:08:45Z,2026-06-21T08:19:53Z
4049e05b,VY6015,VLG1ZJ,VLG,A320,EC-LOP,LEZL,EGKK,2026-06-21T05:11:12Z,2026-06-21T07:21:11Z
4049e30c,VY2210,VLG78AY,VLG,A321,EC-MOO,LEBL,LEZL,2026-06-21T05:19:46Z,2026-06-21T06:33:48Z
4049af8d,FR7372,RYR7372,RYR,B738,EI-DPF,LEVC,LEPA,2026-06-21T03:46:58Z,2026-06-21T04:19:57Z
4049b397,W61337,WZZ43VE,WMT,A21N,9H-WND,EPWA,LEVC,2026-06-21T03:40:12Z,2026-06-21T06:34:55Z
4049b733,FR1093,RYR67NG,MAY,B38M,9H-VUR,LEVC,EGPH,2026-06-21T03:50:00Z,2026-06-21T06:24:29Z
4049b7de,FR4742,RYR4DM,MAY,B738,9H-QBE,LEVC,EPPO,2026-06-21T03:52:10Z,2026-06-21T06:39:54Z
4049bbe4,FR620,RYR91KF,RYR,B738,EI-EFN,LIPE,LEVC,2026-06-21T03:59:26Z,2026-06-21T05:32:12Z
4049bcb7,FR2216,RYR7SJ,RYR,B738,EI-EVO,LEVC,GMMX,2026-06-21T04:02:57Z,2026-06-21T05:34:24Z
4049bdf3,TK1301,THY8CX,THY,A333,TC-JOK,LTFM,LEVC,2026-06-21T04:08:29Z,2026-06-21T07:18:14Z
4049bef0,TP1097,TAP1097,PGA,E195,CS-TAX,LEVC,LPPT,2026-06-21T04:07:54Z,2026-06-21T05:20:28Z
4049c1ad,FR2300,RYR81CK,RYR,B738,EI-DCZ,LEVC,LHBP,2026-06-21T04:11:21Z,2026-06-21T06:43:59Z
4049c2b1,FR1734,RYR6FA,MAY,B738,9H-QCO,ESSA,LEVC,2026-06-21T04:33:34Z,2026-06-21T08:05:54Z
4049c6ba,IB1086,ANE660K,ANE,CRJX,EC-LOX,LEVC,LEMD,2026-06-21T04:21:06Z,2026-06-21T04:52:33Z
4049ce98,IB1084,ANE1084,ANE,CRJX,EC-MSL,LEVC,LEMD,2026-06-21T04:36:03Z,2026-06-21T05:07:08Z
4049d562,KL1530,KLM86H,KLC,E295,PH-NXC,LEVC,EHAM,2026-06-21T04:53:23Z,2026-06-21T06:59:32Z
4049d53f,AF1493,AFR28VV,HOP,E190,F-HBLL,LEVC,LFPG,2026-06-21T04:50:33Z,2026-06-21T06:32:59Z
4049d6d3,W62079,WZZ8Z,WZZ,A321,HA-LXO,EPKK,LEVC,2026-06-21T04:53:09Z,2026-06-21T07:41:32Z
4049d85b,EW2530,EWG2HA,EWG,A320,D-AEWM,EDDS,LEVC,2026-06-21T04:57:42Z,2026-06-21T06:56:53Z
4049d8ff,VY8353,VLG6TP,VLG,A320,EC-MKO,LEVC,EHAM,2026-06-21T04:58:29Z,2026-06-21T07:03:20Z
4049dc40,LH1165,DLH11A,DLH,A321,D-AIRW,LEVC,EDDF,2026-06-21T05:08:10Z,2026-06-21T07:21:17Z
4049dc99,IB2433,ANE74XV,ANE,CRJX,EC-OSN,LEIB,LEVC,2026-06-21T05:06:06Z,2026-06-21T05:34:34Z
