fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
403d8cba,IB2610,LVL2610,LVL,A332,EC-NNH,SPJC,LEBL,2026-06-18T03:40:09Z,2026-06-18T15:27:22Z
403d8cfb,QY8430,BCS3WP,SWT,B752,EC-NIV,LEBL,LEMD,2026-06-18T03:07:13Z,2026-06-18T03:57:45Z
403dada4,W62049,WZZ8DZ,WMT,A21N,9H-WBF,EPKK,LEBB,2026-06-18T04:08:49Z,2026-06-18T06:41:45Z
403dc035,UX7161,AEA27GB,OVA,B738,EC-OBK,LEMD,LEBB,2026-06-18T04:48:30Z,2026-06-18T05:24:32Z
403dc1ce,VY2614,VLG74XH,VLG,A320,EC-KDH,LEMG,LEBB,2026-06-18T04:50:39Z,2026-06-18T06:01:51Z
403dc225,VY1463,VLG883P,VLG,A20N,EC-NCF,LFPO,LEBB,2026-06-18T04:48:07Z,2026-06-18T06:16:31Z
403dc22a,IB442,IBE0442,IBE,A320,EC-LRG,LEBB,LEMD,2026-06-18T04:48:26Z,2026-06-18T05:34:58Z
403dc25a,V73534,VOE2GF,VOE,A320,EC-KMI,LEBB,LEAL,2026-06-18T04:45:17Z,2026-06-18T05:44:27Z
403dc4cf,KL1522,KLM98T,KLC,E190,PH-EZO,LEBB,EHAM,2026-06-18T04:52:25Z,2026-06-18T06:33:29Z
403dc631,VY3280,VLG15FH,VLG,A320,EC-MQE,LEBB,GCRR,2026-06-18T04:54:47Z,2026-06-18T07:33:14Z
403dc90d,LH1147,DLH85N,DLH,A320,D-AIQW,LEBB,EDDF,2026-06-18T04:57:45Z,2026-06-18T06:35:04Z
403dc9d5,VY3937,VLG5QN,VLG,A320,EC-NUO,LEPA,LEBB,2026-06-18T04:59:37Z,2026-06-18T05:55:56Z
403dc9f5,IB429,IBE04RD,IBE,A20N,EC-NTP,LEMD,LEBB,2026-06-18T05:45:47Z,2026-06-18T06:22:48Z
403dcd51,VY3284,VLG7YJ,VLG,A320,EC-LUO,LEBB,GCFV,2026-06-18T05:03:21Z,2026-06-18T07:49:48Z
403dd054,D83708,NSZ3708,NSZ,B38M,SE-NAA,EKCH,LEBB,2026-06-18T05:16:12Z,2026-06-18T07:42:48Z
403dd0f0,VY1420,VLG5PP,VLG,A321,EC-MMH,LEBL,LEBB,2026-06-18T05:13:22Z,2026-06-18T05:58:56Z
403dd2af,VY3974,VLG36PH,VLG,A320,EC-LVT,LEBB,LEIB,2026-06-18T05:09:01Z,2026-06-18T06:12:53Z
403dd355,VY3272,VLG1JR,VLG,A320,EC-OFV,LEBB,GCLP,2026-06-18T05:11:01Z,2026-06-18T08:06:22Z
403dd6a9,LH1831,DLH99P,DLH,A320,D-AIUD,LEBB,EDDM,2026-06-18T05:21:55Z,2026-06-18T07:13:34Z
403dd83d,AF1377,AFR38JF,HOP,E190,F-HBQB,LEBB,LFPG,2026-06-18T05:15:08Z,2026-06-18T06:27:56Z
403dd92f,VY1423,VLG32LC,VLG,A320,EC-JZI,LEBB,LEBL,2026-06-18T05:18:05Z,2026-06-18T06:12:22Z
403de044,V73504,VOE58WA,VOE,A320,EC-NTL,LEBB,LGAV,2026-06-18T05:32:25Z,2026-06-18T08:44:08Z
403d4747,,,,GL7T,,,,2026-06-18T03:09:05Z,2026-06-18T09:50:00Z
403d924a,DE1500,CFG7FM,MBU,A20N,ES-MBB,EDDF,LEIB,2026-06-18T03:23:20Z,2026-06-18T05:22:43Z
403d9b5a,HV5671,TRA79H,TRA,B738,PH-HXO,EHAM,LEIB,2026-06-18T03:36:10Z,2026-06-18T05:50:37Z
403d9df1,IB7015,ANE7015,ANE,AT76,EC-LRU,LEVC,LEIB,2026-06-18T03:34:21Z,2026-06-18T04:06:11Z
403d9de4,FR3028,RYR3028,MAY,B738,9H-QCU,LEBL,LEIB,2026-06-18T04:29:57Z,2026-06-18T05:09:04Z
403da2ec,FR4362,RYR92EM,MAY,B38M,9H-VUR,LFOB,LEIB,2026-06-18T03:48:57Z,2026-06-18T05:39:27Z
403da488,FR4139,RYR64PC,MAY,B738,9H-QFA,LIRF,LEIB,2026-06-18T04:05:41Z,2026-06-18T05:30:36Z
403daa00,X32914,TUI4DN,TUI,B38M,D-AMAX,EDDL,LEIB,2026-06-18T04:14:04Z,2026-06-18T06:26:20Z
403dad53,TB1331,JAF50K,JAF,E295,OO-ETC,EBBR,LEIB,2026-06-18T04:11:46Z,2026-06-18T06:20:49Z
403dad9d,IB1693,IBS1693,IBS,A320,EC-MUK,LEMD,LEIB,2026-06-18T04:13:43Z,2026-06-18T05:01:17Z
403dafee,SN3777,BEL6JW,BEL,A320,OO-SNB,EBBR,LEIB,2026-06-18T04:13:53Z,2026-06-18T06:15:15Z
403db003,FR6616,RYR6616,RYR,B38M,EI-IJB,LEAL,LEIB,2026-06-18T04:15:44Z,2026-06-18T04:37:28Z
403db34f,U23735,EJU18WZ,EJU,A320,OE-IVX,LIMC,LEIB,2026-06-18T04:24:52Z,2026-06-18T05:55:06Z
403db35b,OR1535,TFL5EJ,TFL,B38M,PH-TFR,EHAM,LEIB,2026-06-18T04:18:34Z,2026-06-18T06:38:28Z
403db60e,FR8873,RYR9ZH,RYR,B38M,EI-HEY,LEIB,LIBD,2026-06-18T04:24:58Z,2026-06-18T06:15:55Z
403dbf96,U28099,EZY52LD,EZY,A320,G-EZTJ,EGKK,LEIB,2026-06-18T04:49:43Z,2026-06-18T06:57:03Z
403dc16a,VY3960,VLG3960,VLG,A320,EC-OKJ,LEIB,LEXJ,2026-06-18T04:40:23Z,2026-06-18T05:51:33Z
403dc595,,,,H25B,,,,2026-06-18T05:09:58Z,2026-06-18T06:47:58Z
403dc708,FR1263,RYR2MV,RYR,B38M,EI-IHZ,EGCC,LEIB,2026-06-18T05:00:05Z,2026-06-18T07:29:49Z
403dc9bf,,ARL880G,,C550,F-HBZA,LFBD,LEIB,2026-06-18T04:50:19Z,2026-06-18T06:22:54Z
403dec6c,NT600,NAY600,NAY,AT76,EC-OGF,GCXO,GCLA,2026-06-18T06:07:05Z,2026-06-18T06:30:14Z
403df02c,NT305,RSC50BC,RSC,AT76,EC-NGF,GCLA,GCLP,2026-06-18T06:03:58Z,2026-06-18T06:46:55Z
403df166,NT603,RSC33MY,RSC,AT76,EC-MIF,GCLA,GCXO,2026-06-18T06:06:49Z,2026-06-18T06:33:37Z
403dfbd4,NT300,NAY18ZJ,NAY,AT76,EC-NQR,GCLP,GCLA,2026-06-18T06:26:10Z,2026-06-18T07:08:24Z
403dffa9,NT602,RSC8ZZ,RSC,AT76,EC-MPI,GCXO,GCLA,2026-06-18T06:36:50Z,2026-06-18T07:00:40Z
403e10b8,NT605,NAY2YB,NAY,AT76,EC-OGF,GCLA,GCXO,2026-06-18T07:02:32Z,2026-06-18T07:30:35Z
403e1113,PM412,CNF412S,CNF,AT75,EC-MHJ,GCXO,GCLA,2026-06-18T07:07:09Z,2026-06-18T07:30:30Z
403e1227,NT604,RSC2SY,RSC,AT76,EC-NDD,GCXO,GCLA,2026-06-18T07:11:19Z,2026-06-18T07:35:12Z
403e27d1,NT607,RSC73MZ,RSC,AT76,EC-MPI,GCLA,GCXO,2026-06-18T07:38:15Z,2026-06-18T08:04:41Z
403e27f0,NT307,NAY53MK,NAY,AT76,EC-NQR,GCLA,GCLP,2026-06-18T07:41:12Z,2026-06-18T08:22:54Z
403e2f08,PM413,CNF413S,CNF,AT75,EC-MHJ,GCLA,GCXO,2026-06-18T07:50:35Z,2026-06-18T08:17:46Z
403e39a1,NT609,RSC609,RSC,AT76,EC-NDD,GCLA,GCXO,2026-06-18T08:06:41Z,2026-06-18T08:37:17Z
403e3dc1,NT610,RSC74ZZ,IBB,AT76,EC-MYT,GCXO,GCLA,2026-06-18T08:14:27Z,2026-06-18T08:38:15Z
403e4e7a,NT760,RSC760,RSC,AT76,EC-MNN,GCTS,GCLA,2026-06-18T08:39:33Z,2026-06-18T09:08:04Z
403e5203,PM418,CNF418S,CNF,AT75,EC-MHJ,GCXO,GCLA,2026-06-18T08:47:26Z,2026-06-18T09:12:53Z
403e5dfc,NT616,NAY31XL,IBB,AT76,EC-NVC,GCXO,GCLA,2026-06-18T09:03:45Z,2026-06-18T09:27:19Z
403e619c,NT617,RSC32VP,IBB,AT76,EC-MYT,GCLA,GCXO,2026-06-18T09:10:06Z,2026-06-18T09:38:36Z
403e73e5,NT763,RSC75UH,RSC,AT76,EC-MNN,GCLA,GCTS,2026-06-18T09:35:37Z,2026-06-18T10:02:25Z
403e76f6,NT308,NAY83XR,NAY,AT76,EC-OCL,GCLP,GCLA,2026-06-18T09:50:59Z,2026-06-18T10:34:07Z
403e7a30,PM419,CNF419S,CNF,AT75,EC-MHJ,GCLA,GCXO,2026-06-18T09:45:18Z,2026-06-18T10:13:26Z
403d2629,W46314,WMT7359,WZZ,A321,HA-LTB,LEMD,LIMC,2026-06-18T00:22:14Z,2026-06-18T01:58:31Z
403d2a81,TA301,TAI301,PLM,A332,EC-NCK,LEMD,MSLP,2026-06-18T00:24:01Z,2026-06-18T10:55:24Z
403d2b98,2W2094,WFL2094,WFL,A359,EC-NTB,SKCL,LEMD,2026-06-18T00:26:21Z,2026-06-18T10:21:44Z
403d2d06,IB308,IBE0308,IBE,A359,EC-OCR,MMMX,LEMD,2026-06-18T01:18:38Z,2026-06-18T11:03:05Z
403d2d94,LA8076,TAM8076,TAM,B789,PS-LAA,SBGR,LEMD,2026-06-18T00:36:05Z,2026-06-18T09:57:51Z
403d2ecb,QY8342,BCS4EP,SWT,B734,EC-NMK,EDDK,LEMD,2026-06-18T00:28:42Z,2026-06-18T02:30:38Z
403d305b,IB380,IBE03PB,IBE,A332,EC-MOU,TJSJ,LEMD,2026-06-18T00:34:36Z,2026-06-18T08:28:10Z
403d31d8,AV47,AVA047,AVA,B788,N781AV,LEMD,SKBO,2026-06-18T00:36:09Z,2026-06-18T09:51:04Z
403d38db,AA740,AAL740,AAL,B788,N813AN,KPHL,LEMD,2026-06-18T01:04:39Z,2026-06-18T07:26:58Z
403d3979,AC824,ACA824,ACA,A333,C-GKUG,CYYZ,LEMD,2026-06-18T00:52:01Z,2026-06-18T07:46:27Z
403d3a00,IB1926,IBS1926,IBS,A21N,EC-NST,BIKF,LEMD,2026-06-18T00:45:13Z,2026-06-18T04:54:31Z
403d39fc,AEG472,AEG472,AEG,SF34,ES-LSG,LEMD,EDSB,2026-06-18T00:50:35Z,2026-06-18T03:59:50Z
403d3aa0,IB170,IBE0170,IBE,A332,EC-MKJ,SUMU,LEMD,2026-06-18T00:51:07Z,2026-06-18T12:02:32Z
403d3b1f,QY8340,BCS7CK,RGN,B752,EC-NFN,LIMC,LEMD,2026-06-18T00:50:55Z,2026-06-18T02:35:27Z
403d3deb,IB326,IBE03KE,IBE,A359,EC-NXC,KJFK,LEMD,2026-06-18T01:47:10Z,2026-06-18T08:00:56Z
403d3fd6,E9895,ETR895,EVE,A333,EC-MII,SVMI,LEMD,2026-06-18T01:44:05Z,2026-06-18T10:08:49Z
403d4017,IB1653,IBS16SG,IBS,A320,EC-LAA,LEMD,LEPA,2026-06-18T03:20:17Z,2026-06-18T04:17:19Z
403d412c,DL126,DAL126,DAL,A333,N823NW,KJFK,LEMD,2026-06-18T02:01:50Z,2026-06-18T08:31:33Z
403d4175,IB126,IBE0126,IBE,A332,EC-MOY,SPJC,LEMD,2026-06-18T01:05:34Z,2026-06-18T12:12:45Z
403d3b75,LO6212,LOT6212,LOT,B38M,SP-LYI,LEPA,EPWA,2026-06-18T00:50:49Z,2026-06-18T03:34:52Z
403d58c3,X32314,TUI3NG,TUI,B738,D-ATUK,EDDV,LEPA,2026-06-18T02:01:50Z,2026-06-18T04:08:41Z
403d669e,EW6815,EWG53L,EWL,A320,9H-EWG,EDDN,LEPA,2026-06-18T01:57:22Z,2026-06-18T03:49:35Z
403d6f9d,WT101,SWT101,SWT,AT72,EC-IYH,LEMD,LEPA,2026-06-18T02:21:13Z,2026-06-18T03:39:14Z
403d7795,EW6863,EWG31G,EWL,A320,9H-EUR,EDDE,LEPA,2026-06-18T02:28:19Z,2026-06-18T04:39:00Z
403d8177,DE1602,CFG7HW,HST,A320,LY-MAU,EDDG,LEPA,2026-06-18T02:47:33Z,2026-06-18T04:48:21Z
403d870a,DE1772,CFG9XY,CFG,A21N,D-ANLB,EDDF,LEPA,2026-06-18T03:01:51Z,2026-06-18T04:45:07Z
403d88cc,DE1502,CFG1CD,CFG,A21N,D-ANMW,EDDF,LEPA,2026-06-18T03:05:36Z,2026-06-18T05:05:56Z
403d8c12,DE1508,CFG5YF,CFG,A21N,D-ANMZ,EDDM,LEPA,2026-06-18T04:12:26Z,2026-06-18T06:02:04Z
403d8caa,7O5160,TVL5160,TVS,B38M,OK-SWE,LHBP,LEPA,2026-06-18T03:08:54Z,2026-06-18T05:23:01Z
403d9163,EW6809,EWG42M,EWL,A320,9H-EWE,EDLP,LEPA,2026-06-18T03:14:06Z,2026-06-18T05:15:21Z
403d91ff,EW580,EWG4LQ,EWL,A320,9H-EWH,EDDK,LEPA,2026-06-18T03:14:29Z,2026-06-18T05:09:28Z
403d93cd,DE1774,CFG9TC,MBU,A20N,ES-MBF,EDDL,LEPA,2026-06-18T04:00:09Z,2026-06-18T06:04:06Z
403d941f,EW3590,EWG77PM,EWL,A320,9H-EUM,EDDV,LEPA,2026-06-18T03:20:52Z,2026-06-18T05:31:18Z
403d951e,EW6823,EWG9TZ,EWL,A320,9H-EUP,EDDG,LEPA,2026-06-18T03:19:22Z,2026-06-18T05:25:50Z
403d959a,DI6034,MBU5AW,MBU,A20N,ES-MBU,EDDN,LEPA,2026-06-18T03:24:57Z,2026-06-18T05:17:58Z
403d979c,WT220,SWT220,SWT,AT73,EC-JRP,LEBL,LEPA,2026-06-18T03:32:55Z,2026-06-18T04:12:30Z
403d9bf5,EW582,EWG22FU,EWG,A320,D-ABZE,EDDK,LEPA,2026-06-18T03:35:10Z,2026-06-18T05:27:42Z
403da00e,FR8662,RYR4K,MAY,B738,9H-QEN,EDDK,LEPA,2026-06-18T03:43:20Z,2026-06-18T05:40:46Z
403d9782,W43195,WMT5BE,WMT,A321,9H-WZD,LROP,LEZL,2026-06-18T03:29:01Z,2026-06-18T07:02:22Z
403da59e,W46039,WMT3303,WMT,A21N,9H-WMI,LIRF,LEZL,2026-06-18T03:56:33Z,2026-06-18T06:06:28Z
403daca4,TO4854,TVF64UH,TVF,B738,F-HTVM,LFMT,LEZL,2026-06-18T04:07:20Z,2026-06-18T05:43:53Z
403dadf2,V72686,VOE2686,VOE,A320,EC-ISI,LFQQ,LEZL,2026-06-18T04:58:35Z,2026-06-18T07:13:36Z
403db294,W46309,WMT8151,WMT,A21N,9H-WAJ,LIMC,LEZL,2026-06-18T04:21:35Z,2026-06-18T06:29:05Z
403db56c,HV6727,TRA29N,TRA,A21N,PH-YHU,EHAM,LEZL,2026-06-18T04:15:46Z,2026-06-18T06:44:24Z
403dbde1,FR2206,RYR3VU,MAY,B738,9H-QDM,LEZL,LEVC,2026-06-18T04:39:21Z,2026-06-18T05:35:05Z
403dbf6e,FR1246,RYR1246,RYR,B738,EI-EMJ,LEZL,LFOB,2026-06-18T04:41:32Z,2026-06-18T06:44:45Z
403dbff0,VY6369,VLG4UF,VLG,A320,EC-LVV,LEST,LEZL,2026-06-18T04:43:12Z,2026-06-18T05:50:45Z
403dc09d,AF1223,AFR88GX,HOP,E190,F-HBLJ,LEZL,LFPG,2026-06-18T04:46:05Z,2026-06-18T06:44:13Z
403dc3b3,FR5448,RYR5448,RYR,B738,EI-DCW,LEZL,LFRS,2026-06-18T04:51:01Z,2026-06-18T06:22:36Z
403dc542,,VLG303P,VLG,A320,EC-MVO,LEZL,EHAM,2026-06-18T04:52:49Z,2026-06-18T07:18:34Z
403dc6e9,U23789,EJU81EB,EJU,A320,OE-IZF,LIMC,LEZL,2026-06-18T04:59:34Z,2026-06-18T07:04:55Z
403dc75f,IB2390,ANE74MW,ANE,CRJX,EC-MVZ,LEVC,LEZL,2026-06-18T04:55:59Z,2026-06-18T05:47:01Z
403dc767,WT1810,SWT1810,SWT,A321,EC-OPB,LEVT,LEZL,2026-06-18T04:51:55Z,2026-06-18T05:54:55Z
403dc7b8,FR9894,RYR9894,RYS,B738,SP-RSF,LHBP,LEZL,2026-06-18T04:57:24Z,2026-06-18T07:57:21Z
403dc8ed,VY3160,VLG1XG,VLG,A320,EC-LUN,LEZL,GCRR,2026-06-18T04:57:55Z,2026-06-18T06:48:30Z
403dc951,FR1193,RYR1193,RYR,B738,EI-DYR,LFBO,LEZL,2026-06-18T05:04:36Z,2026-06-18T06:23:01Z
403dcc5c,VY2213,VLG2213,VLG,A320,EC-OGC,LEZL,LEBL,2026-06-18T05:04:01Z,2026-06-18T06:25:27Z
403dcd92,W95369,WUK1PG,WUK,A21N,G-WUKO,EGGW,LEZL,2026-06-18T05:19:11Z,2026-06-18T07:44:13Z
403da12f,FR8396,RYR4VT,RYR,B738,EI-EFI,LEVC,LEPA,2026-06-18T03:48:29Z,2026-06-18T04:22:22Z
403da12e,FR1000,RYR71LM,RYR,B738,EI-GSI,LEVC,LIRF,2026-06-18T03:46:50Z,2026-06-18T05:28:37Z
403da57d,FR2986,RYR76QZ,RYR,B738,EI-DCZ,LEVC,EBBR,2026-06-18T03:54:20Z,2026-06-18T05:49:07Z
403da789,FR6837,RYR21XE,MAY,B738,9H-QCG,LEVC,LIRN,2026-06-18T03:59:41Z,2026-06-18T05:57:54Z
403da9b9,IB1086,ANE660K,ANE,CRJX,EC-OSN,LEVC,LEMD,2026-06-18T04:02:34Z,2026-06-18T04:34:50Z
403daa2b,FR8712,RYR2MF,RYR,B738,EI-DPN,LIRP,LEVC,2026-06-18T04:06:50Z,2026-06-18T05:32:11Z
403dab0f,LX2147,SWR3AP,SWR,A20N,HB-JDF,LEVC,LSZH,2026-06-18T04:07:21Z,2026-06-18T05:59:52Z
403dabee,HV6331,TRA17C,TRA,B738,PH-HZG,EHAM,LEVC,2026-06-18T04:10:26Z,2026-06-18T06:15:17Z
403dabd7,TP1097,TAP1097,PGA,E195,CS-TAY,LEVC,LPPT,2026-06-18T04:09:57Z,2026-06-18T05:22:37Z
403dadd0,JU590,ASL69U,ASL,A320,YU-APH,LYBE,LEVC,2026-06-18T04:13:14Z,2026-06-18T06:34:40Z
403dadab,FR4307,RYR28GH,RYS,B738,SP-RKO,EPWR,LEVC,2026-06-18T04:10:19Z,2026-06-18T06:44:40Z
403db26e,VY3104,VLG3104,VLG,A320,EC-MFM,LEVC,GCXO,2026-06-18T04:15:52Z,2026-06-18T07:01:08Z
403db287,LH1165,DLH11A,DLH,A321,D-AIRL,LEVC,EDDF,2026-06-18T04:13:49Z,2026-06-18T06:17:06Z
403db3f4,FR2301,RYR67TX,RYS,B38M,SP-RZI,LHBP,LEVC,2026-06-18T04:30:28Z,2026-06-18T06:55:34Z
403db707,FR1687,RYR76DW,MAY,B738,9H-QAC,EBCI,LEVC,2026-06-18T04:36:44Z,2026-06-18T06:27:20Z
403db738,TK1301,THY8CX,THY,A21N,TC-LPY,LTFM,LEVC,2026-06-18T04:14:37Z,2026-06-18T07:28:29Z
403db89a,FR619,RYR78LL,MAY,B738,9H-QCB,LEVC,LIPE,2026-06-18T04:28:08Z,2026-06-18T06:07:12Z
403db8c0,IB1084,ANE1084,ANE,CRJX,EC-OOR,LEVC,LEMD,2026-06-18T04:29:59Z,2026-06-18T05:00:08Z
403db98a,5X242,UPS242,UPS,B763,N364UP,LEBL,LEVC,2026-06-18T04:32:14Z,2026-06-18T05:04:19Z
