fr24_id,flight,callsign,operated_as,type,reg,origin_icao,destination_icao,datetime_takeoff,datetime_landed
4041f59b,VY1420,VLG5PP,VLG,A321,EC-MHS,LEBL,LEBB,2026-06-19T05:16:39Z,2026-06-19T06:07:22Z
4041f66c,W61455,WZZ65GB,WMT,A21N,9H-WBU,EPWA,LEBB,2026-06-19T05:12:42Z,2026-06-19T08:05:28Z
4041f887,VY3977,VLG3FP,VLG,A320,EC-OFH,LEIB,LEBB,2026-06-19T05:18:30Z,2026-06-19T06:16:22Z
4041fa70,VY3272,VLG1JR,VLG,A320,EC-MQE,LEBB,GCLP,2026-06-19T05:17:49Z,2026-06-19T08:09:26Z
4041fbb2,LH1831,DLH99P,DLH,A320,D-AIZY,LEBB,EDDM,2026-06-19T05:21:21Z,2026-06-19T07:13:04Z
4041b6fa,HV5671,TRA79H,TRA,B738,PH-HXG,EHAM,LEIB,2026-06-19T03:29:28Z,2026-06-19T05:44:17Z
4041bd9c,U23735,EJU18WZ,EJU,A21N,OE-IUB,LIMC,LEIB,2026-06-19T04:13:30Z,2026-06-19T05:50:01Z
4041c204,W46235,WMT8812,WMT,A21N,9H-WMG,LIRF,LEIB,2026-06-19T03:39:25Z,2026-06-19T05:20:32Z
4041c3b5,FR615,RYR615,MAY,B738,9H-QCG,LEVC,LEIB,2026-06-19T03:55:08Z,2026-06-19T04:20:43Z
4041c548,IB7015,ANE7015,ANE,AT76,EC-LRR,LEVC,LEIB,2026-06-19T03:39:38Z,2026-06-19T04:07:02Z
4041ca72,FR6616,RYR6616,RYR,B38M,EI-IKI,LEAL,LEIB,2026-06-19T03:55:49Z,2026-06-19T04:17:22Z
4041cdd2,FR8017,RYR86EK,RYR,B738,EI-DHD,LEMG,LEIB,2026-06-19T04:00:56Z,2026-06-19T04:52:40Z
4041d200,IB1693,IBS1693,IBS,A21N,EC-NIF,LEMD,LEIB,2026-06-19T04:13:54Z,2026-06-19T05:00:21Z
4041d4bb,TB1331,JAF50K,JAF,B738,OO-TNB,EBBR,LEIB,2026-06-19T04:16:39Z,2026-06-19T06:26:05Z
4041d5d9,WK254,EDW24ZX,EDW,A320,HB-IHX,LSZH,LEIB,2026-06-19T04:12:56Z,2026-06-19T05:56:21Z
4041d922,,,,GLF5,,,,2026-06-19T04:27:14Z,2026-06-19T12:06:24Z
4041dad8,EW9500,EWG59H,MLH,A320,9H-SWA,EDDL,LEIB,2026-06-19T04:24:41Z,2026-06-19T06:34:49Z
4041dc39,FR3028,RYR3028,RYR,B738,EI-EBC,LEBL,LEIB,2026-06-19T04:30:26Z,2026-06-19T05:06:32Z
4041dd8d,TB1345,JAF1PJ,JAF,B38M,OO-TMG,EBOS,LEIB,2026-06-19T04:28:33Z,2026-06-19T06:37:51Z
4041e56b,FR5232,RYR26NK,RYR,B738,EI-DLC,LEZL,LEIB,2026-06-19T04:43:10Z,2026-06-19T05:42:03Z
4041eaa9,DE1868,CFG5FL,CFG,A321,D-AIAG,LSZH,LEIB,2026-06-19T04:52:39Z,2026-06-19T06:40:47Z
4041efdf,HV5691,TRA91Y,TRA,B738,PH-HZG,EHRD,LEIB,2026-06-19T05:00:54Z,2026-06-19T07:17:03Z
4041f20b,VY6936,VLG6936,VLG,A320,EC-MLE,LFPO,LEIB,2026-06-19T05:03:26Z,2026-06-19T06:49:30Z
4041f318,IB2516,ANE2516,ANE,CRJX,EC-LPN,LEPA,LEIB,2026-06-19T05:08:16Z,2026-06-19T05:34:20Z
4041f559,WT103,SWT103,SWT,AT72,EC-IYH,LEPA,LEIB,2026-06-19T05:10:59Z,2026-06-19T05:48:22Z
40421469,NT600,NAY600,IBB,AT76,EC-NVC,GCXO,GCLA,2026-06-19T06:09:39Z,2026-06-19T06:32:19Z
404214fb,NT603,RSC33MY,IBB,AT76,EC-MYT,GCLA,GCXO,2026-06-19T06:03:41Z,2026-06-19T06:31:17Z
40421828,NT305,RSC50BC,RSC,AT76,EC-MOL,GCLA,GCLP,2026-06-19T06:06:03Z,2026-06-19T06:46:45Z
404225b4,NT300,NAY18ZJ,NAY,AT76,EC-NGG,GCLP,GCLA,2026-06-19T06:34:19Z,2026-06-19T07:16:40Z
40422afa,NT602,RSC8ZZ,RSC,AT76,EC-MSJ,GCXO,GCLA,2026-06-19T06:43:13Z,2026-06-19T07:04:38Z
40422db2,PM412,CNF412S,CNF,AT75,EC-NYS,GCXO,GCLA,2026-06-19T06:49:19Z,2026-06-19T07:12:20Z
4042396b,NT605,NAY2YB,IBB,AT76,EC-NVC,GCLA,GCXO,2026-06-19T07:06:32Z,2026-06-19T07:35:56Z
40424027,NT604,RSC2SY,IBB,AT76,EC-MYT,GCXO,GCLA,2026-06-19T07:16:11Z,2026-06-19T07:38:09Z
40424dc6,PM413,CNF413S,CNF,AT75,EC-NYS,GCLA,GCXO,2026-06-19T07:43:49Z,2026-06-19T08:09:52Z
40424df2,NT607,RSC73MZ,RSC,AT76,EC-MSJ,GCLA,GCXO,2026-06-19T07:41:13Z,2026-06-19T08:07:14Z
404254e5,NT307,NAY53MK,NAY,AT76,EC-NGG,GCLA,GCLP,2026-06-19T07:50:08Z,2026-06-19T08:34:44Z
40426192,NT609,RSC609,IBB,AT76,EC-MYT,GCLA,GCXO,2026-06-19T08:09:13Z,2026-06-19T08:37:28Z
40426476,NT610,NAY74ZZ,IBB,AT76,EC-NVC,GCXO,GCLA,2026-06-19T08:19:14Z,2026-06-19T08:41:19Z
40427679,PM418,CNF418S,CNF,AT75,EC-NYS,GCXO,GCLA,2026-06-19T08:45:16Z,2026-06-19T09:08:49Z
40427fa8,NT760,NAY760,NAY,AT76,EC-NSG,GCTS,GCLA,2026-06-19T08:56:30Z,2026-06-19T09:22:22Z
40428750,NT616,NAY31XL,NAY,AT76,EC-OAN,GCXO,GCLA,2026-06-19T09:12:55Z,2026-06-19T09:34:49Z
40428a1c,NT617,NAY32VP,IBB,AT76,EC-NVC,GCLA,GCXO,2026-06-19T09:11:24Z,2026-06-19T09:38:36Z
40428b7b,NT308,NAY83XR,NAY,AT76,EC-NGG,GCLP,GCLA,2026-06-19T09:19:03Z,2026-06-19T10:01:50Z
40429c8e,PM419,CNF419S,CNF,AT75,EC-NYS,GCLA,GCXO,2026-06-19T09:39:56Z,2026-06-19T10:04:56Z
4042a7b4,NT763,NAY75UH,NAY,AT76,EC-NSG,GCLA,GCTS,2026-06-19T09:56:01Z,2026-06-19T10:19:04Z
40414cb2,IB138,IBE0138,IBE,A359,EC-MXV,SEQM,LEMD,2026-06-19T00:24:40Z,2026-06-19T10:16:39Z
40414d47,IB270,IBE4270,IBE,A359,EC-NBE,SBGL,LEMD,2026-06-19T00:26:15Z,2026-06-19T09:37:39Z
40414d65,,BCS850P,SWT,B738,EC-HLN,LEMD,EBBR,2026-06-19T00:29:14Z,2026-06-19T02:22:03Z
40414e96,UX1424,AEA1424,OVA,B738,EC-MVY,GMMX,LEMD,2026-06-19T00:56:32Z,2026-06-19T02:33:55Z
40414ec8,DL126,DAL126,DAL,A333,N830NW,KJFK,LEMD,2026-06-19T00:45:17Z,2026-06-19T07:04:20Z
404153d0,AA740,AAL740,AAL,B788,N881BK,KPHL,LEMD,2026-06-19T00:38:08Z,2026-06-19T07:06:49Z
404156ca,IB170,IBE0170,IBE,A332,EC-MNL,SUMU,LEMD,2026-06-19T00:43:19Z,2026-06-19T12:12:58Z
40415b35,UX1088,AEA35SY,OVA,B38M,EC-OTA,LGAV,LEMD,2026-06-19T00:47:15Z,2026-06-19T03:56:21Z
40415b62,IB380,IBE03PB,IBE,A332,EC-MLB,TJSJ,LEMD,2026-06-19T00:50:10Z,2026-06-19T08:08:56Z
40415b86,OB776,BOV776,BOV,A332,CP-3214,SLVR,LEMD,2026-06-19T00:44:23Z,2026-06-19T11:21:46Z
40415d10,IB352,IBE0352,IBE,A359,EC-NIS,KLAX,LEMD,2026-06-19T01:57:19Z,2026-06-19T12:18:30Z
40415d4b,QY8340,BCS7CK,RGN,B752,EC-KLD,LIMC,LEMD,2026-06-19T00:50:25Z,2026-06-19T02:39:35Z
40415d81,IB264,IBE0264,IBE,A332,EC-MSY,MDSD,LEMD,2026-06-19T01:17:41Z,2026-06-19T09:08:40Z
40416065,IB326,IBE03KE,IBE,A359,EC-OCR,KJFK,LEMD,2026-06-19T01:14:36Z,2026-06-19T07:30:01Z
40416102,AM1,AMX001,AMX,B789,N446AM,MMMX,LEMD,2026-06-19T01:07:02Z,2026-06-19T11:14:18Z
4041618b,IB108,IBE5108,IBE,A359,EC-NMZ,SAEZ,LEMD,2026-06-19T00:55:59Z,2026-06-19T12:19:52Z
404169da,,LVKLB,,GLF5,LV-KLB,KAPA,LEMD,2026-06-19T00:58:28Z,2026-06-19T09:47:11Z
40416aa9,UX1116,AEA1116,AEA,B38M,EC-ORJ,DTTA,LEMD,2026-06-19T01:08:31Z,2026-06-19T02:58:39Z
40416b8e,AEG472,AEG472,AEG,SF34,ES-LSG,LEMD,EDSB,2026-06-19T00:57:26Z,2026-06-19T04:03:08Z
40418beb,EW6863,EWG31G,EWL,A320,9H-EUW,EDDE,LEPA,2026-06-19T01:57:54Z,2026-06-19T04:15:16Z
40418e5f,3O382,MAC382,MAC,A320,CN-NMI,LEPA,GMMW,2026-06-19T01:59:18Z,
40419781,WT101,SWT101,SWT,AT72,EC-IYH,LEMD,LEPA,2026-06-19T02:23:03Z,2026-06-19T03:39:25Z
40419cf0,EW6815,EWG53L,EWL,A320,9H-EUP,EDDN,LEPA,2026-06-19T02:42:53Z,2026-06-19T04:40:28Z
40419e42,VY3145,VLG5TT,VLG,A320,EC-OKG,LEPA,LEMG,2026-06-19T04:22:26Z,2026-06-19T05:40:02Z
4041a15b,DE1602,CFG7YK,HST,A320,LY-VUT,EDDG,LEPA,2026-06-19T02:38:22Z,2026-06-19T04:55:26Z
4041a9e7,EW580,EWG4LQ,TVS,B738,OK-TSU,EDDK,LEPA,2026-06-19T03:04:13Z,2026-06-19T05:10:00Z
4041aa72,DI6034,MBU5AW,MBU,A20N,ES-MBI,EDDN,LEPA,2026-06-19T02:57:01Z,2026-06-19T04:58:04Z
4041b53d,EW6823,EWG9TZ,EWL,A320,9H-EUO,EDDG,LEPA,2026-06-19T03:10:08Z,2026-06-19T05:19:04Z
4041b648,EW3590,EWG77PM,EWL,A320,9H-EUX,EDDV,LEPA,2026-06-19T03:15:19Z,2026-06-19T05:34:59Z
4041b64b,EW582,EWG22FU,EWG,A320,D-ABZL,EDDK,LEPA,2026-06-19T03:18:01Z,2026-06-19T05:22:59Z
4041b6bd,DE1502,CFG2VZ,CFG,A21N,D-ANLC,EDDF,LEPA,2026-06-19T03:10:28Z,2026-06-19T05:01:17Z
4041b70e,EW6809,EWG42M,EWL,A320,9H-EUR,EDLP,LEPA,2026-06-19T03:13:57Z,2026-06-19T05:21:04Z
4041be7d,IB1653,IBS16SG,IBS,A320,EC-LAA,LEMD,LEPA,2026-06-19T03:32:51Z,2026-06-19T04:28:28Z
4041bef1,X32128,TUI3WL,TUI,B38M,D-AMAF,EDDF,LEPA,2026-06-19T03:33:50Z,2026-06-19T05:25:58Z
4041c516,DI6526,MBU7MX,MBU,A20N,ES-MBA,EDDP,LEPA,2026-06-19T03:46:39Z,2026-06-19T06:08:17Z
4041c5f4,EW584,EWG87Q,EWL,A320,9H-EWC,EDDK,LEPA,2026-06-19T03:46:59Z,2026-06-19T05:49:30Z
4041c7a3,FR5198,RYR14CN,RYR,B738,EI-DWM,LEPA,LFML,2026-06-19T03:49:15Z,2026-06-19T04:39:59Z
4041ccb0,U25015,EJU5015,EJU,A320,OE-IDT,EDDB,LEZL,2026-06-19T03:57:34Z,2026-06-19T07:09:52Z
4041da54,FR4348,RYR13VP,MAY,B738,9H-QCT,LIPE,LEZL,2026-06-19T04:28:28Z,2026-06-19T06:44:08Z
4041dcf1,U21009,EJU51HF,EZS,A320,HB-JXA,LFSB,LEZL,2026-06-19T04:34:42Z,2026-06-19T06:52:27Z
4041decc,TO4600,TVF68JY,TVF,B738,F-GZHR,LFPO,LEZL,2026-06-19T04:39:48Z,2026-06-19T06:40:50Z
4041df9b,VY3043,VLG651Y,VLG,A320,EC-MJB,GCLP,LEZL,2026-06-19T04:28:34Z,2026-06-19T06:24:39Z
4041e375,VY3250,VLG4UD,VLG,A320,EC-MBD,LEZL,GCXO,2026-06-19T04:45:42Z,2026-06-19T06:41:58Z
4041e45a,VY3164,VLG862K,VLG,A320,EC-OGC,LEZL,GCFV,2026-06-19T04:38:22Z,2026-06-19T06:22:39Z
4041e4c3,VY3965,VLG247T,VLG,A320,EC-OJF,LEVC,LEZL,2026-06-19T04:38:15Z,2026-06-19T05:31:19Z
4041e56d,TP1107,TAP11VP,PGA,E190,CS-TPV,LEZL,LPPT,2026-06-19T04:40:33Z,2026-06-19T05:20:21Z
4041e696,HV6727,TRA29N,TRA,B738,PH-HSB,EHAM,LEZL,2026-06-19T04:55:14Z,2026-06-19T07:27:32Z
4041e70b,FR5436,RYR5436,RYR,B738,EI-EMJ,LEZL,ELLX,2026-06-19T04:48:28Z,2026-06-19T07:05:05Z
4041e7d6,WT1810,SWT1810,SWT,A321,EC-OPB,LEVT,LEZL,2026-06-19T04:45:18Z,2026-06-19T05:49:48Z
4041ebc7,FR9666,RYR3SB,RYR,B738,EI-DYV,LEZL,EGCC,2026-06-19T04:53:52Z,2026-06-19T07:24:08Z
4041f0e0,VY2213,VLG2213,VLG,A320,EC-LOP,LEZL,LEBL,2026-06-19T05:00:06Z,2026-06-19T06:16:04Z
4041f108,VY8220,VLG8LH,VLG,A320,EC-ODL,LEZL,LFPO,2026-06-19T05:02:19Z,2026-06-19T07:05:47Z
4041f1f4,VY3940,VLG2VZ,VLG,A320,EC-MKO,LEPA,LEZL,2026-06-19T05:00:05Z,2026-06-19T06:20:18Z
4041f317,V73861,VOE3861,VOE,A320,EC-NQM,LEAS,LEZL,2026-06-19T05:04:45Z,2026-06-19T06:20:50Z
4041f702,MOZ81,MOZ81,,C25M,OE-FUM,LEZL,LSZH,2026-06-19T05:08:41Z,2026-06-19T07:57:49Z
4041f7a4,FR5467,RYR44JG,MAY,B738,9H-QDG,LPPR,LEZL,2026-06-19T05:16:54Z,2026-06-19T06:11:33Z
4041b23c,TK1301,THY8CX,THY,A21N,TC-LPH,LTFM,LEVC,2026-06-19T04:03:46Z,2026-06-19T07:26:29Z
4041c056,LX2147,SWR3AP,SWR,A320,HB-IJN,LEVC,LSZH,2026-06-19T04:09:13Z,2026-06-19T05:51:48Z
4041c07f,TO4622,TVF37DE,TVF,A20N,F-HXSX,LFPO,LEVC,2026-06-19T06:20:18Z,2026-06-19T07:55:28Z
4041c62b,W62079,WZZ8Z,WZZ,A321,HA-LXO,EPKK,LEVC,2026-06-19T03:46:09Z,2026-06-19T06:29:47Z
4041c920,FR8110,RYR29DU,RYR,B738,EI-DPF,LEVC,EICK,2026-06-19T03:53:06Z,2026-06-19T05:56:18Z
4041c924,FR1445,RYR5TA,RYR,B738,EI-EBD,LEVC,LIMC,2026-06-19T03:48:56Z,2026-06-19T05:15:07Z
4041c972,FR7215,RYR1MG,RYR,B738,EI-DPK,LEPA,LEVC,2026-06-19T03:54:40Z,2026-06-19T04:28:52Z
4041ca8c,HV6335,TRA33P,TRA,B738,PH-HXK,EHAM,LEVC,2026-06-19T04:14:55Z,2026-06-19T06:17:32Z
4041cc80,FR9238,RYR69BQ,RYR,B738,EI-DCZ,LEVC,LBSF,2026-06-19T03:57:10Z,2026-06-19T06:41:24Z
4041cc7a,FR3489,RYR2974,RYR,B738,EI-GSI,LEVC,GCRR,2026-06-19T03:58:47Z,2026-06-19T06:21:09Z
4041cf21,TP1097,TAP1097,PGA,E190,CS-TPZ,LEVC,LPPT,2026-06-19T04:01:04Z,2026-06-19T05:13:13Z
4041cf6b,W46745,WMT2JG,WMT,A21N,9H-WMN,LIPZ,LEVC,2026-06-19T04:02:17Z,2026-06-19T05:56:01Z
4041cf67,FR8607,RYR8607,RYR,B738,EI-DYC,LEVC,EDFH,2026-06-19T04:03:00Z,2026-06-19T05:58:50Z
4041d18a,FR1717,RYR611A,RYR,B738,EI-EFI,LEVC,EHEH,2026-06-19T04:04:52Z,2026-06-19T06:01:57Z
4041d3e4,FR4307,RYR28GH,RYS,B738,SP-RSU,EPWR,LEVC,2026-06-19T04:21:09Z,2026-06-19T07:01:15Z
4041d3f1,LG765,LGL765,LGL,DH8D,LX-LQD,ELLX,LEVC,2026-06-19T04:15:34Z,2026-06-19T06:40:42Z
4041d7f2,FR952,RYR46CU,MAY,B738,9H-QBU,LIRP,LEVC,2026-06-19T04:12:49Z,2026-06-19T05:43:30Z
4041dae0,LH1165,DLH11A,DLH,A321,D-AIRP,LEVC,EDDF,2026-06-19T04:22:59Z,2026-06-19T06:18:10Z
